#{"t_start": 1677591179.7903042, "env_id": "DeepRMSADPP-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness,length_comparison,length_wp,length_bp,hops_wp,hops_bp,number_slots_wp,number_slots_bp,initial_slots_wp,initial_slots_bp,average_external_fragmentation_wp,average_external_fragmentation_bp
6,50,0.548334,0.44,0.41813380281690143,0.44,"(0.44,)",0.0,0.0,0.44,0.44,0.5730337078651685,1275,950,2,2,8,6,54,0,0.7391541231596039,0.8402491467922795
12,50,0.806457,0.38,0.40071287128712874,0.41,"(0.38,)",0.0,0.0,0.41,0.38,0.41666666666666663,1000,1400,2,3,5,6,70,105,0.2431466231377361,0.3169147637649908
18,50,1.584693,0.32,0.3898252021914949,0.38,"(0.32,)",0.0,0.0,0.38,0.32,0.3666666666666667,275,475,1,2,5,5,13,74,0.24816071712613932,0.0841153601923078
18,50,1.873426,0.32,0.37817679558011047,0.365,"(0.32,)",0.0,0.0,0.365,0.32,0.42000000000000004,525,725,1,2,4,5,62,127,0.11384073791701896,0.1318771779875268
6,50,2.159814,0.44,0.39301925183909847,0.38,"(0.44,)",0.0,0.0,0.38,0.44,0.34177844013909586,688,1325,2,3,7,9,172,208,0.20319277258909985,0.17968291875984224
18,50,2.440913,0.32,0.38647241911437763,0.37,"(0.32,)",0.0,0.0,0.37,0.32,0.37383177570093457,1000,1675,2,3,3,4,68,238,0.20076731210852897,0.17311668627571572
18,50,2.745059,0.32,0.3746162636968651,0.3628571428571429,"(0.32,)",0.0,0.0,0.3628571428571429,0.32,0.3666666666666667,275,475,1,2,5,5,0,209,0.3123556463615444,0.21775046662969333
16,50,3.024576,0.34,0.36964395273814,0.36,"(0.34,)",0.0,0.0,0.36,0.34,0.5658953722334004,1125,863,2,2,4,4,232,87,0.23789711373909186,0.19628573710000602
22,50,3.327936,0.28,0.355383855489698,0.3511111111111111,"(0.28,)",0.0022222222222222222,0.02,0.3488888888888889,0.26,0.5,875,875,1,2,7,7,127,283,0.3259676640357612,0.26742822523016535
-4,50,3.586048,0.54,0.3740721781417968,0.37,"(0.54,)",0.03,0.28,0.34,0.26,0.5,875,875,2,1,3,3,197,39,0.30228587437539833,0.37030990789949547
-8,50,3.862492,0.58,0.39365639276007636,0.3890909090909091,"(0.58,)",0.04909090909090909,0.24,0.34,0.34,0.3666666666666667,275,475,1,2,5,5,71,156,0.4036387300392984,0.34397576115923933
