#{"t_start": 1673815044.530224, "env_id": "DeepRMSADPPKSP-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness
48,50,0.227817,0.02,0.013644366197183098,0.02,"(0.02,)",0.02,0.02,0.0,0.0
46,50,0.484406,0.04,0.027564356435643565,0.03,"(0.04,)",0.03,0.04,0.0,0.0
44,50,0.743087,0.06,0.036003130707018,0.04,"(0.06,)",0.04,0.06,0.0,0.0
30,50,0.988726,0.2,0.07355958958168902,0.08,"(0.2,)",0.08,0.2,0.0,0.0
42,50,1.254102,0.08,0.07234308968539678,0.08,"(0.08,)",0.08,0.08,0.0,0.0
42,50,1.535375,0.08,0.07331362958700599,0.08,"(0.08,)",0.08,0.08,0.0,0.0
42,50,1.810392,0.08,0.07775561879579626,0.08,"(0.08,)",0.08,0.08,0.0,0.0
34,50,2.084143,0.16,0.08941753913749084,0.09,"(0.16,)",0.09,0.16,0.0,0.0
36,50,2.385919,0.14,0.09693409539937906,0.09555555555555556,"(0.14,)",0.09555555555555556,0.14,0.0,0.0
40,50,2.672782,0.1,0.09775723061172255,0.096,"(0.1,)",0.096,0.1,0.0,0.0
42,50,2.9574,0.08,0.0977707743017406,0.09454545454545454,"(0.08,)",0.09454545454545454,0.08,0.0,0.0
46,50,3.264303,0.04,0.0924902126759073,0.09,"(0.04,)",0.09,0.04,0.0,0.0
42,50,3.557316,0.08,0.09191388204732322,0.08923076923076922,"(0.08,)",0.08923076923076922,0.08,0.0,0.0
38,50,3.835841,0.12,0.09450684650611743,0.09142857142857143,"(0.12,)",0.09142857142857143,0.12,0.0,0.0
42,50,4.124852,0.08,0.09263113187513272,0.09066666666666667,"(0.08,)",0.09066666666666667,0.08,0.0,0.0
44,50,4.411706,0.06,0.09037578558409609,0.08875,"(0.06,)",0.08875,0.06,0.0,0.0
44,50,4.722829,0.06,0.08881655645815652,0.08705882352941176,"(0.06,)",0.08705882352941176,0.06,0.0,0.0
34,50,5.002314,0.16,0.09188120908401122,0.09111111111111111,"(0.16,)",0.09111111111111111,0.16,0.0,0.0
32,50,5.28681,0.18,0.09483840733736129,0.09578947368421052,"(0.18,)",0.09578947368421052,0.18,0.0,0.0
38,50,5.593388,0.12,0.09578093596333044,0.097,"(0.12,)",0.097,0.12,0.0,0.0
28,50,5.88124,0.22,0.10212285934921188,0.10285714285714286,"(0.22,)",0.10285714285714286,0.22,0.0,0.0
34,50,6.194194,0.16,0.10377556561085972,0.10545454545454545,"(0.16,)",0.10545454545454545,0.16,0.0,0.0
36,50,6.479489,0.14,0.1064235391628678,0.10695652173913044,"(0.14,)",0.10695652173913044,0.14,0.0,0.0
46,50,6.771465,0.04,0.10269529646937343,0.10416666666666667,"(0.04,)",0.10416666666666667,0.04,0.0,0.0
32,50,7.041483,0.18,0.10653588114728012,0.1072,"(0.18,)",0.1072,0.18,0.0,0.0
36,50,7.342273,0.14,0.10678142612104877,0.10846153846153846,"(0.14,)",0.10846153846153846,0.14,0.0,0.0
48,50,7.639903,0.02,0.10333599267204444,0.10518518518518519,"(0.02,)",0.10518518518518519,0.02,0.0,0.0
40,50,7.937366,0.1,0.10319277382905048,0.105,"(0.1,)",0.105,0.1,0.0,0.0
44,50,8.244343,0.06,0.10195297018803118,0.10344827586206896,"(0.06,)",0.10344827586206896,0.06,0.0,0.0
42,50,8.540948,0.08,0.10186303030947683,0.10266666666666667,"(0.08,)",0.10266666666666667,0.08,0.0,0.0
40,50,8.842244,0.1,0.10228637711045238,0.10258064516129033,"(0.1,)",0.10258064516129033,0.1,0.0,0.0
42,50,9.156952,0.08,0.10165155035854384,0.101875,"(0.08,)",0.101875,0.08,0.0,0.0
42,50,9.460097,0.08,0.1018594781058323,0.10121212121212121,"(0.08,)",0.10121212121212121,0.08,0.0,0.0
42,50,9.756679,0.08,0.10129888432178509,0.10058823529411764,"(0.08,)",0.10058823529411764,0.08,0.0,0.0
42,50,10.033169,0.08,0.10067340835939462,0.1,"(0.08,)",0.1,0.08,0.0,0.0
44,50,10.34409,0.06,0.0992727677082175,0.09888888888888889,"(0.06,)",0.09888888888888889,0.06,0.0,0.0
40,50,10.625519,0.1,0.09889197394711575,0.09891891891891892,"(0.1,)",0.09891891891891892,0.1,0.0,0.0
46,50,10.912379,0.04,0.0975053444880233,0.09736842105263158,"(0.04,)",0.09736842105263158,0.04,0.0,0.0
38,50,11.209373,0.12,0.0980167951507998,0.09794871794871794,"(0.12,)",0.09794871794871794,0.12,0.0,0.0
40,50,11.48459,0.1,0.0982631026123352,0.098,"(0.1,)",0.098,0.1,0.0,0.0
44,50,11.779294,0.06,0.09746505881344174,0.09707317073170732,"(0.06,)",0.09707317073170732,0.06,0.0,0.0
46,50,12.057124,0.04,0.09584009632017314,0.09571428571428571,"(0.04,)",0.09571428571428571,0.04,0.0,0.0
44,50,12.337623,0.06,0.09511691500641777,0.09488372093023256,"(0.06,)",0.09488372093023256,0.06,0.0,0.0
34,50,12.638876,0.16,0.09672019231467562,0.09636363636363636,"(0.16,)",0.09636363636363636,0.16,0.0,0.0
42,50,12.943565,0.08,0.09681227863046045,0.096,"(0.08,)",0.096,0.08,0.0,0.0
50,50,13.242519,0.0,0.0947037030595029,0.09391304347826086,"(0.0,)",0.09391304347826086,0.0,0.0,0.0
48,50,13.566652,0.02,0.09343904518329071,0.09234042553191489,"(0.02,)",0.09234042553191489,0.02,0.0,0.0
