#{"t_start": 1677537145.679116, "env_id": "DeepRMSADPP-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness,length_comparison,length_wp,length_bp,hops_wp,hops_bp,number_slots_wp,number_slots_bp,initial_slots_wp,initial_slots_bp,average_external_fragmentation_wp,average_external_fragmentation_bp
4,50,0.368406,0.46,0.4564260563380282,0.46,"(0.46,)",0.0,0.0,0.46,0.46,0.2745098039215686,2100,5550,2,7,14,14,224,232,0.3337745256133,0.40624713145425856
-8,50,0.710777,0.58,0.5168316831683168,0.52,"(0.58,)",0.03,0.06,0.49,0.52,0.4615384615384615,3600,4200,2,5,6,6,64,319,0.5032308534959351,0.4487003667750999
-30,50,1.046702,0.8,0.6310983563788155,0.6133333333333333,"(0.8,)",0.25333333333333335,0.7,0.36,0.1,0.17857142857142855,750,3450,1,4,5,12,74,335,0.5820471337639153,0.6240377340506876
-30,50,1.350889,0.8,0.6847671665351224,0.66,"(0.8,)",0.33,0.56,0.33,0.24,0.32142857142857145,1350,2850,3,2,5,9,115,54,0.6581569807009396,0.627156989473629
-36,50,1.667254,0.86,0.7257786821098764,0.7,"(0.86,)",0.376,0.56,0.324,0.3,0.4615384615384615,3600,4200,3,5,15,15,293,293,0.5731034187141058,0.6387874931934019
-32,50,1.977899,0.82,0.7420552925483221,0.72,"(0.82,)",0.39666666666666667,0.5,0.3233333333333333,0.32,0.28571428571428575,300,750,1,3,4,5,47,79,0.5835629826588888,0.6759160995967987
-36,50,2.290372,0.86,0.7626324870594035,0.74,"(0.86,)",0.4114285714285714,0.5,0.32857142857142857,0.36,0.17857142857142855,750,3450,1,4,5,11,14,201,0.7083566148904403,0.6776217392896211
-18,50,2.619009,0.68,0.7638292398123775,0.7325,"(0.68,)",0.4275,0.54,0.305,0.14,0.13636363636363635,900,5700,2,7,3,6,35,217,0.5998243952932716,0.6642920051201158
-30,50,2.935425,0.8,0.7689987298899238,0.74,"(0.8,)",0.4577777777777778,0.7,0.2822222222222222,0.1,0.45945945945945943,2550,3000,5,2,6,6,195,0,0.6741248374441937,0.7150456451876052
-32,50,3.237036,0.82,0.7778826465318659,0.748,"(0.82,)",0.484,0.72,0.264,0.1,0.5357142857142857,2250,1950,2,2,9,5,157,22,0.6762866293920169,0.676818937946634
