#{"t_start": 1669212682.994266, "env_id": "DeepRMSA-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate
49,49,2.565688,0.0,0.0
49,49,3.277374,0.0,0.0
21,49,3.906623,0.2857142857142857,0.10662237462494642
-3,49,4.542492,0.5306122448979592,0.22545629975074374
-13,49,5.13774,0.6326530612244898,0.31833376189251733
9,49,5.765712,0.40816326530612246,0.3306662399317224
-3,49,6.361804,0.5306122448979592,0.3633765156055507
-13,49,6.97169,0.6326530612244898,0.4016589115921505
-15,49,7.584479,0.6530612244897959,0.4319815102379835
-19,49,8.201595,0.6938775510204082,0.46003714443973803
-5,49,8.802288,0.5510204081632653,0.47515859370368174
-15,49,9.377701,0.6530612244897959,0.49112586370410516
-23,49,9.938584,0.7346938775510204,0.510878020626835
-13,49,10.54736,0.6326530612244898,0.5237795789081423
-13,49,11.16242,0.6326530612244898,0.5328225666028208
-5,49,11.768945,0.5510204081632653,0.5382109185688978
-9,49,12.407423,0.5918367346938775,0.5438081439682781
-7,49,13.04746,0.5714285714285714,0.5487150878203283
-3,49,13.650481,0.5306122448979592,0.5493029930299304
3,49,14.293243,0.46938775510204084,0.5481769140777331
3,49,15.192677,0.46938775510204084,0.5480311553440069
1,49,16.054689,0.4897959183673469,0.548682771059401
-9,49,16.881881,0.5918367346938775,0.5522122393626039
-11,49,17.657166,0.6122448979591837,0.5565218569241814
-15,49,19.129561,0.6530612244897959,0.560675763482781
-3,49,19.98147,0.5306122448979592,0.5612914515705661
-19,49,20.74381,0.6938775510204082,0.5669342669161587
-5,49,21.53807,0.5510204081632653,0.5686050842722786
-9,49,22.38683,0.5918367346938775,0.5707220573689417
-1,49,23.235139,0.5102040816326531,0.570824133392793
-11,49,24.062232,0.6122448979591837,0.5744320393968411
-21,49,24.832652,0.7142857142857143,0.5809112533562014
1,49,25.662684,0.4897959183673469,0.5803871095490323
-9,49,26.466566,0.5918367346938775,0.5829424430004998
-5,49,27.312618,0.5510204081632653,0.5835851520238762
-1,49,28.132008,0.5102040816326531,0.5828889151350517
-15,49,28.90666,0.6530612244897959,0.5865331058201526
-1,49,29.666905,0.5102040816326531,0.5862537868355825
-1,49,30.464354,0.5102040816326531,0.5865162134066597
-9,49,31.204653,0.5918367346938775,0.5871179021470163
-3,49,31.989362,0.5306122448979592,0.5870262100783519
-5,49,32.799133,0.5510204081632653,0.5879006877258421
5,49,33.591852,0.4489795918367347,0.585325971220833
-3,49,34.402516,0.5306122448979592,0.5861646702587167
-15,49,35.25583,0.6530612244897959,0.589125292077268
-9,49,36.053296,0.5918367346938775,0.5898060666335156
1,49,36.924632,0.4897959183673469,0.5885772295540197
-15,49,37.707931,0.6530612244897959,0.5908105380860174
3,49,38.513433,0.46938775510204084,0.5898647111563114
-9,49,39.287414,0.5918367346938775,0.5914188168866128
5,49,40.128065,0.4489795918367347,0.5896174230729649
-9,49,40.908708,0.5918367346938775,0.5899121424879936
-3,49,41.711105,0.5306122448979592,0.5893544832026945
13,49,42.555001,0.3673469387755102,0.58544957472661
-9,49,43.35327,0.5918367346938775,0.5863434179615298
-1,49,44.186419,0.5102040816326531,0.5864083586777538
-5,49,44.945486,0.5510204081632653,0.5868950291489875
5,49,45.764457,0.4489795918367347,0.5855340898168722
-1,49,46.568868,0.5102040816326531,0.5852137354978091
-13,49,47.375087,0.6326530612244898,0.5864198205484094
5,49,48.148294,0.4489795918367347,0.5851955757634387
-3,49,48.962737,0.5306122448979592,0.5848572667562165
-3,49,49.743571,0.5306122448979592,0.5846802932011258
1,49,50.572248,0.4897959183673469,0.5837918139439577
-1,49,51.37118,0.5102040816326531,0.5839629969634913
9,49,52.167271,0.40816326530612246,0.5822626322849903
13,49,52.997764,0.3673469387755102,0.5791109197146017
3,49,53.77063,0.46938775510204084,0.5783516043618966
9,49,54.550397,0.40816326530612246,0.5763599667576873
3,49,55.360835,0.46938775510204084,0.5754939490654511
-5,49,56.151372,0.5510204081632653,0.5755644237519861
5,49,57.034233,0.4489795918367347,0.5740156512475929
7,49,57.854845,0.42857142857142855,0.5731120839213641
7,49,58.689535,0.42857142857142855,0.5720177580466149
-5,49,59.517643,0.5510204081632653,0.5726466515940201
5,49,60.964241,0.4489795918367347,0.571793663217342
1,49,62.240294,0.4897959183673469,0.5712366222055393
-1,49,63.053953,0.5102040816326531,0.5709367608562074
13,49,63.86741,0.3673469387755102,0.5688989133685575
-3,49,64.683021,0.5306122448979592,0.5693453991049033
-9,49,65.471422,0.5918367346938775,0.5703614077542217
-7,49,66.282267,0.5714285714285714,0.5710583257008243
-5,49,67.068376,0.5510204081632653,0.5708739167871334
3,49,67.898055,0.46938775510204084,0.5702179176755447
-1,49,68.702507,0.5102040816326531,0.5701693163721335
3,49,69.520647,0.46938775510204084,0.5693229172623882
-5,49,70.294696,0.5510204081632653,0.5696304645297969
-3,49,71.070436,0.5306122448979592,0.5694391148035691
-5,49,71.901205,0.5510204081632653,0.5691904081121314
19,49,72.746535,0.30612244897959184,0.5667088086450565
1,49,73.585116,0.4897959183673469,0.5661736630910099
7,49,74.478329,0.42857142857142855,0.5651693522805442
5,49,75.333744,0.4489795918367347,0.5643474707047077
17,49,76.186797,0.32653061224489793,0.5620808176582958
1,49,77.000398,0.4897959183673469,0.5620483257019915
11,49,77.868346,0.3877551020408163,0.5603949986858409
17,49,78.754589,0.32653061224489793,0.5583021097046413
3,49,79.605345,0.46938775510204084,0.5577222411501025
9,49,80.419467,0.40816326530612246,0.5567468385817009
7,49,81.208424,0.42857142857142855,0.5558641581528335
25,49,82.029104,0.24489795918367346,0.5529646189735614
13,49,82.858504,0.3673469387755102,0.5512899075681208
-1,49,83.680009,0.5102040816326531,0.5511091212762039
27,49,84.54663,0.22448979591836735,0.5481144445527525
19,49,85.400541,0.30612244897959184,0.5462368741759834
7,49,86.216553,0.42857142857142855,0.5456356991253788
27,49,87.076601,0.22448979591836735,0.5427675978098191
23,49,87.933981,0.2653061224489796,0.5404342239247443
9,49,88.76541,0.40816326530612246,0.5398341669018271
17,49,89.618293,0.32653061224489793,0.5379095312332647
17,49,90.463346,0.32653061224489793,0.5367668316744058
21,49,91.326175,0.2857142857142857,0.5348875961060602
-9,49,92.137387,0.5918367346938775,0.5358152658840979
-19,49,92.938635,0.6938775510204082,0.537650170393914
3,49,93.801824,0.46938775510204084,0.537328672641378
15,49,94.64368,0.3469387755102041,0.5358244201367238
-1,49,95.479069,0.5102040816326531,0.5359901376204493
19,49,96.312607,0.30612244897959184,0.5344025821693883
9,49,97.160313,0.40816326530612246,0.5335826333227931
5,49,97.960687,0.4489795918367347,0.5332516816785688
5,49,98.765527,0.4489795918367347,0.5327335318249056
9,49,99.624171,0.40816326530612246,0.5320579166108057
5,49,100.447876,0.4489795918367347,0.5315538435755082
11,49,101.281661,0.3877551020408163,0.5311094452773614
25,49,102.139874,0.24489795918367346,0.5291644509874289
21,49,102.988471,0.2857142857142857,0.5275230550097211
17,49,103.850042,0.32653061224489793,0.5264816467153887
11,49,104.632803,0.3877551020408163,0.525430924249399
