#{"t_start": 1673384089.48646, "env_id": "DeepRMSADPPKSP-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness
50,50,0.308504,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
50,50,0.642423,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
50,50,1.005837,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
50,50,1.372186,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
50,50,1.740689,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
50,50,2.161561,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
48,50,2.595671,0.02,0.004190288390436283,0.002857142857142857,"(0.02,)",0.002857142857142857,0.02,0.0,0.0
44,50,3.029875,0.06,0.013002948918400063,0.01,"(0.06,)",0.01,0.06,0.0,0.0
36,50,3.438277,0.14,0.03245836861416879,0.024444444444444446,"(0.14,)",0.024444444444444446,0.14,0.0,0.0
24,50,3.81244,0.26,0.06088431021243921,0.048,"(0.26,)",0.048,0.26,0.0,0.0
26,50,4.208862,0.24,0.08334297114439368,0.06545454545454546,"(0.24,)",0.06545454545454546,0.24,0.0,0.0
8,50,4.593397,0.42,0.1183075864987832,0.095,"(0.42,)",0.095,0.42,0.0,0.0
26,50,4.980866,0.24,0.13181144236542539,0.10615384615384615,"(0.24,)",0.10615384615384615,0.24,0.0,0.0
12,50,5.341019,0.38,0.15242304800528583,0.12571428571428572,"(0.38,)",0.12571428571428572,0.38,0.0,0.0
22,50,5.719234,0.28,0.1661711616054364,0.136,"(0.28,)",0.136,0.28,0.0,0.0
20,50,6.129264,0.3,0.17934723066043842,0.14625,"(0.3,)",0.14625,0.3,0.0,0.0
16,50,6.497639,0.34,0.19379599145689744,0.15764705882352942,"(0.34,)",0.15764705882352942,0.34,0.0,0.0
32,50,6.915804,0.18,0.19597324910448025,0.15888888888888889,"(0.18,)",0.15888888888888889,0.18,0.0,0.0
24,50,7.341801,0.26,0.20330047364809453,0.16421052631578947,"(0.26,)",0.16421052631578947,0.26,0.0,0.0
26,50,7.760563,0.24,0.20698914053749176,0.168,"(0.24,)",0.168,0.24,0.0,0.0
24,50,8.191324,0.26,0.21411050376270005,0.17238095238095238,"(0.26,)",0.17238095238095238,0.26,0.0,0.0
22,50,8.580091,0.28,0.2196343891402715,0.17727272727272728,"(0.28,)",0.17727272727272728,0.28,0.0,0.0
24,50,8.968199,0.26,0.22323525348805084,0.1808695652173913,"(0.26,)",0.1808695652173913,0.26,0.0,0.0
16,50,9.358066,0.34,0.23037768569877812,0.1875,"(0.34,)",0.1875,0.34,0.0,0.0
26,50,9.779028,0.24,0.23275324311593742,0.1896,"(0.24,)",0.1896,0.24,0.0,0.0
20,50,10.186492,0.3,0.23900392060769418,0.19384615384615383,"(0.3,)",0.19384615384615383,0.3,0.0,0.0
20,50,10.551046,0.3,0.2443045829270455,0.19777777777777777,"(0.3,)",0.19777777777777777,0.3,0.0,0.0
16,50,10.934358,0.34,0.2510707125934026,0.20285714285714285,"(0.34,)",0.20285714285714285,0.34,0.0,0.0
20,50,11.346305,0.3,0.25584019551719583,0.20620689655172414,"(0.3,)",0.20620689655172414,0.3,0.0,0.0
12,50,11.732007,0.38,0.26340897849776895,0.212,"(0.38,)",0.212,0.38,0.0,0.0
16,50,12.129508,0.34,0.26860677922412685,0.2161290322580645,"(0.34,)",0.2161290322580645,0.34,0.0,0.0
22,50,12.585974,0.28,0.2717687329785373,0.218125,"(0.28,)",0.218125,0.28,0.0,0.0
30,50,13.017827,0.2,0.2714508580343214,0.2175757575757576,"(0.2,)",0.2175757575757576,0.2,0.0,0.0
26,50,13.438447,0.24,0.27209395184967705,0.21823529411764706,"(0.24,)",0.21823529411764706,0.24,0.0,0.0
14,50,13.807857,0.36,0.27659506471568474,0.22228571428571428,"(0.36,)",0.22228571428571428,0.36,0.0,0.0
26,50,14.220635,0.24,0.2765395307461359,0.22277777777777777,"(0.24,)",0.22277777777777777,0.24,0.0,0.0
20,50,14.668045,0.3,0.2794414026346974,0.22486486486486487,"(0.3,)",0.22486486486486487,0.3,0.0,0.0
26,50,15.068332,0.24,0.2796135135590082,0.22526315789473683,"(0.24,)",0.22526315789473683,0.24,0.0,0.0
10,50,15.448369,0.4,0.28469378972864645,0.22974358974358974,"(0.4,)",0.22974358974358974,0.4,0.0,0.0
16,50,15.839911,0.34,0.28877866040441075,0.2325,"(0.34,)",0.2325,0.34,0.0,0.0
18,50,16.244161,0.32,0.2906062188686305,0.2346341463414634,"(0.32,)",0.2346341463414634,0.32,0.0,0.0
22,50,16.638481,0.28,0.2925191840218244,0.2357142857142857,"(0.28,)",0.2357142857142857,0.28,0.0,0.0
24,50,17.014507,0.26,0.29345387577431775,0.23627906976744187,"(0.26,)",0.23627906976744187,0.26,0.0,0.0
8,50,17.371847,0.42,0.29855981872453535,0.24045454545454545,"(0.42,)",0.24045454545454545,0.42,0.0,0.0
18,50,17.755942,0.32,0.30016642722009645,0.24222222222222223,"(0.32,)",0.24222222222222223,0.32,0.0,0.0
20,50,18.132138,0.3,0.30086097437948967,0.24347826086956523,"(0.3,)",0.24347826086956523,0.3,0.0,0.0
26,50,18.520705,0.24,0.3010093776641091,0.24340425531914894,"(0.24,)",0.24340425531914894,0.24,0.0,0.0
30,50,18.90884,0.2,0.30023026668094677,0.2425,"(0.2,)",0.2425,0.2,0.0,0.0
26,50,19.280021,0.24,0.3003207474696406,0.24244897959183673,"(0.24,)",0.24244897959183673,0.24,0.0,0.0
4,50,19.66249,0.46,0.3048890573650683,0.2468,"(0.46,)",0.2468,0.46,0.0,0.0
18,50,20.012661,0.32,0.30654999008102074,0.24823529411764705,"(0.32,)",0.24823529411764705,0.32,0.0,0.0
