#{"t_start": 1677598248.5772018, "env_id": "DeepRMSADPPKSP-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness,length_comparison,length_wp,length_bp,hops_wp,hops_bp,number_slots_wp,number_slots_bp,initial_slots_wp,initial_slots_bp,average_external_fragmentation_wp,average_external_fragmentation_bp
50,50,0.173716,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.5730337078651685,1275,950,2,2,8,6,54,47,0.45792890392294805,0.5130188601108749
50,50,0.369218,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.4060089321965083,1000,1463,2,3,5,6,99,96,0.2595673642598727,0.18645223701339161
50,50,0.575639,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.3333333333333333,275,550,1,2,5,5,28,95,0.2754596266143767,0.19723761756097022
50,50,0.793459,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.42000000000000004,525,725,1,2,4,5,30,97,0.10796570677713183,0.17739117827059014
50,50,1.007751,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.4328112118713932,525,688,1,2,5,7,146,220,0.19243616049187834,0.21403101443573608
50,50,1.231402,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.37383177570093457,1000,1675,2,3,3,4,112,273,0.212678367991178,0.26535735026342055
50,50,1.46319,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.5607278882776132,1325,1038,2,2,9,7,346,167,0.3555844190935036,0.3541221748181779
46,50,1.709107,0.04,0.003799948542363489,0.005,"(0.04,)",0.005,0.04,0.0,0.0,0.4341046277665996,863,1125,2,2,4,4,214,223,0.31989099528675424,0.2234405245672651
32,50,1.920774,0.18,0.023391193903471635,0.024444444444444446,"(0.18,)",0.024444444444444446,0.18,0.0,0.0,0.5,875,875,1,2,7,7,44,306,0.4373898530132243,0.3938517840942117
16,50,2.120114,0.34,0.057029050422318914,0.056,"(0.34,)",0.056,0.34,0.0,0.0,0.5,875,875,1,2,3,3,51,302,0.473962091524713,0.42251366893990416
28,50,2.332743,0.22,0.07514601283756434,0.07090909090909091,"(0.22,)",0.07090909090909091,0.22,0.0,0.0,0.3666666666666667,275,475,1,2,4,4,156,209,0.4043336712307921,0.47537175653703745
22,50,2.553937,0.28,0.09584964554015449,0.08833333333333333,"(0.28,)",0.08833333333333333,0.28,0.0,0.0,0.4838709677419355,1125,1200,2,2,3,3,4,198,0.5774369815923872,0.5009789389448436
28,50,2.771274,0.22,0.10828462547023,0.09846153846153846,"(0.22,)",0.09846153846153846,0.22,0.0,0.0,0.4600638977635783,288,338,1,2,4,4,8,79,0.4015518269122912,0.5115329999694959
30,50,2.988095,0.2,0.11660704928117381,0.10571428571428572,"(0.2,)",0.10571428571428572,0.2,0.0,0.0,0.5485036119711042,1063,875,2,2,6,6,310,90,0.5770263051515805,0.5465926718884537
24,50,3.201089,0.26,0.13123805478870249,0.116,"(0.26,)",0.116,0.26,0.0,0.0,0.3974167908594138,800,1213,2,3,5,5,139,290,0.6059181691136984,0.5305972222918143
30,50,3.415505,0.2,0.13831260022110894,0.12125,"(0.2,)",0.12125,0.2,0.0,0.0,0.4789272030651341,1000,1088,2,3,4,4,205,167,0.5397401417509927,0.4204135959903474
32,50,3.667289,0.18,0.14261198832318295,0.12470588235294118,"(0.18,)",0.12470588235294118,0.18,0.0,0.0,0.35515643105446115,613,1113,2,3,3,4,98,329,0.4377528603385441,0.5968227190872283
42,50,3.905792,0.08,0.13930405321945968,0.12222222222222222,"(0.08,)",0.12222222222222222,0.08,0.0,0.0,0.605263157894737,1150,750,2,2,3,3,48,179,0.5809501894910716,0.5974897748486572
32,50,4.138392,0.18,0.14401914676396257,0.12526315789473685,"(0.18,)",0.12526315789473685,0.18,0.0,0.0,0.37969624300559557,475,776,1,2,3,3,69,78,0.5065953448200825,0.6424306283500482
24,50,4.354002,0.26,0.15285070820854615,0.132,"(0.26,)",0.132,0.26,0.0,0.0,0.5050505050505051,600,588,1,2,5,5,69,93,0.6077860628310847,0.6306719165897172
36,50,4.588185,0.14,0.15520191390457733,0.13238095238095238,"(0.14,)",0.13238095238095238,0.14,0.0,0.0,0.5050505050505051,600,588,1,2,3,3,47,111,0.619840016462559,0.6409396850554441
28,50,4.825619,0.22,0.16001447963800905,0.13636363636363635,"(0.22,)",0.13636363636363635,0.22,0.0,0.0,0.15254237288135594,225,1250,1,2,4,5,24,238,0.6833504755082108,0.6718728399439418
30,50,5.080978,0.2,0.16326840723856886,0.1391304347826087,"(0.2,)",0.1391304347826087,0.2,0.0,0.0,0.46052631578947373,875,1025,1,3,4,4,73,350,0.6914636085924829,0.6349364600317126
22,50,5.287223,0.28,0.17024318563920623,0.145,"(0.28,)",0.145,0.28,0.0,0.0,0.5624553890078516,788,613,2,2,6,5,118,139,0.6281603709946384,0.6789555874819388
32,50,5.506759,0.18,0.17205382490356583,0.1464,"(0.18,)",0.1464,0.18,0.0,0.0,0.5485036119711042,1063,875,2,2,3,3,247,27,0.7075897490998384,0.6989679065955563
32,50,5.747477,0.18,0.1732418524871355,0.1476923076923077,"(0.18,)",0.1476923076923077,0.18,0.0,0.0,0.5338567222767419,1088,950,2,2,6,6,340,125,0.7073542199137747,0.6573724237448908
26,50,5.997924,0.24,0.1782406997015631,0.1511111111111111,"(0.24,)",0.1511111111111111,0.24,0.0,0.0,0.6577840112201964,938,488,2,2,6,5,61,175,0.694975029100164,0.563539849081927
26,50,6.23096,0.24,0.1818502824858757,0.15428571428571428,"(0.24,)",0.15428571428571428,0.24,0.0,0.0,0.3333333333333333,275,550,1,2,5,5,61,226,0.6363691363904206,0.7303789320389551
24,50,6.476574,0.26,0.18707340701924347,0.1579310344827586,"(0.26,)",0.1579310344827586,0.26,0.0,0.0,0.46043165467625896,1088,1275,2,2,4,5,15,157,0.708929232782843,0.7504282201412822
18,50,6.698035,0.32,0.19349880602253933,0.16333333333333333,"(0.32,)",0.16333333333333333,0.32,0.0,0.0,0.21348314606741572,475,1750,1,3,3,5,0,334,0.734866548742949,0.7120769502105717
30,50,6.938083,0.2,0.19510761696094858,0.16451612903225807,"(0.2,)",0.16451612903225807,0.2,0.0,0.0,0.5,875,875,1,2,4,4,21,354,0.7425329148833382,0.6992156778246748
26,50,7.178633,0.24,0.19833095969817355,0.166875,"(0.24,)",0.166875,0.24,0.0,0.0,0.4600638977635783,288,338,1,2,3,3,50,250,0.6517504286693953,0.6552322186950117
28,50,7.404989,0.22,0.2002015484346082,0.1684848484848485,"(0.22,)",0.1684848484848485,0.22,0.0,0.0,0.36363636363636365,400,700,1,2,5,6,72,240,0.7245065992410014,0.6385107169111384
26,50,7.626007,0.24,0.20340105695830887,0.17058823529411765,"(0.24,)",0.17058823529411765,0.24,0.0,0.0,0.5078076202373516,813,788,2,2,5,5,249,51,0.6652439976503104,0.6711479137048706
18,50,7.858156,0.32,0.20862419248065378,0.17485714285714285,"(0.32,)",0.17485714285714285,0.32,0.0,0.0,0.42000000000000004,525,725,1,2,5,6,125,258,0.6212587626248969,0.6816359306560021
28,50,8.103553,0.22,0.21053263649505172,0.1761111111111111,"(0.22,)",0.1761111111111111,0.22,0.0,0.0,0.45945945945945943,850,1000,2,2,4,4,187,96,0.7540342304437111,0.7112566502230941
16,50,8.314929,0.34,0.2155504234026174,0.18054054054054053,"(0.34,)",0.18054054054054053,0.34,0.0,0.0,0.17026378896882494,213,1038,1,2,4,5,118,10,0.752475929051363,0.699030829305227
22,50,8.537598,0.28,0.21862322621913244,0.1831578947368421,"(0.28,)",0.1831578947368421,0.28,0.0,0.0,0.4915254237288135,725,750,1,2,3,3,17,47,0.7428511934364567,0.7577830098387656
14,50,8.75765,0.36,0.22412386936012033,0.18769230769230769,"(0.36,)",0.18769230769230769,0.36,0.0,0.0,0.49325025960539975,475,488,1,2,5,5,108,218,0.7755738246746872,0.7040129317941435
30,50,8.995298,0.2,0.22532139990175287,0.188,"(0.2,)",0.188,0.2,0.0,0.0,0.5,875,875,1,2,5,5,62,283,0.7749219458339749,0.7386740442374284
22,50,9.214719,0.28,0.22820706696703486,0.1902439024390244,"(0.28,)",0.1902439024390244,0.28,0.0,0.0,0.5942028985507246,1025,700,2,2,3,3,123,96,0.7860859141184056,0.7211747276911928
28,50,9.427488,0.22,0.22963293174526972,0.19095238095238096,"(0.22,)",0.19095238095238096,0.22,0.0,0.0,0.5942028985507246,1025,700,2,2,5,5,8,169,0.7881031771763355,0.7243461876536492
20,50,9.654252,0.3,0.23259110441430883,0.19348837209302325,"(0.3,)",0.19348837209302325,0.3,0.0,0.0,0.42000000000000004,525,725,1,2,3,3,25,21,0.6634547470998683,0.7089688767812293
22,50,9.874995,0.28,0.23544385617070107,0.19545454545454546,"(0.28,)",0.19545454545454546,0.28,0.0,0.0,0.4328112118713932,525,688,1,2,4,4,27,255,0.7622807457513021,0.777176381216605
20,50,10.107064,0.3,0.2376708723915734,0.19777777777777777,"(0.3,)",0.19777777777777777,0.3,0.0,0.0,0.3772791023842917,538,888,2,2,4,4,173,139,0.7273821884619862,0.7191362188460989
12,50,10.298719,0.38,0.24212338893430504,0.20173913043478262,"(0.38,)",0.20173913043478262,0.38,0.0,0.0,0.2280701754385965,325,1100,1,2,5,6,31,86,0.7695302619251058,0.7402058739576365
18,50,10.529078,0.32,0.24531969309462914,0.20425531914893616,"(0.32,)",0.20425531914893616,0.32,0.0,0.0,0.4915254237288135,725,750,1,2,4,4,39,190,0.7685737739506119,0.7797037571418635
36,50,10.748647,0.14,0.2440291314126593,0.20291666666666666,"(0.14,)",0.20291666666666666,0.14,0.0,0.0,0.2731048805815161,263,700,1,2,4,5,18,343,0.7699513209221938,0.7435266417115711
28,50,10.980495,0.22,0.24449689922226125,0.20326530612244897,"(0.22,)",0.20326530612244897,0.22,0.0,0.0,0.5078076202373516,813,788,2,2,4,4,146,242,0.716537815432416,0.7266939921126476
20,50,11.209064,0.3,0.24662128518055684,0.2052,"(0.3,)",0.2052,0.3,0.0,0.0,0.23333333333333334,175,575,1,2,3,3,32,7,0.766404148601945,0.7490275366559611
32,50,11.429279,0.18,0.24599383448844833,0.20470588235294118,"(0.18,)",0.20470588235294118,0.18,0.0,0.0,0.23333333333333334,175,575,1,2,3,3,79,18,0.7682451026151609,0.7505484395991524
22,50,11.648249,0.28,0.24805564396268567,0.20615384615384616,"(0.28,)",0.20615384615384616,0.28,0.0,0.0,0.3772791023842917,538,888,2,2,4,4,240,122,0.7433843547749022,0.7389115963271675
16,50,11.868028,0.34,0.2517158103018311,0.20867924528301887,"(0.34,)",0.20867924528301887,0.34,0.0,0.0,0.4060089321965083,1000,1463,2,3,4,6,62,349,0.7653551690826441,0.7720078560402178
22,50,12.089201,0.28,0.2533805671625822,0.21,"(0.28,)",0.21,0.28,0.0,0.0,0.2336448598130841,225,738,1,2,4,5,9,86,0.7115746038023181,0.7893248485055833
28,50,12.31735,0.22,0.2537350452290633,0.2101818181818182,"(0.22,)",0.2101818181818182,0.22,0.0,0.0,0.5485036119711042,1063,875,2,2,5,5,183,249,0.797591883056588,0.7824387307027785
16,50,12.530862,0.34,0.2570179534705173,0.2125,"(0.34,)",0.2125,0.34,0.0,0.0,0.2336448598130841,225,738,1,2,4,5,36,300,0.7161081125287421,0.791489854219326
32,50,12.775899,0.18,0.25632805303028167,0.2119298245614035,"(0.18,)",0.2119298245614035,0.18,0.0,0.0,0.26,325,925,1,2,3,4,28,199,0.7106408794819851,0.7369363027441576
26,50,12.995208,0.24,0.25670613622530847,0.21241379310344827,"(0.24,)",0.21241379310344827,0.24,0.0,0.0,0.26038338658146964,163,463,1,2,4,4,34,234,0.7125235132219423,0.7555335328466011
26,50,13.205816,0.24,0.25743886442679786,0.2128813559322034,"(0.24,)",0.2128813559322034,0.24,0.0,0.0,0.605263157894737,1150,750,2,2,4,4,155,217,0.7827386257160078,0.7832242219273059
32,50,13.440726,0.18,0.2568477304397365,0.21233333333333335,"(0.18,)",0.21233333333333335,0.18,0.0,0.0,0.6734006734006733,800,388,2,2,5,4,340,267,0.7588743518350691,0.76065977750911
18,50,13.672911,0.32,0.2590659940687176,0.2140983606557377,"(0.32,)",0.2140983606557377,0.32,0.0,0.0,0.6050041017227236,1475,963,2,3,4,3,105,167,0.7854573643611833,0.7311074141267616
22,50,13.894037,0.28,0.2603021942470249,0.21516129032258063,"(0.28,)",0.21516129032258063,0.28,0.0,0.0,0.3772791023842917,538,888,2,2,5,6,190,212,0.7617085331679425,0.7555439037338882
16,50,14.108638,0.34,0.26241846207117797,0.21714285714285714,"(0.34,)",0.21714285714285714,0.34,0.0,0.0,0.5161290322580646,1200,1125,2,2,5,5,159,63,0.8122846864790981,0.808902593016062
24,50,14.327314,0.26,0.2637030199195792,0.2178125,"(0.26,)",0.2178125,0.26,0.0,0.0,0.5624553890078516,788,613,2,2,4,3,82,105,0.7586903516500834,0.7948417411397506
30,50,14.572032,0.2,0.2634457724219676,0.21753846153846154,"(0.2,)",0.21753846153846154,0.2,0.0,0.0,0.17559769167353667,213,1000,1,2,3,4,70,57,0.8104368199944942,0.8021108676691874
26,50,14.791384,0.24,0.26382423721843573,0.21787878787878787,"(0.24,)",0.21787878787878787,0.24,0.0,0.0,0.42000000000000004,525,725,1,2,5,7,50,282,0.7304261821672571,0.7539462901918781
18,50,15.007095,0.32,0.2650596059490954,0.21940298507462686,"(0.32,)",0.21940298507462686,0.32,0.0,0.0,0.22138047138047137,263,925,1,2,5,7,91,35,0.8008331234523092,0.7859267630870979
20,50,15.222589,0.3,0.2660930634283098,0.22058823529411764,"(0.3,)",0.22058823529411764,0.3,0.0,0.0,0.2336448598130841,225,738,1,2,4,5,8,134,0.7446812465959906,0.799190022983882
34,50,15.458848,0.16,0.2649895412335993,0.21971014492753624,"(0.16,)",0.21971014492753624,0.16,0.0,0.0,0.42690058479532167,438,588,2,2,4,4,73,54,0.7512709798908532,0.7650314296925245
36,50,15.708661,0.14,0.263606003890051,0.21857142857142858,"(0.14,)",0.21857142857142858,0.14,0.0,0.0,0.39159109645507006,475,738,1,2,5,6,16,287,0.812083856369917,0.808518004229555
34,50,15.949185,0.16,0.26241800710020613,0.21774647887323945,"(0.16,)",0.21774647887323945,0.16,0.0,0.0,0.49325025960539975,475,488,1,2,4,4,6,76,0.7955872049612758,0.7777131813079046
36,50,16.206489,0.14,0.26119172791159273,0.21666666666666667,"(0.14,)",0.21666666666666667,0.14,0.0,0.0,0.17559769167353667,213,1000,1,2,3,3,24,13,0.811584455759699,0.8107767136097551
38,50,16.437681,0.12,0.25989433110176147,0.21534246575342467,"(0.12,)",0.21534246575342467,0.12,0.0,0.0,0.3684210526315789,525,900,1,2,4,5,19,280,0.7729794178467566,0.8040895790928004
28,50,16.676348,0.22,0.2599686465166541,0.2154054054054054,"(0.22,)",0.2154054054054054,0.22,0.0,0.0,0.6734006734006733,800,388,2,2,6,5,239,310,0.7798415781484158,0.7748944707947727
16,50,16.8907,0.34,0.262180137913865,0.21706666666666666,"(0.34,)",0.21706666666666666,0.34,0.0,0.0,0.2944823310601364,475,1138,1,3,5,6,3,256,0.7994265566067392,0.7857181795215719
16,50,17.109701,0.34,0.26422781434527715,0.2186842105263158,"(0.34,)",0.2186842105263158,0.34,0.0,0.0,0.17559769167353667,213,1000,1,2,3,3,32,96,0.8126949713585758,0.8141716108104923
16,50,17.304814,0.34,0.2660962222853419,0.22025974025974027,"(0.34,)",0.22025974025974027,0.34,0.0,0.0,0.5050505050505051,600,588,1,2,5,5,38,336,0.7860595671670296,0.8087905733783263
20,50,17.506599,0.3,0.2669556832136882,0.22128205128205128,"(0.3,)",0.22128205128205128,0.3,0.0,0.0,0.26038338658146964,163,463,1,2,4,4,33,122,0.7385421987147773,0.7815635931885176
18,50,17.729685,0.32,0.26844283959954784,0.22253164556962024,"(0.32,)",0.22253164556962024,0.32,0.0,0.0,0.36363636363636365,400,700,1,2,5,6,32,328,0.7895891344646991,0.765040738727722
26,50,17.961845,0.24,0.26860975291412736,0.22275,"(0.24,)",0.22275,0.24,0.0,0.0,0.5730337078651685,1275,950,2,2,4,3,19,57,0.825642748104988,0.7850739009074272
18,50,18.160552,0.32,0.26985793087027266,0.2239506172839506,"(0.32,)",0.2239506172839506,0.32,0.0,0.0,0.5726495726495727,938,700,2,2,4,4,126,257,0.8142187269560675,0.8214703602311796
12,50,18.37747,0.38,0.2724561341626397,0.22585365853658537,"(0.38,)",0.22585365853658537,0.38,0.0,0.0,0.39159109645507006,475,738,1,2,3,3,16,246,0.8229094936716239,0.8157241784007364
14,50,18.633997,0.36,0.27431262236598747,0.2274698795180723,"(0.36,)",0.2274698795180723,0.36,0.0,0.0,0.5338567222767419,1088,950,2,2,3,3,46,41,0.8081336449339047,0.7971284334048682
34,50,18.895983,0.16,0.2734936003472813,0.22666666666666666,"(0.16,)",0.22666666666666666,0.16,0.0,0.0,0.49325025960539975,475,488,1,2,3,3,60,174,0.8054557329230284,0.7927291621732777
32,50,19.153815,0.18,0.27299470039770635,0.22611764705882353,"(0.18,)",0.22611764705882353,0.18,0.0,0.0,0.49325025960539975,475,488,1,2,5,5,91,276,0.8066626997648433,0.7938846134913583
34,50,19.4008,0.16,0.2722120238213066,0.22534883720930232,"(0.16,)",0.22534883720930232,0.16,0.0,0.0,0.21348314606741572,475,1750,1,3,3,5,0,307,0.826178545293834,0.8029027955325394
28,50,19.629534,0.22,0.2722496076802363,0.22528735632183908,"(0.22,)",0.22528735632183908,0.22,0.0,0.0,0.15254237288135594,225,1250,1,2,3,3,16,186,0.824715565140335,0.8180303537257974
12,50,19.831217,0.38,0.27445927423843947,0.22704545454545455,"(0.38,)",0.22704545454545455,0.38,0.0,0.0,0.5050505050505051,600,588,1,2,3,3,95,219,0.7931292254031558,0.8190678452121275
12,50,20.048571,0.38,0.27623240707325875,0.22876404494382022,"(0.38,)",0.22876404494382022,0.38,0.0,0.0,0.4838709677419355,1125,1200,2,2,6,6,210,166,0.8309787152217945,0.8289876787938095
18,50,20.258618,0.32,0.27786440399773066,0.22977777777777778,"(0.32,)",0.22977777777777778,0.32,0.0,0.0,0.5730337078651685,1275,950,2,2,5,4,91,307,0.8301314558166435,0.7910990534222082
10,50,20.477298,0.4,0.27955582050802674,0.23164835164835165,"(0.4,)",0.23164835164835165,0.4,0.0,0.0,0.4789272030651341,1000,1088,2,3,4,4,34,342,0.8010312899106435,0.7703173003659002
18,50,20.723814,0.32,0.2806550868832614,0.2326086956521739,"(0.32,)",0.2326086956521739,0.32,0.0,0.0,0.4341046277665996,863,1125,2,2,4,4,299,85,0.7961227565050939,0.7757602854515762
