#{"t_start": 1669205154.47446, "env_id": "DeepRMSA-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate
49,49,1.544214,0.0,0.0
49,49,2.248375,0.0,0.0
9,49,2.866739,0.40816326530612246,0.1622374624946421
-5,49,3.447608,0.5510204081632653,0.2694379673554716
-7,49,4.064781,0.5714285714285714,0.34443301619953715
9,49,4.727361,0.40816326530612246,0.3684322824985331
3,49,5.355117,0.46938775510204084,0.3938499838642755
-17,49,5.937101,0.673469387755102,0.43406837952660327
3,49,6.587141,0.46938775510204084,0.44093748871474486
9,49,7.229375,0.40816326530612246,0.44309406666449447
-11,49,7.823057,0.6122448979591837,0.465642971482777
-17,49,8.41374,0.673469387755102,0.48963555073838233
-13,49,9.006182,0.6326530612244898,0.5023713332162305
-11,49,9.631663,0.6122448979591837,0.5154182970001864
-17,49,10.221278,0.673469387755102,0.528839456729932
-5,49,10.865938,0.5510204081632653,0.5344437883076422
-17,49,11.495324,0.673469387755102,0.5460385847186213
7,49,12.171834,0.42857142857142855,0.5427224301756407
1,49,12.862482,0.4897959183673469,0.544280442804428
9,49,13.529767,0.40816326530612246,0.541709996100351
-1,49,14.473116,0.5102040816326531,0.543286765160413
5,49,15.400224,0.4489795918367347,0.5420744507850153
1,49,16.286207,0.4897959183673469,0.5431570322653557
-3,49,17.16755,0.5306122448979592,0.5434767884477317
-5,49,18.043147,0.5510204081632653,0.5464457439896037
1,49,18.895931,0.4897959183673469,0.5472169793632738
-11,49,19.769317,0.6122448979591837,0.5525683587855376
-11,49,20.586308,0.6122448979591837,0.5583620448831362
-3,49,21.457644,0.5306122448979592,0.5598529808470462
-5,49,22.342403,0.5510204081632653,0.5609915269907221
-3,49,23.223112,0.5306122448979592,0.5613523723338208
-11,49,24.086177,0.6122448979591837,0.565158800649291
3,49,24.992064,0.46938775510204084,0.5646552150883619
13,49,25.905716,0.3673469387755102,0.5612384174708754
5,49,26.82557,0.4489795918367347,0.5599981346763664
7,49,27.715904,0.42857142857142855,0.5585314666254804
17,49,28.654039,0.32653061224489793,0.5540240657076927
-7,49,29.525148,0.5714285714285714,0.5562345083998899
-1,49,30.447909,0.5102040816326531,0.5571074075316053
-19,49,31.311962,0.6938775510204082,0.5622259062956823
-11,49,32.180233,0.6122448979591837,0.5657001948852564
5,49,33.091318,0.4489795918367347,0.5646734273613864
3,49,34.00143,0.46938775510204084,0.5637644123999879
-1,49,34.873314,0.5102040816326531,0.5633061703106678
9,49,35.788438,0.40816326530612246,0.5618695847786018
-7,49,36.662496,0.5714285714285714,0.5623783476593024
-7,49,37.934616,0.5714285714285714,0.5632466033458955
-15,49,38.807258,0.6530612244897959,0.5655221316169853
3,49,39.760843,0.46938775510204084,0.5658713484724806
7,49,40.691015,0.42857142857142855,0.5652747685641126
5,49,41.607765,0.4489795918367347,0.5638121333744983
-1,49,42.534646,0.5102040816326531,0.5639960672103664
3,49,43.410286,0.46938775510204084,0.5629481035699692
3,49,44.318685,0.46938775510204084,0.5619319562575942
-1,49,45.216753,0.5102040816326531,0.5610026592890277
-3,49,46.151348,0.5306122448979592,0.5618374558303887
-5,49,47.092906,0.5510204081632653,0.5624777214345671
11,49,48.041308,0.3877551020408163,0.5608268172849139
-5,49,48.90276,0.5510204081632653,0.5616048073131584
-9,49,49.803712,0.5918367346938775,0.5631632441175506
-11,49,50.657752,0.6122448979591837,0.5650683090946224
-9,49,51.608855,0.5918367346938775,0.5667075634340593
5,49,52.525434,0.4489795918367347,0.5661393277599455
11,49,53.445538,0.3877551020408163,0.5648071307822345
17,49,54.359695,0.32653061224489793,0.5618802142705822
5,49,55.357439,0.4489795918367347,0.5615640681671387
-1,49,56.591531,0.5102040816326531,0.5616160825266949
-11,49,57.730489,0.6122448979591837,0.5627396414602033
-1,49,58.778188,0.5102040816326531,0.5623981954173097
3,49,59.866354,0.46938775510204084,0.5621098246960493
17,49,61.047327,0.32653061224489793,0.5597217603369915
7,49,62.320489,0.42857142857142855,0.5588833804509635
7,49,63.567341,0.42857142857142855,0.5576420038293167
9,49,64.495515,0.40816326530612246,0.5559822419533851
15,49,65.418918,0.3469387755102041,0.553757645862909
-7,49,66.354349,0.5714285714285714,0.5545311844603097
1,49,67.265466,0.4897959183673469,0.55397398874751
5,49,68.194944,0.4489795918367347,0.5528816612375108
-3,49,69.065338,0.5306122448979592,0.5534218921343834
1,49,70.000937,0.4897959183673469,0.5533082509549336
-13,49,70.900844,0.6326530612244898,0.5550002630333
1,49,71.82985,0.4897959183673469,0.5547840833190015
-5,49,72.740245,0.5510204081632653,0.5549762621355389
3,49,73.678418,0.46938775510204084,0.5551237991095836
3,49,74.648742,0.46938775510204084,0.5548880414287202
9,49,75.617779,0.40816326530612246,0.5539733193029011
-1,49,76.512909,0.5102040816326531,0.5540317929425247
15,49,77.468032,0.3469387755102041,0.5518655812827152
3,49,78.356132,0.46938775510204084,0.5516477766805701
-5,49,79.240768,0.5510204081632653,0.5520951364270646
5,49,80.17147,0.4489795918367347,0.5511674315066026
3,49,81.102721,0.46938775510204084,0.5503744177011716
-1,49,82.038677,0.5102040816326531,0.5501877858184714
7,49,82.982108,0.42857142857142855,0.549151526137457
7,49,83.890126,0.42857142857142855,0.5485773983560435
1,49,84.800215,0.4897959183673469,0.5489396271884163
-3,49,85.705917,0.5306122448979592,0.5496438818565401
9,49,86.63303,0.40816326530612246,0.5486335183811986
-7,49,87.526039,0.5714285714285714,0.5493842466319531
-9,49,88.358183,0.5918367346938775,0.5503158542130797
1,49,89.224047,0.4897959183673469,0.5499384396060135
13,49,90.157817,0.3673469387755102,0.5485852885408211
7,49,91.059577,0.42857142857142855,0.5472733969657134
7,49,91.915768,0.42857142857142855,0.5464919203956946
25,49,92.882555,0.24489795918367346,0.5439335238766102
19,49,93.795497,0.30612244897959184,0.5424319473064696
3,49,94.704103,0.46938775510204084,0.5422044434106345
15,49,95.637352,0.3469387755102041,0.540837293313291
15,49,96.559675,0.3469387755102041,0.5396720563424255
3,49,97.455647,0.46938775510204084,0.539197776957955
1,49,98.398588,0.4897959183673469,0.5395310554791813
15,49,99.313928,0.3469387755102041,0.5381500862396585
11,49,100.245213,0.3877551020408163,0.5373825277819623
5,49,101.135484,0.4489795918367347,0.5368899955250083
9,49,102.04957,0.40816326530612246,0.5359065737941313
7,49,102.97313,0.42857142857142855,0.5351811464378718
3,49,103.902426,0.46938775510204084,0.5347629310947297
5,49,104.81325,0.4489795918367347,0.5346188721310384
9,49,105.733425,0.40816326530612246,0.5338328498563317
-9,49,106.593308,0.5918367346938775,0.5347737849088102
5,49,107.493936,0.4489795918367347,0.5345264461625413
-1,49,108.427097,0.5102040816326531,0.5349671537739643
21,49,109.353585,0.2857142857142857,0.5337671216478281
25,49,110.29374,0.24489795918367346,0.5316611060666849
15,49,111.198893,0.3469387755102041,0.5306025687035199
15,49,112.086466,0.3469387755102041,0.5296855993262842
15,49,113.008171,0.3469387755102041,0.5285137372414114
7,49,113.903503,0.42857142857142855,0.5281264385453429
13,49,114.863695,0.3673469387755102,0.5267292327203551
15,49,115.791322,0.3469387755102041,0.5256595859318548
-5,49,116.692243,0.5510204081632653,0.5259715601922635
15,49,117.576919,0.3469387755102041,0.5249274205344725
-3,49,118.488798,0.5306122448979592,0.5254476351767156
3,49,119.35116,0.46938775510204084,0.5255681263067393
-13,49,120.213765,0.6326530612244898,0.5268464101787337
9,49,121.098704,0.40816326530612246,0.5261539571980223
15,49,122.050712,0.3469387755102041,0.5251861951712231
-1,49,122.925494,0.5102040816326531,0.5254815418821733
15,49,123.81543,0.3469387755102041,0.5243425945976481
13,49,124.715378,0.3673469387755102,0.523493806964244
7,49,125.611965,0.42857142857142855,0.523125263973786
-1,49,126.475291,0.5102040816326531,0.5231846523223823
9,49,127.394558,0.40816326530612246,0.522632370899212
5,49,128.278286,0.4489795918367347,0.5222616430141915
5,49,129.192951,0.4489795918367347,0.522115293555268
13,49,130.133243,0.3673469387755102,0.5211001737635025
3,49,131.062621,0.46938775510204084,0.521028390550117
17,49,131.989395,0.32653061224489793,0.5200100651808752
15,49,132.890171,0.3469387755102041,0.5192089205893835
7,49,133.779416,0.42857142857142855,0.5189774945959138
7,49,134.690813,0.42857142857142855,0.5186777969056203
17,49,135.646688,0.32653061224489793,0.5177796192464567
29,49,136.59124,0.20408163265306123,0.515746709858131
9,49,137.513914,0.40816326530612246,0.5151775705696525
-3,49,138.369528,0.5306122448979592,0.5155055193784713
5,49,139.252894,0.4489795918367347,0.5153171353247635
19,49,140.199758,0.30612244897959184,0.5144416406020459
3,49,141.090714,0.46938775510204084,0.5144906677821565
31,49,142.036521,0.1836734693877551,0.5125888585978088
3,49,142.937106,0.46938775510204084,0.5124081295628643
3,49,143.823228,0.46938775510204084,0.5120712130503112
19,49,144.747662,0.30612244897959184,0.5107565942160602
1,49,145.640645,0.4897959183673469,0.5108591043243936
25,49,146.577709,0.24489795918367346,0.5095422700138524
25,49,147.493345,0.24489795918367346,0.5080975269554329
3,49,148.42337,0.46938775510204084,0.5083357793357773
9,49,149.305246,0.40816326530612246,0.507891422179823
17,49,150.268279,0.32653061224489793,0.5070842611153644
9,49,151.15877,0.40816326530612246,0.5065655939635271
21,49,152.092989,0.2857142857142857,0.5057491859815425
15,49,152.990647,0.3469387755102041,0.505073239690223
17,49,153.922111,0.32653061224489793,0.5042032167222336
17,49,154.796184,0.32653061224489793,0.5035102031545454
29,49,155.74721,0.20408163265306123,0.502009491198711
7,49,156.640241,0.42857142857142855,0.50190603624931
15,49,157.547305,0.3469387755102041,0.501216015302999
21,49,158.482815,0.2857142857142857,0.4999926023191729
7,49,159.401157,0.42857142857142855,0.499694799082191
17,49,160.305394,0.32653061224489793,0.49876104317421655
13,49,161.248326,0.3673469387755102,0.49826129792791796
11,49,162.158395,0.3877551020408163,0.4979945871920969
15,49,163.069503,0.3469387755102041,0.49734020081079383
-5,49,163.939193,0.5510204081632653,0.4977528049713603
9,49,164.83839,0.40816326530612246,0.4976026964997769
9,49,165.745735,0.40816326530612246,0.49728204629277484
5,49,166.659023,0.4489795918367347,0.4971851304516106
3,49,167.518729,0.46938775510204084,0.4972224117689257
11,49,168.41921,0.3877551020408163,0.49678297623441103
11,49,169.320661,0.3877551020408163,0.49626007701471037
19,49,170.312827,0.30612244897959184,0.4954936801296525
-1,49,171.246616,0.5102040816326531,0.4955436598004368
15,49,172.169638,0.3469387755102041,0.49483973785356955
15,49,173.040549,0.3469387755102041,0.49420704718814545
21,49,173.980419,0.2857142857142857,0.4931025986343584
19,49,174.903162,0.30612244897959184,0.49237519225731924
17,49,175.838441,0.32653061224489793,0.4917059037791271
27,49,176.767985,0.22448979591836735,0.49051802655284976
17,49,177.714195,0.32653061224489793,0.4899554420564798
1,49,178.623437,0.4897959183673469,0.4901910119386576
21,49,179.522589,0.2857142857142857,0.4891996790200285
25,49,180.469645,0.24489795918367346,0.48793700653982386
15,49,181.354659,0.3469387755102041,0.4873678221104045
27,49,182.294847,0.22448979591836735,0.48614759123616536
23,49,183.241905,0.2653061224489796,0.48528955985104083
15,49,184.184983,0.3469387755102041,0.4844891881269113
19,49,185.1112,0.30612244897959184,0.4837286599184167
15,49,186.051785,0.3469387755102041,0.48333739558175093
9,49,186.931611,0.40816326530612246,0.4828120200070891
15,49,187.870551,0.3469387755102041,0.482197855964471
1,49,188.789955,0.4897959183673469,0.4824583167536612
27,49,189.76372,0.22448979591836735,0.48116171129272445
21,49,190.696288,0.2857142857142857,0.48039338405168885
27,49,191.685916,0.22448979591836735,0.47933446881053376
15,49,192.568364,0.3469387755102041,0.47893250040192004
21,49,193.530428,0.2857142857142857,0.4782407866153436
27,49,194.466564,0.22448979591836735,0.47715592737737117
31,49,195.459255,0.1836734693877551,0.4759536131152495
13,49,196.365418,0.3673469387755102,0.4757353825794033
