#{"t_start": 1673379260.3557558, "env_id": "DeepRMSADPPKSP-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness
50,50,0.456834,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
50,50,0.963433,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
50,50,1.438233,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
50,50,1.772325,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
50,50,2.144932,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
50,50,2.504171,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
50,50,2.870383,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
50,50,3.24872,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
50,50,3.63103,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
50,50,4.024988,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
46,50,4.390771,0.04,0.00495865379055109,0.0036363636363636364,"(0.04,)",0.0036363636363636364,0.04,0.0,0.0
48,50,4.782761,0.02,0.0068114485239657175,0.005,"(0.02,)",0.005,0.02,0.0,0.0
48,50,5.185524,0.02,0.008638753078704554,0.006153846153846154,"(0.02,)",0.006153846153846154,0.02,0.0,0.0
50,50,5.585807,0.0,0.008031259255883895,0.005714285714285714,"(0.0,)",0.005714285714285714,0.0,0.0,0.0
48,50,5.985177,0.02,0.009492461244425567,0.006666666666666667,"(0.02,)",0.006666666666666667,0.02,0.0,0.0
48,50,6.368325,0.02,0.010657052080117128,0.0075,"(0.02,)",0.0075,0.02,0.0,0.0
50,50,6.789897,0.0,0.009979388366085001,0.007058823529411765,"(0.0,)",0.007058823529411765,0.0,0.0,0.0
50,50,7.196259,0.0,0.009440454553475322,0.006666666666666667,"(0.0,)",0.006666666666666667,0.0,0.0,0.0
50,50,7.587326,0.0,0.008954124755226028,0.00631578947368421,"(0.0,)",0.00631578947368421,0.0,0.0,0.0
50,50,8.000224,0.0,0.008500091356122052,0.006,"(0.0,)",0.006,0.0,0.0,0.0
48,50,8.396803,0.02,0.00944081886043941,0.006666666666666667,"(0.02,)",0.006666666666666667,0.02,0.0,0.0
50,50,8.800006,0.0,0.009028054298642533,0.006363636363636364,"(0.0,)",0.006363636363636364,0.0,0.0,0.0
48,50,9.18669,0.02,0.009946125155408206,0.006956521739130435,"(0.02,)",0.006956521739130435,0.02,0.0,0.0
48,50,9.570859,0.02,0.010557460384701942,0.0075,"(0.02,)",0.0075,0.02,0.0,0.0
44,50,9.939303,0.06,0.01259691156064213,0.0096,"(0.06,)",0.0096,0.06,0.0,0.0
42,50,10.331057,0.08,0.015737564322469984,0.012307692307692308,"(0.08,)",0.012307692307692308,0.08,0.0,0.0
