#{"t_start": 1672837898.4588842, "env_id": "DeepRMSADPP-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness
-14,50,0.258029,0.64,0.6161971830985915,0.64,"(0.64,)",0.0,0.0,0.64,0.64
-8,50,0.495653,0.58,0.5964356435643564,0.61,"(0.58,)",0.0,0.0,0.61,0.58
-28,50,0.757173,0.78,0.6730498304200365,0.6666666666666666,"(0.78,)",0.08,0.24,0.5866666666666667,0.54
-28,50,0.998342,0.78,0.7120363062352013,0.695,"(0.78,)",0.2,0.56,0.495,0.22
-38,50,1.217574,0.88,0.7455000782595085,0.732,"(0.88,)",0.26,0.5,0.472,0.38
-38,50,1.434298,0.88,0.7697538775403447,0.7566666666666667,"(0.88,)",0.32,0.62,0.43666666666666665,0.26
-34,50,1.673845,0.84,0.7811638694064131,0.7685714285714286,"(0.84,)",0.35428571428571426,0.56,0.4142857142857143,0.28
-32,50,1.888801,0.82,0.7846497912007442,0.775,"(0.82,)",0.3775,0.54,0.3975,0.28
-40,50,2.107651,0.9,0.7976291278577476,0.7888888888888889,"(0.9,)",0.4111111111111111,0.68,0.37777777777777777,0.22
-28,50,2.329574,0.78,0.7993185308420783,0.788,"(0.78,)",0.42,0.5,0.368,0.28
-26,50,2.570978,0.76,0.7977939050482854,0.7854545454545454,"(0.76,)",0.43272727272727274,0.56,0.3527272727272727,0.2
-34,50,2.797098,0.84,0.8047561104645011,0.79,"(0.84,)",0.44166666666666665,0.54,0.34833333333333333,0.3
-20,50,3.054714,0.7,0.8025462877868863,0.7830769230769231,"(0.7,)",0.44153846153846155,0.44,0.3415384615384615,0.26
-28,50,3.277311,0.78,0.804310678726846,0.7828571428571428,"(0.78,)",0.4471428571428571,0.52,0.3357142857142857,0.26
-28,50,3.530559,0.78,0.8059779146315565,0.7826666666666666,"(0.78,)",0.4573333333333333,0.6,0.3253333333333333,0.18
-34,50,3.751165,0.84,0.810543509656086,0.78625,"(0.84,)",0.47125,0.68,0.315,0.16
-42,50,3.973171,0.92,0.81913990729428,0.7941176470588235,"(0.92,)",0.47294117647058825,0.5,0.3211764705882353,0.42
-34,50,4.192007,0.84,0.8233046884649997,0.7966666666666666,"(0.84,)",0.48,0.6,0.31666666666666665,0.24
-34,50,4.437963,0.84,0.8262648747259368,0.7989473684210526,"(0.84,)",0.4831578947368421,0.54,0.3157894736842105,0.3
-30,50,4.673925,0.8,0.8256845751145924,0.799,"(0.8,)",0.482,0.46,0.317,0.34
-32,50,4.92367,0.82,0.8258180276486532,0.8,"(0.82,)",0.4819047619047619,0.48,0.3180952380952381,0.34
-32,50,5.140154,0.82,0.8256723981900452,0.8009090909090909,"(0.82,)",0.4827272727272727,0.5,0.3181818181818182,0.32
-28,50,5.382001,0.78,0.8257494129023346,0.8,"(0.78,)",0.48782608695652174,0.6,0.31217391304347825,0.18
-34,50,5.599895,0.84,0.8279167052780683,0.8016666666666666,"(0.84,)",0.49,0.54,0.31166666666666665,0.3
-34,50,5.839558,0.84,0.8294356532698501,0.8032,"(0.84,)",0.4928,0.56,0.3104,0.28
-36,50,6.044085,0.86,0.832173486890468,0.8053846153846154,"(0.86,)",0.5023076923076923,0.74,0.3030769230769231,0.12
-36,50,6.261945,0.86,0.8349732588718495,0.8074074074074075,"(0.86,)",0.5103703703703704,0.72,0.29703703703703704,0.14
-34,50,6.46519,0.84,0.8369099690176781,0.8085714285714286,"(0.84,)",0.5178571428571429,0.72,0.2907142857142857,0.12
-30,50,6.719124,0.8,0.836661675987494,0.8082758620689655,"(0.8,)",0.5144827586206897,0.42,0.29379310344827586,0.38
-30,50,6.936211,0.8,0.8366883479500284,0.808,"(0.8,)",0.5146666666666667,0.52,0.29333333333333333,0.28
-24,50,7.198811,0.74,0.8354220904755767,0.8058064516129032,"(0.74,)",0.512258064516129,0.44,0.29354838709677417,0.3
-38,50,7.414229,0.88,0.837293556205182,0.808125,"(0.88,)",0.515625,0.62,0.2925,0.26
-28,50,7.656025,0.78,0.8366294900243215,0.8072727272727273,"(0.78,)",0.5157575757575757,0.52,0.2915151515151515,0.26
-36,50,7.876449,0.86,0.8389759248385202,0.8088235294117647,"(0.86,)",0.5158823529411765,0.52,0.29294117647058826,0.34
-32,50,8.11724,0.82,0.8393863994338804,0.8091428571428572,"(0.82,)",0.5142857142857142,0.46,0.2948571428571429,0.36
-28,50,8.34393,0.78,0.8388568886912042,0.8083333333333333,"(0.78,)",0.5094444444444445,0.34,0.29888888888888887,0.44
-34,50,8.567777,0.84,0.8393405471797666,0.8091891891891891,"(0.84,)",0.5091891891891892,0.5,0.3,0.34
-36,50,8.787423,0.86,0.8406627165148888,0.8105263157894737,"(0.86,)",0.5110526315789473,0.58,0.29947368421052634,0.28
-38,50,9.003961,0.88,0.8424132885790515,0.8123076923076923,"(0.88,)",0.5158974358974359,0.7,0.2964102564102564,0.18
-24,50,9.237256,0.74,0.8411671439240541,0.8105,"(0.74,)",0.515,0.48,0.2955,0.26
-32,50,11.130792,0.82,0.8418156165472729,0.8107317073170732,"(0.82,)",0.5160975609756098,0.56,0.2946341463414634,0.26
-40,50,11.326917,0.9,0.8433958957242683,0.8128571428571428,"(0.9,)",0.52,0.68,0.29285714285714287,0.22
-22,50,11.566916,0.72,0.841386238071321,0.8106976744186046,"(0.72,)",0.5209302325581395,0.56,0.2897674418604651,0.16
-38,50,11.781292,0.88,0.8423317428154345,0.8122727272727273,"(0.88,)",0.5245454545454545,0.68,0.2877272727272727,0.2
-30,50,12.026357,0.8,0.8413322712336951,0.812,"(0.8,)",0.5257777777777778,0.58,0.2862222222222222,0.22
-32,50,12.242418,0.82,0.8415389699615605,0.8121739130434783,"(0.82,)",0.5273913043478261,0.6,0.2847826086956522,0.22
-34,50,12.468942,0.84,0.8415174765558397,0.8127659574468085,"(0.84,)",0.5263829787234042,0.48,0.28638297872340424,0.36
-28,50,12.700929,0.78,0.8408214629966799,0.8120833333333334,"(0.78,)",0.52375,0.4,0.28833333333333333,0.38
-34,50,12.957262,0.84,0.8414581698681226,0.8126530612244898,"(0.84,)",0.5244897959183673,0.56,0.28816326530612246,0.28
-38,50,13.167049,0.88,0.8429006029805293,0.814,"(0.88,)",0.5264,0.62,0.2876,0.26
-28,50,13.415817,0.78,0.8423606540858323,0.8133333333333334,"(0.78,)",0.5223529411764706,0.32,0.2909803921568627,0.46
-32,50,13.6608,0.82,0.8425048435090798,0.8134615384615385,"(0.82,)",0.5223076923076924,0.52,0.29115384615384615,0.3
-34,50,13.90329,0.84,0.8425727003596762,0.8139622641509434,"(0.84,)",0.5233962264150943,0.58,0.29056603773584905,0.26
-38,50,14.122142,0.88,0.8434477921553011,0.8151851851851852,"(0.88,)",0.5237037037037037,0.54,0.2914814814814815,0.34
-28,50,14.372634,0.78,0.842979282170995,0.8145454545454546,"(0.78,)",0.5229090909090909,0.48,0.29163636363636364,0.3
-34,50,14.579568,0.84,0.8429851977689224,0.815,"(0.84,)",0.5235714285714286,0.56,0.2914285714285714,0.28
-34,50,14.822326,0.84,0.8433347325244318,0.8154385964912281,"(0.84,)",0.5252631578947369,0.62,0.29017543859649125,0.22
-24,50,15.058816,0.74,0.8423670668953688,0.8141379310344827,"(0.74,)",0.5244827586206896,0.48,0.2896551724137931,0.26
-36,50,15.291425,0.86,0.8435566126565468,0.8149152542372882,"(0.86,)",0.5257627118644068,0.6,0.28915254237288135,0.26
-26,50,15.521661,0.76,0.8427128272748426,0.814,"(0.76,)",0.5243333333333333,0.44,0.2896666666666667,0.32
-36,50,15.77312,0.86,0.8437341290830195,0.8147540983606557,"(0.86,)",0.5252459016393443,0.58,0.28950819672131145,0.28
-30,50,15.99694,0.8,0.843410788510614,0.8145161290322581,"(0.8,)",0.5258064516129032,0.56,0.2887096774193548,0.24
-42,50,16.211253,0.92,0.8448907990080506,0.8161904761904762,"(0.92,)",0.5282539682539683,0.68,0.28793650793650793,0.24
-28,50,16.434698,0.78,0.844559052609663,0.815625,"(0.78,)",0.5278125,0.5,0.2878125,0.28
-30,50,16.694271,0.8,0.8443130185697353,0.8153846153846154,"(0.8,)",0.5292307692307693,0.62,0.28615384615384615,0.18
-36,50,16.922593,0.86,0.8442317191571991,0.816060606060606,"(0.86,)",0.5290909090909091,0.52,0.286969696969697,0.34
-28,50,17.175775,0.78,0.8438530167126648,0.8155223880597015,"(0.78,)",0.5283582089552239,0.48,0.2871641791044776,0.3
-28,50,17.406337,0.78,0.8432321582805118,0.815,"(0.78,)",0.5267647058823529,0.42,0.28823529411764703,0.36
-24,50,17.658626,0.74,0.8414176456490834,0.8139130434782609,"(0.74,)",0.5252173913043479,0.42,0.288695652173913,0.32
-18,50,17.905554,0.68,0.8397372380637822,0.812,"(0.68,)",0.5245714285714286,0.48,0.2874285714285714,0.2
-36,50,18.148148,0.86,0.840582497471485,0.8126760563380282,"(0.86,)",0.5259154929577465,0.62,0.28676056338028166,0.24
-24,50,18.379002,0.74,0.8397148758113835,0.8116666666666666,"(0.74,)",0.5230555555555556,0.32,0.2886111111111111,0.42
-28,50,18.619022,0.78,0.839465745812495,0.8112328767123288,"(0.78,)",0.5241095890410958,0.6,0.28712328767123285,0.18
-38,50,18.822156,0.88,0.8403755460224345,0.8121621621621622,"(0.88,)",0.5262162162162162,0.68,0.28594594594594597,0.2
-32,50,19.075219,0.82,0.8404697570303664,0.8122666666666667,"(0.82,)",0.5272,0.6,0.2850666666666667,0.22
-40,50,19.281443,0.9,0.8416114626764588,0.8134210526315789,"(0.9,)",0.5286842105263158,0.64,0.2847368421052632,0.26
-34,50,19.51704,0.84,0.8422666287948405,0.8137662337662338,"(0.84,)",0.5267532467532468,0.38,0.287012987012987,0.46
-30,50,19.737931,0.8,0.8416913237342476,0.8135897435897436,"(0.8,)",0.5264102564102564,0.5,0.28717948717948716,0.3
-16,50,20.00434,0.66,0.839981782841714,0.8116455696202531,"(0.66,)",0.5250632911392406,0.42,0.28658227848101264,0.24
-32,50,20.232375,0.82,0.8403771046475437,0.81175,"(0.82,)",0.52575,0.58,0.286,0.24
-34,50,20.458603,0.84,0.8407496329219414,0.8120987654320988,"(0.84,)",0.5251851851851852,0.48,0.2869135802469136,0.36
-38,50,22.316561,0.88,0.8415362547177576,0.8129268292682926,"(0.88,)",0.525609756097561,0.56,0.2873170731707317,0.32
-36,50,22.53983,0.86,0.8421604513128468,0.8134939759036145,"(0.86,)",0.5267469879518072,0.62,0.28674698795180725,0.24
