#{"t_start": 1673818334.7850914, "env_id": "DeepRMSADPPKSP-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness
48,50,0.236818,0.02,0.013644366197183098,0.02,"(0.02,)",0.02,0.02,0.0,0.0
46,50,0.46614,0.04,0.027564356435643565,0.03,"(0.04,)",0.03,0.04,0.0,0.0
44,50,0.708627,0.06,0.036003130707018,0.04,"(0.06,)",0.04,0.06,0.0,0.0
30,50,0.964956,0.2,0.07355958958168902,0.08,"(0.2,)",0.08,0.2,0.0,0.0
42,50,1.213686,0.08,0.07234308968539678,0.08,"(0.08,)",0.08,0.08,0.0,0.0
42,50,1.48384,0.08,0.07331362958700599,0.08,"(0.08,)",0.08,0.08,0.0,0.0
18,50,1.751649,0.32,0.11354112980930826,0.11428571428571428,"(0.32,)",0.11428571428571428,0.32,0.0,0.0
14,50,2.013124,0.36,0.14813861895620165,0.145,"(0.36,)",0.145,0.36,0.0,0.0
14,50,2.267105,0.36,0.17592788597233983,0.1688888888888889,"(0.36,)",0.1688888888888889,0.36,0.0,0.0
22,50,2.544104,0.28,0.1906034041464039,0.18,"(0.28,)",0.18,0.28,0.0,0.0
18,50,2.786443,0.32,0.2081622621870121,0.19272727272727272,"(0.32,)",0.19272727272727272,0.32,0.0,0.0
16,50,3.035943,0.34,0.2234287376997143,0.205,"(0.34,)",0.205,0.34,0.0,0.0
8,50,3.262809,0.42,0.24215466431398497,0.22153846153846155,"(0.42,)",0.22153846153846155,0.42,0.0,0.0
20,50,3.530806,0.3,0.24744252808092776,0.22714285714285715,"(0.3,)",0.22714285714285715,0.3,0.0,0.0
4,50,3.748701,0.46,0.26708430664684646,0.24266666666666667,"(0.46,)",0.24266666666666667,0.46,0.0,0.0
12,50,3.977031,0.38,0.27773074509725804,0.25125,"(0.38,)",0.25125,0.38,0.0,0.0
6,50,4.209546,0.44,0.29137948722731555,0.26235294117647057,"(0.44,)",0.26235294117647057,0.44,0.0,0.0
4,50,4.449662,0.46,0.300647597536659,0.2733333333333333,"(0.46,)",0.2733333333333333,0.46,0.0,0.0
18,50,4.685235,0.32,0.30269125843110345,0.27578947368421053,"(0.32,)",0.27578947368421053,0.32,0.0,0.0
-4,50,4.911092,0.54,0.3167753672118906,0.289,"(0.54,)",0.289,0.54,0.0,0.0
12,50,5.15212,0.38,0.3218509153127508,0.29333333333333333,"(0.38,)",0.29333333333333333,0.38,0.0,0.0
