#{"t_start": 1672836896.353889, "env_id": "DeepRMSADPP-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness
-8,50,0.259074,0.58,0.5991784037558685,0.58,"(0.58,)",0.0,0.0,0.58,0.58
-12,50,0.511251,0.62,0.6058613861386138,0.6,"(0.62,)",0.0,0.0,0.6,0.62
-4,50,1.015363,0.54,0.5969214714322985,0.58,"(0.54,)",0.006666666666666667,0.02,0.5733333333333334,0.52
-24,50,1.249799,0.74,0.634017363851618,0.62,"(0.74,)",0.085,0.32,0.535,0.42
-26,50,1.485541,0.76,0.665863202379089,0.648,"(0.76,)",0.164,0.48,0.484,0.28
-24,50,1.718025,0.74,0.6780006800408025,0.6633333333333333,"(0.74,)",0.16,0.14,0.5033333333333333,0.6
-32,50,1.960613,0.82,0.7032065789768526,0.6857142857142857,"(0.82,)",0.20285714285714285,0.46,0.4828571428571429,0.36
-26,50,2.181982,0.76,0.713440338828745,0.695,"(0.76,)",0.2475,0.56,0.4475,0.2
-18,50,2.444108,0.68,0.7172417442845047,0.6933333333333334,"(0.68,)",0.27555555555555555,0.5,0.4177777777777778,0.18
-28,50,2.671649,0.78,0.725444714614794,0.702,"(0.78,)",0.29,0.42,0.412,0.36
-32,50,2.915525,0.82,0.7379286416469092,0.7127272727272728,"(0.82,)",0.3054545454545455,0.46,0.4072727272727273,0.36
-18,50,3.156672,0.68,0.7338112369061475,0.71,"(0.68,)",0.31833333333333336,0.46,0.39166666666666666,0.22
-24,50,3.408976,0.74,0.7383009226923501,0.7123076923076923,"(0.74,)",0.3323076923076923,0.5,0.38,0.24
-30,50,3.643101,0.8,0.7421567063862751,0.7185714285714285,"(0.8,)",0.3442857142857143,0.5,0.3742857142857143,0.3
-36,50,3.903652,0.86,0.7499150562752177,0.728,"(0.86,)",0.36,0.58,0.368,0.28
-30,50,4.130502,0.8,0.7544894076870213,0.7325,"(0.8,)",0.3675,0.48,0.365,0.32
