#{"t_start": 1672760650.307555, "env_id": "DeepRMSADPP-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness
-10,50,0.672892,0.6,0.5977112676056338,0.6,"(0.6,)",0.0,0.0,0.6,0.6
-8,50,0.95034,0.58,0.6026930693069307,0.59,"(0.58,)",0.0,0.0,0.59,0.58
-24,50,2.105457,0.74,0.6602139316462301,0.64,"(0.74,)",0.14666666666666667,0.44,0.49333333333333335,0.3
-26,50,2.366689,0.76,0.6879636937647987,0.67,"(0.76,)",0.25,0.56,0.42,0.2
-38,50,2.654068,0.88,0.7313507591172328,0.712,"(0.88,)",0.356,0.78,0.356,0.1
-32,50,2.938054,0.82,0.744853922004551,0.73,"(0.82,)",0.4166666666666667,0.72,0.31333333333333335,0.1
-38,50,3.2254,0.88,0.7677639097407399,0.7514285714285714,"(0.88,)",0.4514285714285714,0.66,0.3,0.22
-36,50,3.491058,0.86,0.783106062105409,0.765,"(0.86,)",0.4725,0.62,0.2925,0.24
-44,50,3.770295,0.94,0.800381033022862,0.7844444444444445,"(0.94,)",0.5022222222222222,0.74,0.2822222222222222,0.2
-28,50,4.041521,0.78,0.8039576401330945,0.784,"(0.78,)",0.512,0.6,0.272,0.18
-32,50,4.338025,0.82,0.8086075290580004,0.7872727272727272,"(0.82,)",0.52,0.6,0.2672727272727273,0.22
-34,50,4.615903,0.84,0.81207015130674,0.7916666666666666,"(0.84,)",0.5316666666666666,0.66,0.26,0.18
-34,50,4.909255,0.84,0.8173975909519783,0.7953846153846154,"(0.84,)",0.5476923076923077,0.74,0.24769230769230768,0.1
-32,50,5.187254,0.82,0.819268187099861,0.7971428571428572,"(0.82,)",0.5485714285714286,0.56,0.24857142857142858,0.26
-28,50,5.485853,0.78,0.8187513272456998,0.796,"(0.78,)",0.5453333333333333,0.5,0.25066666666666665,0.28
-36,50,5.758038,0.86,0.8228339790643706,0.8,"(0.86,)",0.5525,0.66,0.2475,0.2
-36,50,6.059747,0.86,0.8259855811827906,0.8035294117647059,"(0.86,)",0.5564705882352942,0.62,0.24705882352941178,0.24
-36,50,6.325007,0.86,0.8294630410615659,0.8066666666666666,"(0.86,)",0.5566666666666666,0.56,0.25,0.3
-26,50,6.640824,0.76,0.8295787377194598,0.8042105263157895,"(0.76,)",0.5505263157894736,0.44,0.2536842105263158,0.32
-42,50,6.899964,0.92,0.834129058396422,0.81,"(0.92,)",0.551,0.56,0.259,0.36
-24,50,7.209745,0.74,0.8322835122571658,0.8066666666666666,"(0.74,)",0.5476190476190477,0.48,0.259047619047619,0.26
-34,50,7.482496,0.84,0.8332886877828054,0.8081818181818182,"(0.84,)",0.5509090909090909,0.62,0.25727272727272726,0.22
