#{"t_start": 1677588339.1847093, "env_id": "DeepRMSADPP-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness,length_comparison,length_wp,length_bp,hops_wp,hops_bp,number_slots_wp,number_slots_bp,initial_slots_wp,initial_slots_bp,average_external_fragmentation_wp,average_external_fragmentation_bp
10,50,0.475379,0.4,0.4028755868544601,0.4,"(0.4,)",0.0,0.0,0.4,0.4,0.42696629213483145,950,1275,2,2,6,8,49,44,0.18958708282040193,0.3124529012991822
18,50,0.734255,0.32,0.35176237623762374,0.36,"(0.32,)",0.0,0.0,0.36,0.32,0.511002444987775,1463,1400,3,3,6,6,87,77,0.21066199527221915,0.2979959424165171
4,50,1.451493,0.46,0.3816853639446908,0.3933333333333333,"(0.46,)",0.0,0.0,0.3933333333333333,0.46,0.3666666666666667,275,475,1,2,5,5,43,63,0.47807952693118444,0.10352543141746777
22,50,1.728667,0.28,0.3574585635359116,0.365,"(0.28,)",0.0,0.0,0.365,0.28,0.42000000000000004,525,725,1,2,4,5,4,74,0.16325986577052848,0.2078891071496291
14,50,2.02695,0.36,0.3537016747534826,0.364,"(0.36,)",0.0,0.0,0.364,0.36,0.4390243902439025,900,1150,2,3,4,4,97,107,0.1888262819080116,0.21730215588421942
4,50,2.299814,0.46,0.3748332592263228,0.38,"(0.46,)",0.0,0.0,0.38,0.46,0.536,1675,1450,3,3,4,4,209,59,0.22485116841676625,0.23142316463161014
18,50,2.598284,0.32,0.3659443834449997,0.37142857142857144,"(0.32,)",0.0,0.0,0.37142857142857144,0.32,0.4392721117223868,1038,1325,2,2,7,9,158,242,0.2425217097517683,0.18628839193187263
24,50,2.89031,0.26,0.35297959506798343,0.3575,"(0.26,)",0.0,0.0,0.3575,0.26,0.5520117762512267,1125,913,2,3,4,4,104,216,0.2595631545663567,0.22082056573723233
18,50,3.212073,0.32,0.3476573525261078,0.35333333333333333,"(0.32,)",0.0,0.0,0.35333333333333333,0.32,0.46052631578947373,875,1025,1,3,7,7,24,177,0.26537497864158816,0.3004291056999034
30,50,3.523977,0.2,0.3349116969541848,0.338,"(0.2,)",0.0,0.0,0.338,0.2,0.5,875,875,1,2,3,3,0,37,0.30075212155832987,0.2922503280928087
12,50,3.826884,0.38,0.335048863702076,0.3418181818181818,"(0.38,)",0.0,0.0,0.3418181818181818,0.38,0.5365853658536586,550,475,2,2,4,4,104,58,0.35651718391563925,0.30773346526932155
24,50,4.145552,0.26,0.33100994603745637,0.335,"(0.26,)",0.01,0.12,0.325,0.14,0.5149330587023687,1500,1413,3,3,7,7,190,249,0.33555615855880405,0.312130680723202
10,50,4.464277,0.4,0.3383205283730961,0.34,"(0.4,)",0.013846153846153847,0.06,0.3261538461538461,0.34,0.5084151472650772,725,701,1,3,5,5,17,204,0.3454174272731039,0.33823167828868766
18,50,4.766129,0.32,0.3371306190335148,0.3385714285714286,"(0.32,)",0.017142857142857144,0.06,0.32142857142857145,0.26,0.3870967741935484,1200,1900,2,3,5,7,278,260,0.4707738702016878,0.37476050258552385
16,50,5.098033,0.34,0.33609046506689316,0.33866666666666667,"(0.34,)",0.021333333333333333,0.08,0.31733333333333336,0.26,0.39473684210526316,750,1150,2,2,7,7,25,140,0.3474602381212573,0.4688204934442325
10,50,5.393583,0.4,0.3450892901606526,0.3425,"(0.4,)",0.03125,0.18,0.31125,0.22,0.4789272030651341,1000,1088,2,3,4,4,56,106,0.4138868897843653,0.3154176589304835
24,50,5.739673,0.26,0.3405769392189963,0.3376470588235294,"(0.26,)",0.03176470588235294,0.04,0.3058823529411765,0.22,0.6448435689455387,1113,613,3,2,4,3,154,6,0.43851034756886337,0.3087233426316085
28,50,6.046308,0.22,0.3340244569532918,0.33111111111111113,"(0.22,)",0.03333333333333333,0.06,0.29777777777777775,0.16,0.4035087719298246,575,850,1,2,3,3,7,79,0.41443596560045437,0.4386937211972033
24,50,6.375612,0.26,0.3300975748548093,0.3273684210526316,"(0.26,)",0.034736842105263156,0.06,0.2926315789473684,0.2,0.6203037569944044,776,475,2,1,3,3,32,28,0.559447000759882,0.38702576925916743
