#{"t_start": 1673816226.240692, "env_id": "DeepRMSADPPKSP-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness
48,50,0.233425,0.02,0.013644366197183098,0.02,"(0.02,)",0.02,0.02,0.0,0.0
46,50,0.468041,0.04,0.027564356435643565,0.03,"(0.04,)",0.03,0.04,0.0,0.0
44,50,0.744418,0.06,0.036003130707018,0.04,"(0.06,)",0.04,0.06,0.0,0.0
30,50,1.001902,0.2,0.07355958958168902,0.08,"(0.2,)",0.08,0.2,0.0,0.0
42,50,1.267951,0.08,0.07234308968539678,0.08,"(0.08,)",0.08,0.08,0.0,0.0
42,50,1.533121,0.08,0.07331362958700599,0.08,"(0.08,)",0.08,0.08,0.0,0.0
36,50,1.828753,0.14,0.08757030497232617,0.08857142857142856,"(0.14,)",0.08857142857142856,0.14,0.0,0.0
26,50,2.091245,0.24,0.10922872919429216,0.1075,"(0.24,)",0.1075,0.24,0.0,0.0
36,50,2.373665,0.14,0.11459215354219587,0.1111111111111111,"(0.14,)",0.1111111111111111,0.14,0.0,0.0
34,50,2.704,0.16,0.12111274635270028,0.116,"(0.16,)",0.116,0.16,0.0,0.0
32,50,3.0069,0.18,0.12961892095067368,0.12181818181818181,"(0.18,)",0.12181818181818181,0.18,0.0,0.0
38,50,3.312541,0.12,0.13071368109194795,0.12166666666666667,"(0.12,)",0.12166666666666667,0.12,0.0,0.0
34,50,3.62999,0.16,0.13520567584457596,0.12461538461538461,"(0.16,)",0.12461538461538461,0.16,0.0,0.0
34,50,3.926168,0.16,0.13767059306008064,0.12714285714285714,"(0.16,)",0.12714285714285714,0.16,0.0,0.0
28,50,4.199198,0.22,0.1461456784880017,0.13333333333333333,"(0.22,)",0.13333333333333333,0.22,0.0,0.0
38,50,4.488692,0.12,0.14448771451052259,0.1325,"(0.12,)",0.1325,0.12,0.0,0.0
38,50,4.81895,0.12,0.14441200884155156,0.13176470588235295,"(0.12,)",0.13176470588235295,0.12,0.0,0.0
26,50,5.0863,0.24,0.14877979919182652,0.13777777777777778,"(0.24,)",0.13777777777777778,0.24,0.0,0.0
24,50,5.363217,0.26,0.1547138864248774,0.14421052631578948,"(0.26,)",0.14421052631578948,0.26,0.0,0.0
32,50,5.669378,0.18,0.1562030806873158,0.146,"(0.18,)",0.146,0.18,0.0,0.0
24,50,5.947268,0.26,0.161682540163227,0.15142857142857144,"(0.26,)",0.15142857142857144,0.26,0.0,0.0
32,50,6.228489,0.18,0.1620343891402715,0.15272727272727274,"(0.18,)",0.15272727272727274,0.18,0.0,0.0
32,50,6.498538,0.18,0.16430446194225723,0.15391304347826087,"(0.18,)",0.15391304347826087,0.18,0.0,0.0
44,50,6.808661,0.06,0.15918929294801362,0.15,"(0.06,)",0.15,0.06,0.0,0.0
20,50,7.062727,0.3,0.1658731270130234,0.156,"(0.3,)",0.156,0.3,0.0,0.0
28,50,7.328276,0.22,0.1675630972800784,0.15846153846153846,"(0.22,)",0.15846153846153846,0.22,0.0,0.0
30,50,7.591578,0.2,0.16997902077239016,0.16,"(0.2,)",0.16,0.2,0.0,0.0
20,50,7.851342,0.3,0.17626321304902498,0.165,"(0.3,)",0.165,0.3,0.0,0.0
26,50,8.120458,0.24,0.17982407855916158,0.16758620689655174,"(0.24,)",0.16758620689655174,0.24,0.0,0.0
36,50,8.387839,0.14,0.17971355177713838,0.16666666666666666,"(0.14,)",0.16666666666666666,0.14,0.0,0.0
26,50,8.66448,0.24,0.18355973707952056,0.16903225806451613,"(0.24,)",0.16903225806451613,0.24,0.0,0.0
42,50,8.991591,0.08,0.1804312520300827,0.16625,"(0.08,)",0.16625,0.08,0.0,0.0
42,50,9.290227,0.08,0.17823955194232613,0.16363636363636364,"(0.08,)",0.16363636363636364,0.08,0.0,0.0
36,50,9.568641,0.14,0.17700058719906048,0.16294117647058823,"(0.14,)",0.16294117647058823,0.14,0.0,0.0
34,50,9.854589,0.16,0.17646951400461114,0.16285714285714287,"(0.16,)",0.16285714285714287,0.16,0.0,0.0
36,50,10.140886,0.14,0.17553208050706104,0.1622222222222222,"(0.14,)",0.1622222222222222,0.14,0.0,0.0
34,50,10.41821,0.16,0.17492280146352857,0.16216216216216217,"(0.16,)",0.16216216216216217,0.16,0.0,0.0
30,50,10.695088,0.2,0.1764943525173801,0.1631578947368421,"(0.2,)",0.1631578947368421,0.2,0.0,0.0
26,50,10.974617,0.24,0.17856630559961312,0.16512820512820514,"(0.24,)",0.16512820512820514,0.24,0.0,0.0
34,50,11.252891,0.16,0.17875385899540316,0.165,"(0.16,)",0.165,0.16,0.0,0.0
30,50,11.541128,0.2,0.18078605002845183,0.16585365853658537,"(0.2,)",0.16585365853658537,0.2,0.0,0.0
24,50,11.805165,0.26,0.18257778387399126,0.1680952380952381,"(0.26,)",0.1680952380952381,0.26,0.0,0.0
26,50,12.064634,0.24,0.18449690272894692,0.1697674418604651,"(0.24,)",0.1697674418604651,0.24,0.0,0.0
32,50,12.332746,0.18,0.18459449056220087,0.17,"(0.18,)",0.17,0.18,0.0,0.0
38,50,12.641026,0.12,0.1837918379539409,0.1688888888888889,"(0.12,)",0.1688888888888889,0.12,0.0,0.0
26,50,12.915931,0.24,0.18554258779329658,0.17043478260869566,"(0.24,)",0.17043478260869566,0.24,0.0,0.0
28,50,13.184271,0.22,0.18757374254049447,0.17148936170212767,"(0.22,)",0.17148936170212767,0.22,0.0,0.0
18,50,13.436129,0.32,0.19008380636178643,0.17458333333333334,"(0.32,)",0.17458333333333334,0.32,0.0,0.0
28,50,13.707987,0.22,0.19083325399456993,0.17551020408163265,"(0.22,)",0.17551020408163265,0.22,0.0,0.0
28,50,14.0131,0.22,0.19179406785378122,0.1764,"(0.22,)",0.1764,0.22,0.0,0.0
38,50,14.266896,0.12,0.19057665481637293,0.17529411764705882,"(0.12,)",0.17529411764705882,0.12,0.0,0.0
32,50,14.541042,0.18,0.19134564578576085,0.1753846153846154,"(0.18,)",0.1753846153846154,0.18,0.0,0.0
28,50,14.817179,0.22,0.192410133961984,0.17622641509433962,"(0.22,)",0.17622641509433962,0.22,0.0,0.0
28,50,15.095948,0.22,0.19330900315618665,0.17703703703703705,"(0.22,)",0.17703703703703705,0.22,0.0,0.0
28,50,15.379066,0.22,0.19405602567843594,0.17781818181818182,"(0.22,)",0.17781818181818182,0.22,0.0,0.0
26,50,15.650123,0.24,0.19533673858177036,0.17892857142857144,"(0.24,)",0.17892857142857144,0.24,0.0,0.0
26,50,15.923712,0.24,0.1963506466798322,0.18,"(0.24,)",0.18,0.24,0.0,0.0
30,50,16.177621,0.2,0.19715321197366237,0.1803448275862069,"(0.2,)",0.1803448275862069,0.2,0.0,0.0
26,50,16.437869,0.24,0.19821097147460146,0.18135593220338983,"(0.24,)",0.18135593220338983,0.24,0.0,0.0
26,50,16.71288,0.24,0.19915321103125844,0.18233333333333332,"(0.24,)",0.18233333333333332,0.24,0.0,0.0
30,50,16.987648,0.2,0.19947423681447507,0.18262295081967214,"(0.2,)",0.18262295081967214,0.2,0.0,0.0
36,50,17.261714,0.14,0.19922665603793216,0.18193548387096775,"(0.14,)",0.18193548387096775,0.14,0.0,0.0
34,50,17.548441,0.16,0.19858336600791318,0.18158730158730158,"(0.16,)",0.18158730158730158,0.16,0.0,0.0
34,50,17.833659,0.16,0.19865647568185865,0.18125,"(0.16,)",0.18125,0.16,0.0,0.0
44,50,18.142625,0.06,0.1965774397471355,0.1793846153846154,"(0.06,)",0.1793846153846154,0.06,0.0,0.0
36,50,18.422297,0.14,0.19575728228575323,0.1787878787878788,"(0.14,)",0.1787878787878788,0.14,0.0,0.0
30,50,18.704742,0.2,0.1963378756516406,0.1791044776119403,"(0.2,)",0.1791044776119403,0.2,0.0,0.0
28,50,18.979594,0.22,0.19690197614653784,0.1797058823529412,"(0.22,)",0.1797058823529412,0.22,0.0,0.0
28,50,19.26633,0.22,0.19736471661280228,0.18028985507246376,"(0.22,)",0.18028985507246376,0.22,0.0,0.0
38,50,19.568053,0.12,0.19672510917831848,0.17942857142857144,"(0.12,)",0.17942857142857144,0.12,0.0,0.0
28,50,19.827686,0.22,0.19751379652863726,0.18,"(0.22,)",0.18,0.22,0.0,0.0
38,50,20.117084,0.12,0.1968286751426068,0.17916666666666667,"(0.12,)",0.17916666666666667,0.12,0.0,0.0
32,50,20.384714,0.18,0.1968083229693137,0.17917808219178083,"(0.18,)",0.17917808219178083,0.18,0.0,0.0
24,50,20.639307,0.26,0.19800094364852788,0.18027027027027026,"(0.26,)",0.18027027027027026,0.26,0.0,0.0
38,50,20.949052,0.12,0.19762073901743346,0.17946666666666666,"(0.12,)",0.17946666666666666,0.12,0.0,0.0
22,50,21.21697,0.28,0.19966983428220703,0.18078947368421053,"(0.28,)",0.18078947368421053,0.28,0.0,0.0
32,50,21.480249,0.18,0.1995016791699387,0.1807792207792208,"(0.18,)",0.1807792207792208,0.18,0.0,0.0
