#{"t_start": 1673820663.3946033, "env_id": "DeepRMSADPPKSP-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness
50,50,0.182525,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
50,50,0.407895,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
50,50,0.618785,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
50,50,0.826105,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
50,50,1.04684,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
50,50,1.269563,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
50,50,1.501167,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
50,50,1.73143,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
50,50,1.98026,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
50,50,2.212443,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
50,50,2.451771,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
48,50,2.700865,0.02,0.002341022114062004,0.0016666666666666668,"(0.02,)",0.0016666666666666668,0.02,0.0,0.0
50,50,2.953038,0.0,0.0021688784325258246,0.0015384615384615385,"(0.0,)",0.0015384615384615385,0.0,0.0,0.0
50,50,3.201411,0.0,0.002016358706796382,0.0014285714285714286,"(0.0,)",0.0014285714285714286,0.0,0.0,0.0
48,50,3.466178,0.02,0.00355701847526014,0.0026666666666666666,"(0.02,)",0.0026666666666666666,0.02,0.0,0.0
48,50,3.705325,0.02,0.005119368943159069,0.00375,"(0.02,)",0.00375,0.02,0.0,0.0
48,50,3.990093,0.02,0.006500592234730137,0.004705882352941176,"(0.02,)",0.004705882352941176,0.02,0.0,0.0
48,50,4.237992,0.02,0.00727885514637116,0.005555555555555556,"(0.02,)",0.005555555555555556,0.02,0.0,0.0
48,50,4.519454,0.02,0.008401814256305545,0.00631578947368421,"(0.02,)",0.00631578947368421,0.02,0.0,0.0
48,50,4.774577,0.02,0.009048228088432727,0.007,"(0.02,)",0.007,0.02,0.0,0.0
48,50,5.034406,0.02,0.010137334766742879,0.007619047619047619,"(0.02,)",0.007619047619047619,0.02,0.0,0.0
50,50,5.303609,0.0,0.009694117647058824,0.007272727272727273,"(0.0,)",0.007272727272727273,0.0,0.0,0.0
50,50,5.559014,0.0,0.009248514988258046,0.006956521739130435,"(0.0,)",0.006956521739130435,0.0,0.0,0.0
44,50,5.808844,0.06,0.011609896874462199,0.009166666666666667,"(0.06,)",0.009166666666666667,0.06,0.0,0.0
46,50,6.062513,0.04,0.0126923909307329,0.0104,"(0.04,)",0.0104,0.04,0.0,0.0
50,50,6.312537,0.0,0.01221514334721882,0.01,"(0.0,)",0.01,0.0,0.0,0.0
46,50,6.575584,0.04,0.01386401914723872,0.011111111111111112,"(0.04,)",0.011111111111111112,0.04,0.0,0.0
46,50,6.822948,0.04,0.015234873336978313,0.012142857142857143,"(0.04,)",0.012142857142857143,0.04,0.0,0.0
46,50,7.083639,0.04,0.016160993438724736,0.01310344827586207,"(0.04,)",0.01310344827586207,0.04,0.0,0.0
48,50,7.364567,0.02,0.016221074632898468,0.013333333333333334,"(0.02,)",0.013333333333333334,0.02,0.0,0.0
46,50,7.625372,0.04,0.01731150921510504,0.014193548387096775,"(0.04,)",0.014193548387096775,0.04,0.0,0.0
42,50,7.938138,0.08,0.020173400294830474,0.01625,"(0.08,)",0.01625,0.08,0.0,0.0
46,50,8.392493,0.04,0.020930029747773762,0.01696969696969697,"(0.04,)",0.01696969696969697,0.04,0.0,0.0
50,50,8.823159,0.0,0.020293599530240753,0.01647058823529412,"(0.0,)",0.01647058823529412,0.0,0.0,0.0
48,50,9.250887,0.02,0.020371173556737506,0.01657142857142857,"(0.02,)",0.01657142857142857,0.02,0.0,0.0
50,50,9.692974,0.0,0.019846547314578005,0.01611111111111111,"(0.0,)",0.01611111111111111,0.0,0.0,0.0
44,50,10.123444,0.06,0.021382048420998,0.017297297297297298,"(0.06,)",0.017297297297297298,0.06,0.0,0.0
50,50,10.554839,0.0,0.020805628966283435,0.016842105263157894,"(0.0,)",0.016842105263157894,0.0,0.0,0.0
44,50,10.96182,0.06,0.022397632777183513,0.017948717948717947,"(0.06,)",0.017948717948717947,0.06,0.0,0.0
48,50,11.40277,0.02,0.022493000890614203,0.018,"(0.02,)",0.018,0.02,0.0,0.0
44,50,11.812544,0.06,0.023755329846360116,0.01902439024390244,"(0.06,)",0.01902439024390244,0.06,0.0,0.0
50,50,12.059172,0.0,0.023222763261169406,0.018571428571428572,"(0.0,)",0.018571428571428572,0.0,0.0,0.0
48,50,12.319549,0.02,0.02330115147794706,0.018604651162790697,"(0.02,)",0.018604651162790697,0.02,0.0,0.0
46,50,12.580751,0.04,0.02403570313237612,0.019090909090909092,"(0.04,)",0.019090909090909092,0.04,0.0,0.0
48,50,12.844626,0.02,0.024210181931978207,0.01911111111111111,"(0.02,)",0.01911111111111111,0.02,0.0,0.0
30,50,13.077658,0.2,0.028678273876819788,0.023043478260869565,"(0.2,)",0.023043478260869565,0.2,0.0,0.0
46,50,13.346288,0.04,0.029152600170502984,0.023404255319148935,"(0.04,)",0.023404255319148935,0.04,0.0,0.0
48,50,13.60865,0.02,0.029017618078611973,0.023333333333333334,"(0.02,)",0.023333333333333334,0.02,0.0,0.0
42,50,13.859025,0.08,0.030485783040764804,0.024489795918367346,"(0.08,)",0.024489795918367346,0.08,0.0,0.0
42,50,14.116439,0.08,0.031999408905608005,0.0256,"(0.08,)",0.0256,0.08,0.0,0.0
48,50,14.368443,0.02,0.03195800650559084,0.025490196078431372,"(0.02,)",0.025490196078431372,0.02,0.0,0.0
48,50,14.621856,0.02,0.031842016630153666,0.025384615384615384,"(0.02,)",0.025384615384615384,0.02,0.0,0.0
44,50,14.87842,0.06,0.032852653938106595,0.026037735849056602,"(0.06,)",0.026037735849056602,0.06,0.0,0.0
46,50,15.133101,0.04,0.032813047949073054,0.026296296296296297,"(0.04,)",0.026296296296296297,0.04,0.0,0.0
44,50,15.420403,0.06,0.033767143274000586,0.02690909090909091,"(0.06,)",0.02690909090909091,0.06,0.0,0.0
48,50,15.668451,0.02,0.033620860059186006,0.026785714285714284,"(0.02,)",0.026785714285714284,0.02,0.0,0.0
48,50,15.939445,0.02,0.03355523189479585,0.02666666666666667,"(0.02,)",0.02666666666666667,0.02,0.0,0.0
50,50,16.170858,0.0,0.032952470536158913,0.02620689655172414,"(0.0,)",0.02620689655172414,0.0,0.0,0.0
46,50,16.412446,0.04,0.03330412396383844,0.026440677966101694,"(0.04,)",0.026440677966101694,0.04,0.0,0.0
46,50,16.668409,0.04,0.033505133959019266,0.02666666666666667,"(0.04,)",0.02666666666666667,0.04,0.0,0.0
40,50,16.915066,0.1,0.03462984745499567,0.027868852459016394,"(0.1,)",0.027868852459016394,0.1,0.0,0.0
46,50,17.169948,0.04,0.034790125629571345,0.028064516129032258,"(0.04,)",0.028064516129032258,0.04,0.0,0.0
48,50,17.436667,0.02,0.03473095666077675,0.027936507936507936,"(0.02,)",0.027936507936507936,0.02,0.0,0.0
42,50,17.687344,0.08,0.035855744218656324,0.02875,"(0.08,)",0.02875,0.08,0.0,0.0
44,50,17.94876,0.06,0.036514717502963256,0.02923076923076923,"(0.06,)",0.02923076923076923,0.06,0.0,0.0
48,50,18.192493,0.02,0.03636337091173658,0.02909090909090909,"(0.02,)",0.02909090909090909,0.02,0.0,0.0
44,50,18.46647,0.06,0.03693029362158847,0.02955223880597015,"(0.06,)",0.02955223880597015,0.06,0.0,0.0
50,50,18.716861,0.0,0.036377237736988914,0.02911764705882353,"(0.0,)",0.02911764705882353,0.0,0.0,0.0
50,50,18.979308,0.0,0.03586693750101796,0.028695652173913042,"(0.0,)",0.028695652173913042,0.0,0.0,0.0
50,50,19.242785,0.0,0.035356802084480166,0.028285714285714286,"(0.0,)",0.028285714285714286,0.0,0.0,0.0
50,50,19.539635,0.0,0.03487880097475105,0.027887323943661974,"(0.0,)",0.027887323943661974,0.0,0.0,0.0
50,50,19.801023,0.0,0.0344558589489119,0.0275,"(0.0,)",0.0275,0.0,0.0,0.0
48,50,20.034478,0.02,0.034342391927531246,0.0273972602739726,"(0.02,)",0.0273972602739726,0.02,0.0,0.0
50,50,20.294669,0.0,0.03386263173572623,0.02702702702702703,"(0.0,)",0.02702702702702703,0.0,0.0,0.0
50,50,20.569976,0.0,0.03342468928602855,0.02666666666666667,"(0.0,)",0.02666666666666667,0.0,0.0,0.0
38,50,20.818126,0.12,0.03483248322715825,0.027894736842105264,"(0.12,)",0.027894736842105264,0.12,0.0,0.0
46,50,21.060828,0.04,0.03519364755810262,0.028051948051948054,"(0.04,)",0.028051948051948054,0.04,0.0,0.0
30,50,21.269211,0.2,0.03775209962828956,0.030256410256410255,"(0.2,)",0.030256410256410255,0.2,0.0,0.0
32,50,21.520811,0.18,0.04038068981221688,0.03215189873417722,"(0.18,)",0.03215189873417722,0.18,0.0,0.0
46,50,21.781533,0.04,0.04054376964086706,0.03225,"(0.04,)",0.03225,0.04,0.0,0.0
46,50,22.022609,0.04,0.04074169609905155,0.03234567901234568,"(0.04,)",0.03234567901234568,0.04,0.0,0.0
40,50,22.278595,0.1,0.04179845034155977,0.033170731707317075,"(0.1,)",0.033170731707317075,0.1,0.0,0.0
48,50,22.544676,0.02,0.04162571678416381,0.033012048192771086,"(0.02,)",0.033012048192771086,0.02,0.0,0.0
50,50,22.819079,0.0,0.04114595185870087,0.03261904761904762,"(0.0,)",0.03261904761904762,0.0,0.0,0.0
46,50,23.068983,0.04,0.041136627714747256,0.032705882352941175,"(0.04,)",0.032705882352941175,0.04,0.0,0.0
48,50,23.330547,0.02,0.04087307441637238,0.03255813953488372,"(0.02,)",0.03255813953488372,0.02,0.0,0.0
48,50,23.581852,0.02,0.04074956152497,0.032413793103448274,"(0.02,)",0.032413793103448274,0.02,0.0,0.0
40,50,23.820163,0.1,0.04151328384931404,0.03318181818181818,"(0.1,)",0.03318181818181818,0.1,0.0,0.0
46,50,24.078575,0.04,0.041674485745218336,0.03325842696629214,"(0.04,)",0.03325842696629214,0.04,0.0,0.0
44,50,24.320422,0.06,0.0418898233419801,0.033555555555555554,"(0.06,)",0.033555555555555554,0.06,0.0,0.0
36,50,24.622846,0.14,0.04338263565782094,0.03472527472527472,"(0.14,)",0.03472527472527472,0.14,0.0,0.0
42,50,24.905812,0.08,0.043996316052035765,0.035217391304347825,"(0.08,)",0.035217391304347825,0.08,0.0,0.0
40,50,25.158468,0.1,0.045050949657461,0.035913978494623654,"(0.1,)",0.035913978494623654,0.1,0.0,0.0
44,50,25.458643,0.06,0.045357156880654066,0.036170212765957444,"(0.06,)",0.036170212765957444,0.06,0.0,0.0
44,50,25.739388,0.06,0.04571559727475094,0.036421052631578944,"(0.06,)",0.036421052631578944,0.06,0.0,0.0
50,50,25.998646,0.0,0.04522218772015933,0.036041666666666666,"(0.0,)",0.036041666666666666,0.0,0.0,0.0
44,50,26.243035,0.06,0.04547129254982561,0.03628865979381443,"(0.06,)",0.03628865979381443,0.06,0.0,0.0
36,50,26.503842,0.14,0.046941901773992885,0.0373469387755102,"(0.14,)",0.0373469387755102,0.14,0.0,0.0
38,50,26.749922,0.12,0.04800956857261239,0.038181818181818185,"(0.12,)",0.038181818181818185,0.12,0.0,0.0
44,50,27.002555,0.06,0.04812271267697711,0.0384,"(0.06,)",0.0384,0.06,0.0,0.0
44,50,27.249547,0.06,0.048427090632937084,0.03861386138613861,"(0.06,)",0.03861386138613861,0.06,0.0,0.0
46,50,27.529881,0.04,0.04846387660771704,0.03862745098039216,"(0.04,)",0.03862745098039216,0.04,0.0,0.0
48,50,27.786927,0.02,0.04832661114638184,0.03844660194174757,"(0.02,)",0.03844660194174757,0.02,0.0,0.0
48,50,28.052623,0.02,0.04803517017628264,0.03826923076923077,"(0.02,)",0.03826923076923077,0.02,0.0,0.0
44,50,28.295359,0.06,0.04843307018092936,0.038476190476190476,"(0.06,)",0.038476190476190476,0.06,0.0,0.0
50,50,28.582922,0.0,0.04794817655158238,0.03811320754716981,"(0.0,)",0.03811320754716981,0.0,0.0,0.0
48,50,28.850579,0.02,0.0477876212211061,0.03794392523364486,"(0.02,)",0.03794392523364486,0.02,0.0,0.0
42,50,29.093347,0.08,0.0483170362147747,0.03833333333333333,"(0.08,)",0.03833333333333333,0.08,0.0,0.0
48,50,29.346772,0.02,0.048125400775371655,0.0381651376146789,"(0.02,)",0.0381651376146789,0.02,0.0,0.0
48,50,29.642472,0.02,0.047932285650611556,0.038,"(0.02,)",0.038,0.02,0.0,0.0
50,50,29.898914,0.0,0.04749677408180409,0.037657657657657655,"(0.0,)",0.037657657657657655,0.0,0.0,0.0
46,50,30.142428,0.04,0.04749541429994982,0.03767857142857143,"(0.04,)",0.03767857142857143,0.04,0.0,0.0
46,50,30.395899,0.04,0.04746173641190691,0.037699115044247784,"(0.04,)",0.037699115044247784,0.04,0.0,0.0
46,50,30.665511,0.04,0.047421376577386806,0.037719298245614034,"(0.04,)",0.037719298245614034,0.04,0.0,0.0
50,50,30.930184,0.0,0.04699718540533088,0.03739130434782609,"(0.0,)",0.03739130434782609,0.0,0.0,0.0
48,50,31.181079,0.02,0.0467544088587301,0.037241379310344824,"(0.02,)",0.037241379310344824,0.02,0.0,0.0
50,50,31.444649,0.0,0.046379741841628346,0.036923076923076927,"(0.0,)",0.036923076923076927,0.0,0.0,0.0
50,50,31.711022,0.0,0.04599465582798667,0.03661016949152542,"(0.0,)",0.03661016949152542,0.0,0.0,0.0
46,50,31.972703,0.04,0.04601953380047522,0.03663865546218487,"(0.04,)",0.03663865546218487,0.04,0.0,0.0
48,50,32.217933,0.02,0.04586384134542837,0.0365,"(0.02,)",0.0365,0.02,0.0,0.0
48,50,32.483889,0.02,0.04574406945301513,0.03636363636363636,"(0.02,)",0.03636363636363636,0.02,0.0,0.0
48,50,32.771714,0.02,0.04561253654850685,0.03622950819672131,"(0.02,)",0.03622950819672131,0.02,0.0,0.0
46,50,33.027959,0.04,0.045758775767264344,0.03626016260162602,"(0.04,)",0.03626016260162602,0.04,0.0,0.0
46,50,33.295407,0.04,0.045833823770984806,0.036290322580645164,"(0.04,)",0.036290322580645164,0.04,0.0,0.0
36,50,33.534498,0.14,0.046843391422029236,0.03712,"(0.14,)",0.03712,0.14,0.0,0.0
46,50,33.802739,0.04,0.04680429468607635,0.037142857142857144,"(0.04,)",0.037142857142857144,0.04,0.0,0.0
46,50,34.051477,0.04,0.04685942173479561,0.03716535433070866,"(0.04,)",0.03716535433070866,0.04,0.0,0.0
38,50,34.275566,0.12,0.04763407335061293,0.0378125,"(0.12,)",0.0378125,0.12,0.0,0.0
46,50,34.539545,0.04,0.04762951946814366,0.03782945736434108,"(0.04,)",0.03782945736434108,0.04,0.0,0.0
44,50,34.80585,0.06,0.04784661268865488,0.038,"(0.06,)",0.038,0.06,0.0,0.0
42,50,35.047943,0.08,0.04832102928258045,0.0383206106870229,"(0.08,)",0.0383206106870229,0.08,0.0,0.0
40,50,35.305719,0.1,0.048611414773030936,0.03878787878787879,"(0.1,)",0.03878787878787879,0.1,0.0,0.0
44,50,35.568208,0.06,0.04890052191903202,0.03894736842105263,"(0.06,)",0.03894736842105263,0.06,0.0,0.0
44,50,35.829682,0.06,0.048933230454520985,0.039104477611940296,"(0.06,)",0.039104477611940296,0.06,0.0,0.0
48,50,36.083106,0.02,0.04870435932687947,0.03896296296296296,"(0.02,)",0.03896296296296296,0.02,0.0,0.0
50,50,36.329706,0.0,0.0483504645524609,0.03867647058823529,"(0.0,)",0.03867647058823529,0.0,0.0,0.0
42,50,36.605865,0.08,0.048732646894288544,0.038978102189781025,"(0.08,)",0.038978102189781025,0.08,0.0,0.0
48,50,36.880624,0.02,0.04860230045311956,0.03884057971014493,"(0.02,)",0.03884057971014493,0.02,0.0,0.0
50,50,37.168907,0.0,0.048255201634346184,0.03856115107913669,"(0.0,)",0.03856115107913669,0.0,0.0,0.0
44,50,37.440642,0.06,0.04849440136629098,0.038714285714285715,"(0.06,)",0.038714285714285715,0.06,0.0,0.0
46,50,37.712691,0.04,0.04858413729054201,0.03872340425531915,"(0.04,)",0.03872340425531915,0.04,0.0,0.0
44,50,37.964873,0.06,0.048810402294570704,0.038873239436619716,"(0.06,)",0.038873239436619716,0.06,0.0,0.0
42,50,38.211107,0.08,0.049324942778943545,0.039160839160839164,"(0.08,)",0.039160839160839164,0.08,0.0,0.0
38,50,38.449116,0.12,0.05003536854468449,0.03972222222222222,"(0.12,)",0.03972222222222222,0.12,0.0,0.0
40,50,38.718818,0.1,0.050565612733325604,0.04013793103448276,"(0.1,)",0.04013793103448276,0.1,0.0,0.0
50,50,38.983698,0.0,0.050236565462210406,0.039863013698630136,"(0.0,)",0.039863013698630136,0.0,0.0,0.0
46,50,39.241256,0.04,0.05031523995836762,0.039863945578231294,"(0.04,)",0.039863945578231294,0.04,0.0,0.0
50,50,39.509762,0.0,0.04998657410013989,0.03959459459459459,"(0.0,)",0.03959459459459459,0.0,0.0,0.0
48,50,39.789013,0.02,0.04984333506927258,0.03946308724832215,"(0.02,)",0.03946308724832215,0.02,0.0,0.0
48,50,40.056884,0.02,0.04966095083386324,0.03933333333333333,"(0.02,)",0.03933333333333333,0.02,0.0,0.0
48,50,40.302693,0.02,0.04942292345829938,0.03920529801324504,"(0.02,)",0.03920529801324504,0.02,0.0,0.0
36,50,40.554653,0.14,0.05010802778158364,0.03986842105263158,"(0.14,)",0.03986842105263158,0.14,0.0,0.0
46,50,40.817575,0.04,0.050074868325986115,0.03986928104575163,"(0.04,)",0.03986928104575163,0.04,0.0,0.0
50,50,41.073336,0.0,0.04977844211025953,0.03961038961038961,"(0.0,)",0.03961038961038961,0.0,0.0,0.0
50,50,41.337978,0.0,0.04945812420688806,0.03935483870967742,"(0.0,)",0.03935483870967742,0.0,0.0,0.0
44,50,41.587574,0.06,0.04968127346787822,0.03948717948717949,"(0.06,)",0.03948717948717949,0.06,0.0,0.0
46,50,41.852271,0.04,0.04964405150796063,0.03949044585987261,"(0.04,)",0.03949044585987261,0.04,0.0,0.0
40,50,42.087937,0.1,0.05008709256739161,0.039873417721518985,"(0.1,)",0.039873417721518985,0.1,0.0,0.0
46,50,42.373767,0.04,0.05001097261677784,0.03987421383647799,"(0.04,)",0.03987421383647799,0.04,0.0,0.0
48,50,42.638619,0.02,0.04981919766587889,0.03975,"(0.02,)",0.03975,0.02,0.0,0.0
46,50,42.898144,0.04,0.049797118798601256,0.03975155279503106,"(0.04,)",0.03975155279503106,0.04,0.0,0.0
50,50,43.140702,0.0,0.04950122211207455,0.03950617283950617,"(0.0,)",0.03950617283950617,0.0,0.0,0.0
44,50,43.387213,0.06,0.04963021261669157,0.0396319018404908,"(0.06,)",0.0396319018404908,0.06,0.0,0.0
50,50,43.658673,0.0,0.049350667114796895,0.039390243902439025,"(0.0,)",0.039390243902439025,0.0,0.0,0.0
50,50,43.925065,0.0,0.04905075890732882,0.03915151515151515,"(0.0,)",0.03915151515151515,0.0,0.0,0.0
50,50,44.177728,0.0,0.048792291530826634,0.03891566265060241,"(0.0,)",0.03891566265060241,0.0,0.0,0.0
50,50,44.441305,0.0,0.0485060974731426,0.03868263473053892,"(0.0,)",0.03868263473053892,0.0,0.0,0.0
46,50,44.69246,0.04,0.04854684961425601,0.03869047619047619,"(0.04,)",0.03869047619047619,0.04,0.0,0.0
50,50,44.967647,0.0,0.048248859643130915,0.038461538461538464,"(0.0,)",0.038461538461538464,0.0,0.0,0.0
50,50,45.202206,0.0,0.047976717749885614,0.03823529411764706,"(0.0,)",0.03823529411764706,0.0,0.0,0.0
46,50,45.459482,0.04,0.047947145322229726,0.03824561403508772,"(0.04,)",0.03824561403508772,0.04,0.0,0.0
48,50,45.723434,0.02,0.04783445513089503,0.03813953488372093,"(0.02,)",0.03813953488372093,0.02,0.0,0.0
46,50,45.981198,0.04,0.0478750621055832,0.03815028901734104,"(0.04,)",0.03815028901734104,0.04,0.0,0.0
48,50,46.241372,0.02,0.04776764614019619,0.03804597701149425,"(0.02,)",0.03804597701149425,0.02,0.0,0.0
44,50,46.493873,0.06,0.04797963600644347,0.03817142857142857,"(0.06,)",0.03817142857142857,0.06,0.0,0.0
34,50,46.733383,0.16,0.048996529583231266,0.038863636363636364,"(0.16,)",0.038863636363636364,0.16,0.0,0.0
38,50,46.975648,0.12,0.04950141128795071,0.03932203389830508,"(0.12,)",0.03932203389830508,0.12,0.0,0.0
42,50,47.22784,0.08,0.049695110424576965,0.039550561797752806,"(0.08,)",0.039550561797752806,0.08,0.0,0.0
44,50,47.488211,0.06,0.04979033950318877,0.03966480446927374,"(0.06,)",0.03966480446927374,0.06,0.0,0.0
48,50,47.756081,0.02,0.04964844514854305,0.03955555555555555,"(0.02,)",0.03955555555555555,0.02,0.0,0.0
48,50,48.029861,0.02,0.04951683763725902,0.039447513812154694,"(0.02,)",0.039447513812154694,0.02,0.0,0.0
50,50,48.291857,0.0,0.049249666024106145,0.03923076923076923,"(0.0,)",0.03923076923076923,0.0,0.0,0.0
42,50,48.570614,0.08,0.04959858770123156,0.03945355191256831,"(0.08,)",0.03945355191256831,0.08,0.0,0.0
48,50,48.818377,0.02,0.049434533610012,0.03934782608695652,"(0.02,)",0.03934782608695652,0.02,0.0,0.0
46,50,49.085783,0.04,0.04942883429523887,0.03935135135135135,"(0.04,)",0.03935135135135135,0.04,0.0,0.0
46,50,49.351965,0.04,0.04946985506097572,0.03935483870967742,"(0.04,)",0.03935483870967742,0.04,0.0,0.0
48,50,49.618158,0.02,0.049328549356399715,0.039251336898395724,"(0.02,)",0.039251336898395724,0.02,0.0,0.0
48,50,49.883968,0.02,0.04922412521748619,0.03914893617021276,"(0.02,)",0.03914893617021276,0.02,0.0,0.0
46,50,50.172305,0.04,0.049266870627072225,0.039153439153439155,"(0.04,)",0.039153439153439155,0.04,0.0,0.0
50,50,50.449106,0.0,0.049021386777349144,0.03894736842105263,"(0.0,)",0.03894736842105263,0.0,0.0,0.0
48,50,50.716856,0.02,0.04891155154798853,0.038848167539267016,"(0.02,)",0.038848167539267016,0.02,0.0,0.0
50,50,51.001348,0.0,0.04866698909183855,0.03864583333333333,"(0.0,)",0.03864583333333333,0.0,0.0,0.0
50,50,51.258369,0.0,0.048390753905072297,0.03844559585492228,"(0.0,)",0.03844559585492228,0.0,0.0,0.0
50,50,51.532744,0.0,0.04816712287770926,0.03824742268041237,"(0.0,)",0.03824742268041237,0.0,0.0,0.0
50,50,51.802819,0.0,0.047903605740572494,0.038051282051282054,"(0.0,)",0.038051282051282054,0.0,0.0,0.0
48,50,52.085541,0.02,0.047812633175274816,0.037959183673469385,"(0.02,)",0.037959183673469385,0.02,0.0,0.0
50,50,52.326188,0.0,0.04756479913549617,0.037766497461928936,"(0.0,)",0.037766497461928936,0.0,0.0,0.0
46,50,52.576143,0.04,0.04759587788447293,0.03777777777777778,"(0.04,)",0.03777777777777778,0.04,0.0,0.0
48,50,52.843631,0.02,0.04748344739062224,0.03768844221105527,"(0.02,)",0.03768844221105527,0.02,0.0,0.0
50,50,53.131655,0.0,0.047242522679681764,0.0375,"(0.0,)",0.0375,0.0,0.0,0.0
50,50,53.387558,0.0,0.04700789248227901,0.03731343283582089,"(0.0,)",0.03731343283582089,0.0,0.0,0.0
48,50,53.653266,0.02,0.04691781066624959,0.037227722772277226,"(0.02,)",0.037227722772277226,0.02,0.0,0.0
50,50,53.909006,0.0,0.04668419381188549,0.03704433497536946,"(0.0,)",0.03704433497536946,0.0,0.0,0.0
48,50,54.168183,0.02,0.04659159984492796,0.036960784313725493,"(0.02,)",0.036960784313725493,0.02,0.0,0.0
50,50,54.438148,0.0,0.046374980725684814,0.03678048780487805,"(0.0,)",0.03678048780487805,0.0,0.0,0.0
50,50,54.729112,0.0,0.04613147029122101,0.036601941747572815,"(0.0,)",0.036601941747572815,0.0,0.0,0.0
44,50,55.024636,0.06,0.04632901270154167,0.03671497584541063,"(0.06,)",0.03671497584541063,0.06,0.0,0.0
44,50,55.330661,0.06,0.04645041376491366,0.03682692307692308,"(0.06,)",0.03682692307692308,0.06,0.0,0.0
48,50,55.607335,0.02,0.046340748426070597,0.03674641148325359,"(0.02,)",0.03674641148325359,0.02,0.0,0.0
46,50,55.877988,0.04,0.04639660425446089,0.03676190476190476,"(0.04,)",0.03676190476190476,0.04,0.0,0.0
44,50,56.167736,0.06,0.04650271449614708,0.036872037914691944,"(0.06,)",0.036872037914691944,0.06,0.0,0.0
48,50,56.431296,0.02,0.04644208932626798,0.03679245283018868,"(0.02,)",0.03679245283018868,0.02,0.0,0.0
48,50,56.715257,0.02,0.04631304959867851,0.03671361502347418,"(0.02,)",0.03671361502347418,0.02,0.0,0.0
48,50,56.982494,0.02,0.046214502645316215,0.03663551401869159,"(0.02,)",0.03663551401869159,0.02,0.0,0.0
46,50,57.243621,0.04,0.04626963775582148,0.036651162790697675,"(0.04,)",0.036651162790697675,0.04,0.0,0.0
46,50,57.502733,0.04,0.046308795597077984,0.03666666666666667,"(0.04,)",0.03666666666666667,0.04,0.0,0.0
42,50,57.767067,0.08,0.04657784566476892,0.03686635944700461,"(0.08,)",0.03686635944700461,0.08,0.0,0.0
46,50,58.020923,0.04,0.04657767909331196,0.03688073394495413,"(0.04,)",0.03688073394495413,0.04,0.0,0.0
48,50,58.282099,0.02,0.046476622287528226,0.03680365296803653,"(0.02,)",0.03680365296803653,0.02,0.0,0.0
40,50,58.535635,0.1,0.046809623430962344,0.03709090909090909,"(0.1,)",0.03709090909090909,0.1,0.0,0.0
44,50,58.794773,0.06,0.046898775516713676,0.037194570135746605,"(0.06,)",0.037194570135746605,0.06,0.0,0.0
48,50,59.046084,0.02,0.046833522669041665,0.03711711711711712,"(0.02,)",0.03711711711711712,0.02,0.0,0.0
