#{"t_start": 1673380079.3595166, "env_id": "DeepRMSADPPKSP-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness
50,50,0.318846,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
50,50,0.635829,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
50,50,1.007822,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
50,50,1.3604,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
50,50,1.746824,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
50,50,2.154338,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
50,50,2.52896,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
50,50,2.945487,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
50,50,3.347557,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
50,50,3.782067,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
44,50,4.162627,0.06,0.007199444862082923,0.005454545454545455,"(0.06,)",0.005454545454545455,0.06,0.0,0.0
38,50,4.56244,0.12,0.020011109935456566,0.015,"(0.12,)",0.015,0.12,0.0,0.0
46,50,4.986946,0.04,0.022656814812091804,0.016923076923076923,"(0.04,)",0.016923076923076923,0.04,0.0,0.0
48,50,5.381604,0.02,0.023273564056412475,0.017142857142857144,"(0.02,)",0.017142857142857144,0.02,0.0,0.0
42,50,5.794147,0.08,0.0294754724994691,0.021333333333333333,"(0.08,)",0.021333333333333333,0.08,0.0,0.0
44,50,6.195161,0.06,0.03256874794577851,0.02375,"(0.06,)",0.02375,0.06,0.0,0.0
46,50,6.621355,0.04,0.033780695945756896,0.024705882352941175,"(0.04,)",0.024705882352941175,0.04,0.0,0.0
50,50,7.049386,0.0,0.03195637980625011,0.023333333333333334,"(0.0,)",0.023333333333333334,0.0,0.0,0.0
50,50,7.455649,0.0,0.030310130713484745,0.022105263157894735,"(0.0,)",0.022105263157894735,0.0,0.0,0.0
48,50,7.895242,0.02,0.029861535895011955,0.022,"(0.02,)",0.022,0.02,0.0,0.0
44,50,8.307175,0.06,0.0324788395439335,0.023809523809523808,"(0.06,)",0.023809523809523808,0.06,0.0,0.0
44,50,8.740757,0.06,0.035047963800904976,0.025454545454545455,"(0.06,)",0.025454545454545455,0.06,0.0,0.0
46,50,9.149,0.04,0.03546760602293134,0.02608695652173913,"(0.04,)",0.02608695652173913,0.04,0.0,0.0
48,50,9.549666,0.02,0.03501502535114312,0.025833333333333333,"(0.02,)",0.025833333333333333,0.02,0.0,0.0
42,50,9.987512,0.08,0.03794986696541101,0.028,"(0.08,)",0.028,0.08,0.0,0.0
36,50,10.386707,0.14,0.04316344033325165,0.03230769230769231,"(0.14,)",0.03230769230769231,0.14,0.0,0.0
38,50,10.788242,0.12,0.04763171113671956,0.035555555555555556,"(0.12,)",0.035555555555555556,0.12,0.0,0.0
34,50,11.175928,0.16,0.053421724075086566,0.04,"(0.16,)",0.04,0.16,0.0,0.0
40,50,11.586876,0.1,0.05649191950328064,0.04206896551724138,"(0.1,)",0.04206896551724138,0.1,0.0,0.0
38,50,11.998491,0.12,0.05987437974333473,0.04466666666666667,"(0.12,)",0.04466666666666667,0.12,0.0,0.0
34,50,12.397435,0.16,0.06464750612192292,0.04838709677419355,"(0.16,)",0.04838709677419355,0.16,0.0,0.0
