#{"t_start": 1672760214.9456291, "env_id": "DeepRMSADPP-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness
-14,50,0.692811,0.64,0.6304284037558685,0.64,"(0.64,)",0.0,0.0,0.64,0.64
-16,50,0.995414,0.66,0.6476831683168317,0.65,"(0.66,)",0.0,0.0,0.65,0.66
-14,50,2.398933,0.64,0.6478998173754239,0.6466666666666666,"(0.64,)",0.08,0.24,0.5666666666666667,0.4
-26,50,2.688458,0.76,0.6865430149960536,0.675,"(0.76,)",0.145,0.34,0.53,0.42
-34,50,2.999456,0.84,0.7244326185631554,0.708,"(0.84,)",0.236,0.6,0.472,0.24
-32,50,3.298728,0.82,0.7443308136949756,0.7266666666666667,"(0.82,)",0.29333333333333333,0.58,0.43333333333333335,0.24
-36,50,3.589109,0.86,0.763170278082775,0.7457142857142857,"(0.86,)",0.3314285714285714,0.56,0.4142857142857143,0.3
-28,50,3.874328,0.78,0.7662833732459873,0.75,"(0.78,)",0.3575,0.54,0.3925,0.24
-38,50,4.198333,0.88,0.7843988145639289,0.7644444444444445,"(0.88,)",0.3844444444444444,0.6,0.38,0.28
-30,50,4.494465,0.8,0.7902962631174815,0.768,"(0.8,)",0.4,0.54,0.368,0.26
-40,50,4.78477,0.9,0.8030561498872376,0.78,"(0.9,)",0.44181818181818183,0.86,0.3381818181818182,0.04
-34,50,5.071175,0.84,0.807388107078616,0.785,"(0.84,)",0.4683333333333333,0.76,0.31666666666666665,0.08
-32,50,5.392172,0.82,0.8116506757833082,0.7876923076923077,"(0.82,)",0.4815384615384615,0.64,0.30615384615384617,0.18
-36,50,5.681626,0.86,0.8160215078262059,0.7928571428571428,"(0.86,)",0.49142857142857144,0.62,0.30142857142857143,0.24
-28,50,6.008946,0.78,0.8158420046719048,0.792,"(0.78,)",0.49733333333333335,0.58,0.2946666666666667,0.2
-32,50,6.291489,0.82,0.8176448910889117,0.79375,"(0.82,)",0.51375,0.76,0.28,0.06
-38,50,6.586385,0.88,0.823057050391248,0.7988235294117647,"(0.88,)",0.52,0.62,0.2788235294117647,0.26
-30,50,6.838243,0.8,0.8253692364701523,0.7988888888888889,"(0.8,)",0.5211111111111111,0.54,0.2777777777777778,0.26
-24,50,7.140164,0.74,0.825503355704698,0.7957894736842105,"(0.74,)",0.5178947368421053,0.46,0.27789473684210525,0.28
-22,50,7.455154,0.72,0.8216569617337008,0.792,"(0.72,)",0.521,0.58,0.271,0.14
