#{"t_start": 1677589802.4578178, "env_id": "DeepRMSADPP-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness,length_comparison,length_wp,length_bp,hops_wp,hops_bp,number_slots_wp,number_slots_bp,initial_slots_wp,initial_slots_bp,average_external_fragmentation_wp,average_external_fragmentation_bp
6,50,0.461774,0.44,0.41960093896713613,0.44,"(0.44,)",0.0,0.0,0.44,0.44,0.38183279742765275,950,1538,2,3,6,8,32,60,0.2619542198634754,0.43364157512738877
16,50,0.717803,0.34,0.3843960396039604,0.39,"(0.34,)",0.0,0.0,0.39,0.34,0.5939910678034916,1463,1000,3,2,6,5,95,63,0.20884067051501,0.2739821096158453
20,50,1.455483,0.3,0.345995303939473,0.36,"(0.3,)",0.0,0.0,0.36,0.3,0.3666666666666667,275,475,1,2,5,5,9,107,0.547303488624918,0.12134114264040863
12,50,1.720816,0.38,0.36562746645619576,0.365,"(0.38,)",0.0,0.0,0.365,0.38,0.42000000000000004,525,725,1,2,4,5,9,70,0.282002855890767,0.19885871484079526
14,50,2.006666,0.36,0.3668805759899828,0.364,"(0.36,)",0.0,0.0,0.364,0.36,0.5671887881286067,688,525,2,1,7,5,178,17,0.2103172324666272,0.1333986775098613
22,50,2.309995,0.28,0.3497502157821777,0.35,"(0.28,)",0.0,0.0,0.35,0.28,0.536,1675,1450,3,3,4,4,80,128,0.2707015304200014,0.237066644220041
34,50,2.657077,0.16,0.3173415197078002,0.32285714285714284,"(0.16,)",0.0,0.0,0.32285714285714284,0.16,0.5607278882776132,1325,1038,2,2,9,7,318,195,0.253441524038833,0.3046328038263144
14,50,2.948629,0.36,0.32319354008747797,0.3275,"(0.36,)",0.0,0.0,0.3275,0.36,0.4060089321965083,1000,1463,2,3,5,7,208,287,0.33208600857130655,0.2901500692151384
16,50,3.273424,0.34,0.3236134631668078,0.3288888888888889,"(0.34,)",0.0044444444444444444,0.04,0.3244444444444444,0.3,0.5692307692307693,925,700,2,2,4,4,12,82,0.3709093834317315,0.29059253988393063
8,50,3.578856,0.42,0.3326721269516253,0.338,"(0.42,)",0.016,0.12,0.322,0.3,0.5,875,875,2,1,3,3,100,13,0.3579909123928896,0.4587994552193849
18,50,3.908544,0.32,0.3351066905684381,0.33636363636363636,"(0.32,)",0.02909090909090909,0.16,0.30727272727272725,0.16,0.3333333333333333,275,550,1,2,4,4,60,168,0.4962706422836992,0.47853974032923513
8,50,4.200008,0.42,0.34561157549465665,0.3433333333333333,"(0.42,)",0.04,0.16,0.30333333333333334,0.26,0.22138047138047137,263,925,1,2,3,3,10,56,0.5192574532633356,0.4566563529900962
0,50,4.503833,0.5,0.36176157041502777,0.3553846153846154,"(0.5,)",0.047692307692307694,0.14,0.3076923076923077,0.36,0.5399361022364217,338,288,2,1,4,4,177,11,0.38316328210988093,0.3513703635528221
10,50,4.806363,0.4,0.36629377321090884,0.3585714285714286,"(0.4,)",0.055714285714285716,0.16,0.3028571428571429,0.24,0.5405405405405405,1000,850,2,2,5,5,69,37,0.535367724261777,0.5282077777441228
8,50,5.134367,0.42,0.36921851773200254,0.3626666666666667,"(0.42,)",0.06133333333333333,0.14,0.30133333333333334,0.28,0.6381892443839347,1875,1063,3,3,7,5,132,318,0.5224144931821764,0.544300898044712
18,50,5.433445,0.32,0.36972002828600736,0.36,"(0.32,)",0.0675,0.16,0.2925,0.16,0.5155038759689923,1463,1375,3,3,6,6,272,217,0.5256185147867872,0.5018812325658625
16,50,5.753388,0.34,0.3699088797903396,0.3588235294117647,"(0.34,)",0.07294117647058823,0.16,0.2858823529411765,0.18,0.35515643105446115,613,1113,2,3,3,4,29,314,0.40674928472713845,0.5378961621724551
16,50,6.061533,0.34,0.368989430220042,0.35777777777777775,"(0.34,)",0.07666666666666666,0.14,0.2811111111111111,0.2,0.46,1150,1350,2,3,3,4,23,244,0.6077661951220962,0.5990020368597592
22,50,6.388225,0.28,0.36483455790055064,0.35368421052631577,"(0.28,)",0.08,0.14,0.2736842105263158,0.14,0.3072050673000792,776,1750,2,3,3,4,16,280,0.6095013156648745,0.5749501458953983
20,50,6.702083,0.3,0.3647174712625416,0.351,"(0.3,)",0.085,0.18,0.266,0.12,0.3692307692307692,600,1025,1,3,5,6,12,340,0.5293555548808677,0.5569643146234016
18,50,7.050696,0.32,0.3635510197901367,0.3495238095238095,"(0.32,)",0.08952380952380952,0.18,0.26,0.14,0.5050505050505051,600,588,1,2,3,3,6,50,0.5400122108366754,0.6164681217911305
0,50,7.329846,0.5,0.3708162895927602,0.3563636363636364,"(0.5,)",0.09636363636363636,0.24,0.26,0.26,0.21951219512195122,225,800,1,3,4,5,3,236,0.5752094440266686,0.5665079097806602
16,50,7.640743,0.34,0.37095593313993647,0.3556521739130435,"(0.34,)",0.1,0.18,0.25565217391304346,0.16,0.45003996802557955,563,688,1,2,5,6,32,112,0.665933174524112,0.5596906332077226
20,50,7.948876,0.3,0.36789605369411826,0.35333333333333333,"(0.3,)",0.10166666666666667,0.14,0.25166666666666665,0.16,0.2785097682871422,613,1588,2,3,5,8,32,333,0.6334025674418278,0.6260621219067831
22,50,8.281122,0.28,0.36524678234522795,0.3504,"(0.28,)",0.1048,0.18,0.2456,0.1,0.5485036119711042,1063,875,2,2,3,3,58,97,0.6243507360611078,0.6472408300838777
26,50,8.596351,0.24,0.3621477579024749,0.34615384615384615,"(0.24,)",0.10692307692307693,0.16,0.23923076923076922,0.08,0.5485036119711042,1063,875,2,2,3,3,86,42,0.6294342417078016,0.6520717108686083
18,50,8.915066,0.32,0.3627515291197589,0.3451851851851852,"(0.32,)",0.11259259259259259,0.26,0.2325925925925926,0.06,0.5726495726495727,938,700,2,2,6,6,36,169,0.686945821315943,0.6435021768713789
20,50,9.217185,0.3,0.36108073628576637,0.3435714285714286,"(0.3,)",0.11571428571428571,0.2,0.22785714285714287,0.1,0.5078076202373516,813,788,2,2,6,6,212,139,0.5493664657403122,0.5374725928900534
26,50,9.548854,0.24,0.35855277643225153,0.34,"(0.24,)",0.11793103448275861,0.18,0.22206896551724137,0.06,0.5124598070739549,1275,1213,2,3,5,4,26,235,0.6458780753950164,0.6351475725174457
10,50,9.841544,0.4,0.36273513910236294,0.342,"(0.4,)",0.124,0.3,0.218,0.1,0.39159109645507006,475,738,1,2,3,4,45,163,0.7138057473577631,0.6910515933048443
26,50,10.178093,0.24,0.35994329166129657,0.3387096774193548,"(0.24,)",0.12580645161290321,0.18,0.2129032258064516,0.06,0.5,875,875,2,1,4,4,91,38,0.5950696261451374,0.6916392770381782
34,50,10.51298,0.16,0.3544411963121205,0.333125,"(0.16,)",0.125625,0.12,0.2075,0.04,0.4600638977635783,288,338,1,2,3,3,46,145,0.47988528985590256,0.5558965734016286
14,50,10.836142,0.36,0.35489481691068886,0.3339393939393939,"(0.36,)",0.12727272727272726,0.18,0.20666666666666667,0.18,0.605263157894737,1150,750,2,2,6,6,81,162,0.6449983827716765,0.6412671610771157
22,50,11.152448,0.28,0.35287844979448035,0.3323529411764706,"(0.28,)",0.12705882352941175,0.12,0.20529411764705882,0.16,0.49219237976264835,788,813,2,2,5,5,157,117,0.5579519487066653,0.5857467560510052
18,50,11.461412,0.32,0.353505147579154,0.332,"(0.32,)",0.13085714285714287,0.26,0.20114285714285715,0.06,0.58,725,525,2,1,6,5,269,132,0.5819549665771186,0.5290476263448853
24,50,11.784124,0.26,0.35127766040253533,0.33,"(0.26,)",0.13166666666666665,0.16,0.19833333333333333,0.1,0.45945945945945943,850,1000,2,2,4,4,167,119,0.7333818455855052,0.6561610843080077
10,50,12.09322,0.4,0.3538590618539758,0.3318918918918919,"(0.4,)",0.13513513513513514,0.26,0.19675675675675675,0.14,0.17559769167353667,213,1000,1,2,4,5,65,87,0.7334973225418518,0.7290739851112903
24,50,12.409793,0.26,0.35223963505984146,0.33,"(0.26,)",0.13789473684210526,0.24,0.19210526315789472,0.02,0.5050505050505051,600,588,1,2,4,4,63,238,0.6454012881552611,0.6540551195305652
30,50,12.758026,0.2,0.3489399546719454,0.32666666666666666,"(0.2,)",0.13794871794871794,0.14,0.18871794871794872,0.06,0.43006182380216385,1113,1475,3,3,6,8,283,265,0.714090169428335,0.6449723864248219
26,50,13.074805,0.24,0.3471518317497973,0.3245,"(0.24,)",0.1385,0.16,0.186,0.08,0.7666666666666666,575,175,2,1,5,5,73,17,0.5795092675061213,0.6637585315701002
26,50,13.421245,0.24,0.34531558146967345,0.3224390243902439,"(0.24,)",0.1404878048780488,0.22,0.18195121951219512,0.02,0.40579710144927533,700,1025,2,2,3,3,67,51,0.6888530941013948,0.7013938579306884
24,50,13.727619,0.26,0.344093150142118,0.32095238095238093,"(0.26,)",0.14238095238095239,0.22,0.17857142857142858,0.04,0.5942028985507246,1025,700,2,2,5,5,176,136,0.7032284202385894,0.692453602831214
12,50,14.035901,0.38,0.34594936473389515,0.32232558139534884,"(0.38,)",0.1469767441860465,0.34,0.17534883720930233,0.04,0.58,725,525,2,1,3,3,36,3,0.6117814123574765,0.5731678333083612
34,50,14.369888,0.16,0.34232448017662737,0.31863636363636366,"(0.16,)",0.14636363636363636,0.12,0.17227272727272727,0.04,0.5671887881286067,688,525,2,1,4,4,204,19,0.7545606819066291,0.7389383726383818
26,50,14.711016,0.24,0.34069572267819803,0.3168888888888889,"(0.24,)",0.14844444444444443,0.24,0.16844444444444445,0.0,0.3772791023842917,538,888,2,2,4,4,6,279,0.6483453032301366,0.6453705758868362
12,50,15.000762,0.38,0.3423338493381803,0.3182608695652174,"(0.38,)",0.15217391304347827,0.32,0.16608695652173913,0.06,0.2280701754385965,325,1100,1,2,5,6,3,176,0.6959245331030619,0.718303364483323
12,50,15.343822,0.38,0.34394543904518327,0.31957446808510637,"(0.38,)",0.15574468085106383,0.32,0.16382978723404254,0.06,0.4915254237288135,725,750,1,2,4,4,4,59,0.7657591355157073,0.7129333104156058
32,50,15.677836,0.18,0.3413971296990468,0.31666666666666665,"(0.18,)",0.15583333333333332,0.16,0.16083333333333333,0.02,0.22138047138047137,263,925,1,2,4,5,21,41,0.643332757623691,0.6877649454422257
18,50,16.025887,0.32,0.34264496833562597,0.31673469387755104,"(0.32,)",0.15836734693877552,0.28,0.15836734693877552,0.04,0.4390243902439025,900,1150,2,3,4,4,141,132,0.7336328705518037,0.7127169418181706
30,50,16.371838,0.2,0.3403804206407592,0.3144,"(0.2,)",0.1576,0.12,0.1568,0.08,0.23333333333333334,175,575,1,2,3,3,5,0,0.700590871952047,0.6093182356024986
28,50,16.72493,0.22,0.3390464554606342,0.31254901960784315,"(0.22,)",0.15803921568627452,0.18,0.15450980392156863,0.04,0.7666666666666666,575,175,2,1,3,3,25,22,0.6116819851590592,0.703311379961442
28,50,17.037939,0.22,0.3374048679197476,0.31076923076923074,"(0.22,)",0.15884615384615386,0.2,0.1519230769230769,0.02,0.3772791023842917,538,888,2,2,4,4,180,101,0.6653678828529308,0.6638427690386783
12,50,17.392433,0.38,0.3391986521988128,0.3120754716981132,"(0.38,)",0.16226415094339622,0.34,0.14981132075471698,0.04,0.4838709677419355,1125,1200,2,2,4,4,200,257,0.7371737930495721,0.7609777492576114
16,50,17.723831,0.34,0.33989633918010476,0.3125925925925926,"(0.34,)",0.1648148148148148,0.3,0.14777777777777779,0.04,0.2336448598130841,225,738,1,2,4,5,10,206,0.6992554717491858,0.6872668164440494
26,50,18.082596,0.24,0.3390341406477969,0.31127272727272726,"(0.24,)",0.16545454545454547,0.2,0.14581818181818182,0.04,0.4375446109921485,613,788,2,2,5,6,209,232,0.7437361090990462,0.7299446568868095
30,50,18.403396,0.2,0.33727142771199964,0.3092857142857143,"(0.2,)",0.16535714285714287,0.16,0.14392857142857143,0.04,0.494949494949495,588,600,2,1,5,5,268,115,0.683936202344681,0.6922524444417958
22,50,18.739024,0.28,0.3362988672186429,0.3087719298245614,"(0.28,)",0.16701754385964912,0.26,0.14175438596491227,0.02,0.26,325,925,1,2,3,4,3,62,0.5755885644664588,0.6650534009912403
36,50,19.072752,0.14,0.33264538261495047,0.30586206896551726,"(0.14,)",0.16655172413793104,0.14,0.1393103448275862,0.0,0.7396166134185304,463,163,2,1,4,4,59,3,0.6532652106992078,0.5651920577319283
22,50,19.398412,0.28,0.3327446103270542,0.30542372881355934,"(0.28,)",0.16779661016949152,0.24,0.1376271186440678,0.04,0.39473684210526316,750,1150,2,2,4,4,311,176,0.7345726407493802,0.6752175465118535
30,50,19.724155,0.2,0.3313630199821869,0.30366666666666664,"(0.2,)",0.168,0.18,0.13566666666666666,0.02,0.3265993265993266,388,800,2,2,4,5,96,86,0.640997691977454,0.6814657518424712
14,50,20.049374,0.36,0.3333596478070833,0.30459016393442623,"(0.36,)",0.1701639344262295,0.3,0.13442622950819672,0.06,0.5151938526021655,1475,1388,2,3,4,4,213,112,0.730784541508835,0.7450983040136226
16,50,20.345423,0.34,0.3341710363533778,0.30516129032258066,"(0.34,)",0.17258064516129032,0.32,0.1325806451612903,0.02,0.4341046277665996,863,1125,2,2,4,4,41,161,0.6736372344264561,0.6666442670981589
18,50,20.684365,0.32,0.3345079208273713,0.3053968253968254,"(0.32,)",0.1746031746031746,0.3,0.1307936507936508,0.02,0.4838709677419355,1125,1200,2,2,5,5,161,256,0.7435798669483541,0.7749831330562842
26,50,21.00471,0.24,0.33392950761689993,0.304375,"(0.24,)",0.1753125,0.22,0.1290625,0.02,0.4375446109921485,613,788,2,2,3,4,69,134,0.7515786407127074,0.738926602743077
28,50,21.348173,0.22,0.3319809363887791,0.3030769230769231,"(0.22,)",0.1753846153846154,0.18,0.1276923076923077,0.04,0.39473684210526316,750,1150,2,2,6,6,196,170,0.7468744100175457,0.6792552645103813
28,50,21.671773,0.22,0.3311441662631429,0.3018181818181818,"(0.22,)",0.17484848484848484,0.14,0.12696969696969698,0.08,0.42000000000000004,525,725,1,2,5,7,100,289,0.6361763255953828,0.6515157362018689
24,50,22.019288,0.26,0.3304273037411837,0.3011940298507463,"(0.26,)",0.1755223880597015,0.22,0.12567164179104479,0.04,0.22138047138047137,263,925,1,2,5,7,11,62,0.686749265183894,0.7119445745491968
18,50,22.318544,0.32,0.33060690872534537,0.3014705882352941,"(0.32,)",0.17705882352941177,0.28,0.12441176470588235,0.04,0.766355140186916,738,225,2,1,5,4,284,19,0.7187671908248459,0.7129179170093313
40,50,22.682393,0.1,0.3274838697668358,0.2985507246376812,"(0.1,)",0.17565217391304347,0.08,0.12289855072463768,0.02,0.5730994152046783,588,438,2,2,4,4,55,7,0.632801198527962,0.5911762102018709
28,50,23.020046,0.22,0.32651656941539137,0.29742857142857143,"(0.22,)",0.1757142857142857,0.18,0.12171428571428572,0.04,0.6084089035449298,738,475,2,1,6,5,319,63,0.7840969526170205,0.7922599310621389
34,50,23.368195,0.16,0.32468848920374965,0.2954929577464789,"(0.16,)",0.17549295774647888,0.16,0.12,0.0,0.49325025960539975,475,488,1,2,4,4,7,30,0.7505886092395496,0.701149591157356
