#{"t_start": 1677595796.065442, "env_id": "DeepRMSADPPKSP-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness,length_comparison,length_wp,length_bp,hops_wp,hops_bp,number_slots_wp,number_slots_bp,initial_slots_wp,initial_slots_bp,average_external_fragmentation_wp,average_external_fragmentation_bp
50,50,0.206057,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.5730337078651685,1275,950,2,2,8,6,54,47,0.45792890392294805,0.5151644873788173
50,50,0.412395,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.4060089321965083,1000,1463,2,3,5,6,99,93,0.25563250202219684,0.18693436395124632
50,50,0.63119,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.3333333333333333,275,550,1,2,5,5,13,57,0.27877894508761536,0.17813454265995374
50,50,0.845295,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.42000000000000004,525,725,1,2,4,5,30,82,0.1154596005901236,0.17317223911232346
50,50,1.076986,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.4328112118713932,525,688,1,2,5,7,27,16,0.16304276814930116,0.21987958973178837
50,50,1.306471,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.37383177570093457,1000,1675,2,3,3,4,24,266,0.19202650497127088,0.22974686160073574
50,50,1.544048,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.5607278882776132,1325,1038,2,2,9,7,300,174,0.2785202058004536,0.316151683848319
50,50,1.777935,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.4341046277665996,863,1125,2,2,4,4,159,159,0.2779931971597444,0.18437641176227038
50,50,2.03043,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.5,875,875,1,2,7,7,10,266,0.32963630807049227,0.33560790082968706
48,50,2.271976,0.02,0.0025115177885845917,0.002,"(0.02,)",0.002,0.02,0.0,0.0,0.5,875,875,1,2,3,3,0,59,0.38216260555976145,0.37153255996555545
44,50,2.512271,0.06,0.009093274735442086,0.007272727272727273,"(0.06,)",0.007272727272727273,0.06,0.0,0.0,0.3333333333333333,275,550,1,2,4,4,145,221,0.3978969533436958,0.46138027304653295
38,50,2.753504,0.12,0.02052692836736853,0.016666666666666666,"(0.12,)",0.016666666666666666,0.12,0.0,0.0,0.5229395046691027,1288,1175,2,3,9,7,310,311,0.44252856296300713,0.44352123076018296
48,50,2.993623,0.02,0.020659486086093446,0.016923076923076923,"(0.02,)",0.016923076923076923,0.02,0.0,0.0,0.4600638977635783,288,338,1,2,4,4,20,21,0.30039173761511917,0.45921204481546013
48,50,3.240454,0.02,0.021416691349023718,0.017142857142857144,"(0.02,)",0.017142857142857144,0.02,0.0,0.0,0.5161290322580646,1200,1125,2,2,5,5,197,81,0.5130383703152448,0.4944096810342885
44,50,3.49454,0.06,0.024920365258016563,0.02,"(0.06,)",0.02,0.06,0.0,0.0,0.605263157894737,1150,750,2,2,7,7,187,266,0.495403754658306,0.4894826731374485
44,50,3.730808,0.06,0.028584803242930987,0.0225,"(0.06,)",0.0225,0.06,0.0,0.0,0.4060089321965083,1000,1463,2,3,4,6,119,328,0.5060533178688702,0.539527294091856
48,50,3.998447,0.02,0.02773710373900635,0.02235294117647059,"(0.02,)",0.02235294117647059,0.02,0.0,0.0,0.35515643105446115,613,1113,2,3,3,4,13,224,0.29588811392006376,0.5489282385565705
