#{"t_start": 1677586332.8080633, "env_id": "DeepRMSADPP-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness,length_comparison,length_wp,length_bp,hops_wp,hops_bp,number_slots_wp,number_slots_bp,initial_slots_wp,initial_slots_bp,average_external_fragmentation_wp,average_external_fragmentation_bp
14,50,0.50989,0.36,0.39348591549295775,0.36,"(0.36,)",0.0,0.0,0.36,0.36,0.5889646621202728,950,663,2,2,6,6,19,33,0.284944352810858,0.20569762744577036
12,50,0.780672,0.38,0.39073267326732675,0.37,"(0.38,)",0.0,0.0,0.37,0.38,0.511002444987775,1463,1400,3,3,6,6,44,66,0.24175672175196894,0.07509210802560648
4,50,1.533026,0.46,0.41998434646491,0.4,"(0.46,)",0.0,0.0,0.4,0.46,0.16059957173447537,225,1176,1,3,4,5,0,13,0.10225615395200638,0.20831035310404764
10,50,1.798279,0.4,0.41302288871349646,0.4,"(0.4,)",0.0,0.0,0.4,0.4,0.2688172043010753,625,1700,2,3,5,9,23,108,0.2510892159538991,0.1336185815271996
24,50,2.110757,0.26,0.3777429957739865,0.372,"(0.26,)",0.0,0.0,0.372,0.26,0.4328112118713932,525,688,1,2,5,7,25,62,0.11876219731562795,0.1870470441251979
6,50,2.374503,0.44,0.3872832369942196,0.38333333333333336,"(0.44,)",0.0,0.0,0.38333333333333336,0.44,0.536,1675,1450,3,3,4,4,79,35,0.2147727373483285,0.16312260460557362
20,50,2.685361,0.3,0.3761624128890582,0.37142857142857144,"(0.3,)",0.0,0.0,0.37142857142857144,0.3,0.4392721117223868,1038,1325,2,2,7,9,15,74,0.20408148893797617,0.1601355686137928
14,50,2.965878,0.36,0.37380014645635007,0.37,"(0.36,)",0.0,0.0,0.37,0.36,0.4341046277665996,863,1125,2,2,4,4,26,64,0.17585037770635392,0.16429379301941097
22,50,3.29557,0.28,0.36353372847869037,0.36,"(0.28,)",0.0,0.0,0.36,0.28,0.5,875,875,1,2,7,7,10,45,0.14709746263077483,0.1542840596022923
22,50,3.591591,0.28,0.3576753263373432,0.352,"(0.28,)",0.0,0.0,0.352,0.28,0.5,875,875,1,2,3,3,3,0,0.1546209981170672,0.16083307385171336
20,50,3.893192,0.3,0.3487538310298965,0.3472727272727273,"(0.3,)",0.0,0.0,0.3472727272727273,0.3,0.3666666666666667,275,475,1,2,5,5,53,56,0.18304061410562933,0.15355768310269802
26,50,4.193662,0.24,0.3400301555390964,0.3383333333333333,"(0.24,)",0.0,0.0,0.3383333333333333,0.24,0.4838709677419355,1125,1200,2,2,3,3,66,11,0.22588913060205168,0.1793992351244234
