#{"t_start": 1672761492.5911777, "env_id": "DeepRMSADPP-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness
2,50,0.709095,0.48,0.47975352112676056,0.48,"(0.48,)",0.0,0.0,0.48,0.48
-14,50,1.016598,0.64,0.5425742574257426,0.56,"(0.64,)",0.03,0.06,0.53,0.58
-28,50,2.256141,0.78,0.6478476389251239,0.6333333333333333,"(0.78,)",0.18666666666666668,0.5,0.44666666666666666,0.28
-32,50,2.530815,0.82,0.6944356748224152,0.68,"(0.82,)",0.26,0.48,0.42,0.34
-40,50,2.834702,0.9,0.742087963687588,0.724,"(0.9,)",0.34,0.66,0.384,0.24
-40,50,3.101142,0.9,0.7696231004629509,0.7533333333333333,"(0.9,)",0.4,0.7,0.35333333333333333,0.2
-40,50,3.386443,0.9,0.7921437694669147,0.7742857142857142,"(0.9,)",0.44571428571428573,0.72,0.32857142857142857,0.18
-30,50,3.682561,0.8,0.7958517228412532,0.7775,"(0.8,)",0.455,0.52,0.3225,0.28
-36,50,3.999588,0.86,0.8059906858594411,0.7866666666666666,"(0.86,)",0.4622222222222222,0.52,0.3244444444444444,0.34
-34,50,4.275651,0.84,0.8119081136421807,0.792,"(0.84,)",0.472,0.56,0.32,0.28
-34,50,4.583894,0.84,0.8150841380905569,0.7963636363636364,"(0.84,)",0.4909090909090909,0.68,0.3054545454545455,0.16
-38,50,4.866358,0.88,0.8210506824674637,0.8033333333333333,"(0.88,)",0.5116666666666667,0.74,0.2916666666666667,0.14
-36,50,5.15382,0.86,0.8254604271587692,0.8076923076923077,"(0.86,)",0.5230769230769231,0.66,0.2846153846153846,0.2
-38,50,5.425186,0.88,0.8300676676311772,0.8128571428571428,"(0.88,)",0.5428571428571428,0.8,0.27,0.08
-36,50,5.728574,0.86,0.8335315353578254,0.816,"(0.86,)",0.556,0.74,0.26,0.12
-48,50,6.000895,0.98,0.8430425385695647,0.82625,"(0.98,)",0.57125,0.8,0.255,0.18
-34,50,6.304376,0.84,0.8448718068288862,0.8270588235294117,"(0.84,)",0.5847058823529412,0.8,0.24235294117647058,0.04
-36,50,6.591581,0.86,0.8470116991053626,0.8288888888888889,"(0.86,)",0.5833333333333334,0.56,0.24555555555555555,0.3
-30,50,6.920118,0.8,0.8476125123433028,0.8273684210526315,"(0.8,)",0.5831578947368421,0.58,0.24421052631578946,0.22
-34,50,7.199773,0.84,0.8463231146876812,0.828,"(0.84,)",0.588,0.68,0.24,0.16
-28,50,7.537812,0.78,0.8445633905182987,0.8257142857142857,"(0.78,)",0.5895238095238096,0.62,0.2361904761904762,0.16
-30,50,7.824711,0.8,0.8430117647058823,0.8245454545454546,"(0.8,)",0.5890909090909091,0.58,0.23545454545454544,0.22
-30,50,8.128374,0.8,0.8418358889349358,0.8234782608695652,"(0.8,)",0.5930434782608696,0.68,0.23043478260869565,0.12
-32,50,8.411141,0.82,0.8417241424959293,0.8233333333333334,"(0.82,)",0.5941666666666666,0.62,0.22916666666666666,0.2
-28,50,8.84819,0.78,0.8407404106885972,0.8216,"(0.78,)",0.5912,0.52,0.2304,0.26
-34,50,9.276043,0.84,0.8415829453565302,0.8223076923076923,"(0.84,)",0.5938461538461538,0.66,0.22846153846153847,0.18
-32,50,9.741164,0.82,0.8421889312413202,0.8222222222222222,"(0.82,)",0.5940740740740741,0.6,0.22814814814814816,0.22
-32,50,10.165226,0.82,0.8422236650264261,0.8221428571428572,"(0.82,)",0.5957142857142858,0.64,0.22642857142857142,0.18
-34,50,10.620427,0.84,0.8435201902329473,0.8227586206896552,"(0.84,)",0.5986206896551725,0.68,0.22413793103448276,0.16
-32,50,11.050213,0.82,0.8432618719651965,0.8226666666666667,"(0.82,)",0.6026666666666667,0.72,0.22,0.1
-32,50,11.497927,0.82,0.8437891480860936,0.8225806451612904,"(0.82,)",0.6012903225806452,0.56,0.22129032258064515,0.26
-40,50,11.914282,0.9,0.8463383554456188,0.825,"(0.9,)",0.605625,0.74,0.219375,0.16
-40,50,12.365956,0.9,0.84836871735739,0.8272727272727273,"(0.9,)",0.6066666666666667,0.64,0.2206060606060606,0.26
-28,50,12.831988,0.78,0.8478496770405167,0.8258823529411765,"(0.78,)",0.6047058823529412,0.54,0.2211764705882353,0.24
-42,50,13.178616,0.92,0.8494943730454037,0.8285714285714286,"(0.92,)",0.6068571428571429,0.68,0.22171428571428572,0.24
-24,50,13.477732,0.74,0.8473345935727788,0.8261111111111111,"(0.74,)",0.6022222222222222,0.44,0.2238888888888889,0.3
-30,50,13.803822,0.8,0.8462905778861873,0.8254054054054054,"(0.8,)",0.6048648648648649,0.7,0.22054054054054054,0.1
-34,50,14.091769,0.84,0.8464111973336476,0.8257894736842105,"(0.84,)",0.608421052631579,0.74,0.21736842105263157,0.1
-32,50,14.414094,0.82,0.8460977299087291,0.8256410256410256,"(0.82,)",0.6087179487179487,0.62,0.2169230769230769,0.2
-24,50,14.7175,0.74,0.8444220792446953,0.8235,"(0.74,)",0.609,0.62,0.2145,0.12
-30,50,15.023506,0.8,0.8437020118952038,0.8229268292682926,"(0.8,)",0.6102439024390244,0.66,0.2126829268292683,0.14
-30,50,15.30751,0.8,0.843613073329828,0.8223809523809524,"(0.8,)",0.6104761904761905,0.62,0.2119047619047619,0.18
-30,50,15.618503,0.8,0.8428967390293357,0.8218604651162791,"(0.8,)",0.6116279069767442,0.66,0.2102325581395349,0.14
-26,50,15.910865,0.76,0.842665824200565,0.8204545454545454,"(0.76,)",0.6113636363636363,0.6,0.20909090909090908,0.16
-28,50,16.241746,0.78,0.8423386580560732,0.8195555555555556,"(0.78,)",0.6133333333333333,0.7,0.20622222222222222,0.08
-28,50,16.529113,0.78,0.8413302488998661,0.818695652173913,"(0.78,)",0.6147826086956522,0.68,0.20391304347826086,0.1
-30,50,16.840272,0.8,0.8410025575447571,0.8182978723404255,"(0.8,)",0.6157446808510638,0.66,0.2025531914893617,0.14
-32,50,17.117982,0.82,0.8413971296990468,0.8183333333333334,"(0.82,)",0.6154166666666666,0.6,0.20291666666666666,0.22
-34,50,17.45447,0.84,0.842364273262399,0.8187755102040817,"(0.84,)",0.6155102040816327,0.62,0.20326530612244897,0.22
-34,50,17.742759,0.84,0.8428652658157906,0.8192,"(0.84,)",0.616,0.64,0.2032,0.2
-16,50,18.072458,0.66,0.840351667175736,0.816078431372549,"(0.66,)",0.6121568627450981,0.42,0.20392156862745098,0.24
-28,50,18.369927,0.78,0.8398814692132041,0.8153846153846154,"(0.78,)",0.6092307692307692,0.46,0.20615384615384616,0.32
-22,50,18.687371,0.72,0.8382365863783601,0.8135849056603773,"(0.72,)",0.6094339622641509,0.62,0.20415094339622641,0.1
-36,50,18.955896,0.86,0.8390523118621501,0.8144444444444444,"(0.86,)",0.6133333333333333,0.82,0.2011111111111111,0.04
-14,50,19.30299,0.64,0.8365217391304348,0.8112727272727273,"(0.64,)",0.6116363636363636,0.52,0.19963636363636364,0.12
-28,50,19.616652,0.78,0.8365910464693227,0.8107142857142857,"(0.78,)",0.6132142857142857,0.7,0.1975,0.08
-32,50,19.932748,0.82,0.8367904622119803,0.8108771929824561,"(0.82,)",0.6140350877192983,0.66,0.1968421052631579,0.16
-22,50,20.235424,0.72,0.8348309633154429,0.8093103448275862,"(0.72,)",0.613103448275862,0.56,0.19620689655172413,0.16
-30,50,20.544174,0.8,0.8347230461925315,0.8091525423728814,"(0.8,)",0.6142372881355932,0.68,0.19491525423728814,0.12
-34,50,20.815058,0.84,0.8352853700221727,0.8096666666666666,"(0.84,)",0.6153333333333333,0.68,0.19433333333333333,0.16
-24,50,21.162577,0.74,0.8349345690610206,0.8085245901639344,"(0.74,)",0.6157377049180328,0.64,0.19278688524590165,0.1
-32,50,21.461744,0.82,0.835195950038046,0.8087096774193548,"(0.82,)",0.6187096774193548,0.8,0.19,0.02
-28,50,21.77382,0.78,0.8347523436585006,0.8082539682539682,"(0.78,)",0.6193650793650793,0.66,0.18888888888888888,0.12
-30,50,22.054264,0.8,0.8349215984828912,0.808125,"(0.8,)",0.6209375,0.72,0.1871875,0.08
-28,50,22.397887,0.78,0.8341169498222046,0.8076923076923077,"(0.78,)",0.6224615384615385,0.72,0.18523076923076923,0.06
-26,50,22.713681,0.76,0.8333037280728436,0.806969696969697,"(0.76,)",0.6233333333333333,0.68,0.18363636363636363,0.08
-36,50,23.02518,0.86,0.8341239267095982,0.8077611940298507,"(0.86,)",0.6238805970149254,0.66,0.18388059701492537,0.2
-26,50,23.331483,0.76,0.8333231072745036,0.8070588235294117,"(0.76,)",0.625,0.7,0.18205882352941177,0.06
-28,50,23.652801,0.78,0.8327900359018389,0.8066666666666666,"(0.78,)",0.6255072463768115,0.66,0.18115942028985507,0.12
-30,50,23.935177,0.8,0.833009926969797,0.8065714285714286,"(0.8,)",0.6271428571428571,0.74,0.17942857142857144,0.06
-28,50,24.251238,0.78,0.8325478155213493,0.8061971830985916,"(0.78,)",0.6276056338028169,0.66,0.17859154929577464,0.12
-18,50,24.569356,0.68,0.8308634193444557,0.8044444444444444,"(0.68,)",0.6266666666666667,0.56,0.17777777777777778,0.12
-34,50,24.870358,0.84,0.8310334030148272,0.804931506849315,"(0.84,)",0.6268493150684932,0.64,0.1780821917808219,0.2
-28,50,25.171252,0.78,0.8302563288593376,0.8045945945945946,"(0.78,)",0.6275675675675676,0.68,0.17702702702702702,0.1
-28,50,25.508313,0.78,0.8300457352079547,0.8042666666666667,"(0.78,)",0.6266666666666667,0.56,0.1776,0.22
-34,50,25.790514,0.84,0.8305064657453067,0.8047368421052632,"(0.84,)",0.6273684210526316,0.68,0.1773684210526316,0.16
-22,50,26.106609,0.72,0.830121886016942,0.8036363636363636,"(0.72,)",0.6272727272727273,0.62,0.17636363636363636,0.1
-24,50,26.40544,0.74,0.8288895665575986,0.8028205128205128,"(0.74,)",0.6271794871794871,0.62,0.17564102564102563,0.12
-36,50,26.707496,0.86,0.8292507380388904,0.8035443037974683,"(0.86,)",0.6288607594936709,0.76,0.17468354430379746,0.1
-28,50,26.99814,0.78,0.8288732040842963,0.80325,"(0.78,)",0.62875,0.62,0.1745,0.16
-34,50,27.306183,0.84,0.829001150839319,0.8037037037037037,"(0.84,)",0.6296296296296297,0.7,0.17407407407407408,0.14
-26,50,27.631533,0.76,0.8284088370507108,0.8031707317073171,"(0.76,)",0.6297560975609756,0.64,0.17341463414634145,0.12
-32,50,27.992573,0.82,0.8287185717712791,0.8033734939759036,"(0.82,)",0.6306024096385542,0.7,0.1727710843373494,0.12
-20,50,28.311183,0.7,0.827730489808173,0.8021428571428572,"(0.7,)",0.6302380952380953,0.6,0.1719047619047619,0.1
-20,50,28.645273,0.7,0.8270818179241808,0.8009411764705883,"(0.7,)",0.6308235294117647,0.68,0.17011764705882354,0.02
-32,50,28.922941,0.82,0.8272749852003877,0.8011627906976744,"(0.82,)",0.6316279069767442,0.7,0.16953488372093023,0.12
-26,50,29.240275,0.76,0.8269306747899935,0.8006896551724138,"(0.76,)",0.631264367816092,0.6,0.16942528735632184,0.16
-26,50,29.537821,0.76,0.8261555954234279,0.8002272727272727,"(0.76,)",0.6315909090909091,0.66,0.16863636363636364,0.1
-28,50,29.858914,0.78,0.8259184409960303,0.8,"(0.78,)",0.6319101123595505,0.66,0.16808988764044944,0.12
-30,50,30.134924,0.8,0.8257451143406634,0.8,"(0.8,)",0.6331111111111111,0.74,0.1668888888888889,0.06
-26,50,30.467497,0.76,0.825351248196579,0.7995604395604395,"(0.76,)",0.6327472527472527,0.6,0.16681318681318683,0.16
-20,50,30.774797,0.7,0.8243897589037464,0.7984782608695652,"(0.7,)",0.6330434782608696,0.66,0.16543478260869565,0.04
-26,50,31.094605,0.76,0.8238407831828185,0.7980645161290323,"(0.76,)",0.6337634408602151,0.7,0.1643010752688172,0.06
-36,50,31.37103,0.86,0.8245739230492137,0.7987234042553192,"(0.86,)",0.6359574468085106,0.84,0.16276595744680852,0.02
-26,50,31.679695,0.76,0.8246764315236451,0.7983157894736842,"(0.76,)",0.6370526315789473,0.74,0.16126315789473683,0.02
-22,50,31.981198,0.72,0.8238024167025599,0.7975,"(0.72,)",0.6375,0.68,0.16,0.04
-32,50,32.283952,0.82,0.8243220693221602,0.7977319587628866,"(0.82,)",0.6391752577319587,0.8,0.15855670103092784,0.02
-36,50,32.566176,0.86,0.8247832576662945,0.7983673469387755,"(0.86,)",0.6408163265306123,0.8,0.15755102040816327,0.06
-24,50,32.887659,0.74,0.8239007147296458,0.7977777777777778,"(0.74,)",0.6416161616161616,0.72,0.15616161616161617,0.02
-34,50,33.161824,0.84,0.8245547130871731,0.7982,"(0.84,)",0.6434,0.82,0.1548,0.02
-34,50,33.484835,0.84,0.8250156165278355,0.7986138613861387,"(0.84,)",0.644950495049505,0.8,0.15366336633663366,0.04
-30,50,33.78268,0.8,0.8251246608721865,0.7986274509803921,"(0.8,)",0.6456862745098039,0.72,0.15294117647058825,0.08
-26,50,34.095108,0.76,0.8244466644259377,0.798252427184466,"(0.76,)",0.6446601941747573,0.54,0.15359223300970873,0.22
-28,50,34.389605,0.78,0.8242832735033245,0.7980769230769231,"(0.78,)",0.6440384615384616,0.58,0.15403846153846154,0.2
-18,50,34.718181,0.68,0.8232034161466977,0.796952380952381,"(0.68,)",0.6426666666666667,0.5,0.15428571428571428,0.18
-30,50,34.993608,0.8,0.823264024811413,0.7969811320754717,"(0.8,)",0.6428301886792452,0.66,0.15415094339622643,0.14
-30,50,35.312846,0.8,0.8232777468298322,0.7970093457943925,"(0.8,)",0.6441121495327102,0.78,0.15289719626168224,0.02
-28,50,35.609365,0.78,0.8233960236910488,0.7968518518518518,"(0.78,)",0.6451851851851852,0.76,0.15166666666666667,0.02
-20,50,35.93906,0.7,0.8226734438149698,0.7959633027522935,"(0.7,)",0.6455045871559633,0.68,0.15045871559633028,0.02
-26,50,36.23595,0.76,0.8224741490187625,0.7956363636363636,"(0.76,)",0.646,0.7,0.14963636363636362,0.06
-20,50,36.585664,0.7,0.8218008562034335,0.7947747747747748,"(0.7,)",0.6455855855855855,0.6,0.1491891891891892,0.1
-36,50,36.853325,0.86,0.8222463997072015,0.7953571428571429,"(0.86,)",0.6471428571428571,0.82,0.14821428571428572,0.04
-24,50,37.165696,0.74,0.8217990798307115,0.7948672566371682,"(0.74,)",0.6472566371681416,0.66,0.14761061946902654,0.08
-28,50,37.455365,0.78,0.8216632472386948,0.7947368421052632,"(0.78,)",0.6478947368421053,0.72,0.14684210526315788,0.06
-26,50,37.78652,0.76,0.8214772652891261,0.7944347826086956,"(0.76,)",0.6481739130434783,0.68,0.1462608695652174,0.08
-34,50,38.058705,0.84,0.8220686664816265,0.7948275862068965,"(0.84,)",0.6489655172413793,0.74,0.14586206896551723,0.1
-26,50,38.3868,0.76,0.8220507193668093,0.7945299145299145,"(0.76,)",0.6492307692307693,0.68,0.1452991452991453,0.08
-32,50,38.683408,0.82,0.8223069597855811,0.7947457627118644,"(0.82,)",0.6501694915254237,0.76,0.14457627118644067,0.06
-34,50,38.984462,0.84,0.8228912986409805,0.795126050420168,"(0.84,)",0.6507563025210084,0.72,0.14436974789915966,0.12
-22,50,39.286341,0.72,0.8224924450521935,0.7945,"(0.72,)",0.6505,0.62,0.144,0.1
-20,50,39.618852,0.7,0.8218121240852908,0.7937190082644628,"(0.7,)",0.6497520661157025,0.56,0.14396694214876032,0.14
-26,50,39.914412,0.76,0.8214251453727126,0.7934426229508197,"(0.76,)",0.6486885245901639,0.52,0.14475409836065573,0.24
-24,50,40.231647,0.74,0.8212743818399219,0.7930081300813008,"(0.74,)",0.6484552845528455,0.62,0.1445528455284553,0.12
-30,50,40.520144,0.8,0.8214699160155163,0.7930645161290323,"(0.8,)",0.6488709677419355,0.7,0.14419354838709678,0.1
-28,50,40.845219,0.78,0.8213493595705242,0.79296,"(0.78,)",0.64928,0.7,0.14368,0.08
-20,50,41.148077,0.7,0.82065539493866,0.7922222222222223,"(0.7,)",0.6492063492063492,0.64,0.143015873015873,0.06
-22,50,41.479239,0.72,0.8199288211315421,0.7916535433070866,"(0.72,)",0.6481889763779528,0.52,0.14346456692913387,0.2
