#{"t_start": 1672758417.33736, "env_id": "DeepRMSADPP-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness
-4,50,0.665732,0.54,0.5212734741784038,0.54,"(0.54,)",0.0,0.0,0.54,0.54
-18,50,0.947085,0.68,0.5963564356435643,0.61,"(0.68,)",0.0,0.0,0.61,0.68
-8,50,2.107259,0.58,0.5998956430993999,0.6,"(0.58,)",0.03333333333333333,0.1,0.5666666666666667,0.48
-28,50,2.381832,0.78,0.6505919494869771,0.645,"(0.78,)",0.1,0.3,0.545,0.48
-38,50,2.671529,0.88,0.7013930192518391,0.692,"(0.88,)",0.152,0.36,0.54,0.52
-26,50,2.941161,0.76,0.7134412680145424,0.7033333333333334,"(0.76,)",0.17333333333333334,0.28,0.53,0.48
-14,50,3.251796,0.64,0.707262419611446,0.6942857142857143,"(0.64,)",0.18571428571428572,0.26,0.5085714285714286,0.38
-28,50,3.510434,0.78,0.7198923347912997,0.705,"(0.78,)",0.2375,0.6,0.4675,0.18
-34,50,3.812752,0.84,0.7360287891617273,0.72,"(0.84,)",0.2688888888888889,0.52,0.45111111111111113,0.32
-22,50,4.099155,0.72,0.7366745584847709,0.72,"(0.72,)",0.28,0.38,0.44,0.34
-26,50,4.411001,0.76,0.7384346267275776,0.7236363636363636,"(0.76,)",0.2963636363636364,0.46,0.42727272727272725,0.3
-32,50,4.662277,0.82,0.7481615702042111,0.7316666666666667,"(0.82,)",0.325,0.64,0.4066666666666667,0.18
-22,50,4.967469,0.72,0.7487409476895931,0.7307692307692307,"(0.72,)",0.3384615384615385,0.5,0.3923076923076923,0.22
-32,50,5.226888,0.82,0.7559066779066324,0.7371428571428571,"(0.82,)",0.3414285714285714,0.38,0.39571428571428574,0.44
-22,50,5.52948,0.72,0.7554894882140581,0.736,"(0.72,)",0.3466666666666667,0.42,0.3893333333333333,0.3
-24,50,5.818915,0.74,0.7568598547852156,0.73625,"(0.74,)",0.3625,0.6,0.37375,0.14
-26,50,6.104932,0.76,0.7589558015687226,0.7376470588235294,"(0.76,)",0.37058823529411766,0.5,0.36705882352941177,0.26
-20,50,6.372738,0.7,0.7595066259638968,0.7355555555555555,"(0.7,)",0.37222222222222223,0.4,0.36333333333333334,0.3
-30,50,6.656083,0.8,0.7655944032536109,0.7389473684210527,"(0.8,)",0.3726315789473684,0.38,0.3663157894736842,0.42
-20,50,6.957182,0.7,0.7625455787608932,0.737,"(0.7,)",0.37,0.32,0.367,0.38
-18,50,7.254114,0.68,0.7602925366806474,0.7342857142857143,"(0.68,)",0.36666666666666664,0.3,0.3676190476190476,0.38
-16,50,7.530498,0.66,0.7576036199095023,0.730909090909091,"(0.66,)",0.36363636363636365,0.3,0.36727272727272725,0.36
-16,50,7.860027,0.66,0.7560160243127504,0.7278260869565217,"(0.66,)",0.3626086956521739,0.34,0.3652173913043478,0.32
-28,50,8.158148,0.78,0.7564436913382491,0.73,"(0.78,)",0.3675,0.48,0.3625,0.3
-18,50,8.508813,0.68,0.7561902458275516,0.728,"(0.68,)",0.3728,0.5,0.3552,0.18
-28,50,8.790952,0.78,0.757871845135996,0.73,"(0.78,)",0.37,0.3,0.36,0.48
-24,50,9.092759,0.74,0.7579233519487043,0.7303703703703703,"(0.74,)",0.37333333333333335,0.46,0.35703703703703704,0.28
-24,50,9.368927,0.74,0.7581613358848187,0.7307142857142858,"(0.74,)",0.37785714285714284,0.5,0.35285714285714287,0.24
-20,50,9.678559,0.7,0.7571612576511515,0.7296551724137931,"(0.7,)",0.37724137931034485,0.36,0.3524137931034483,0.34
-14,50,9.982549,0.64,0.7524876746424716,0.7266666666666667,"(0.64,)",0.37666666666666665,0.36,0.35,0.28
-14,50,10.304069,0.64,0.7498234308544915,0.7238709677419355,"(0.64,)",0.3761290322580645,0.36,0.34774193548387095,0.28
-22,50,10.586509,0.72,0.7500886989980761,0.72375,"(0.72,)",0.378125,0.44,0.345625,0.28
-28,50,10.877611,0.78,0.7516109340025775,0.7254545454545455,"(0.78,)",0.37757575757575756,0.36,0.3478787878787879,0.42
-14,50,11.173409,0.64,0.7493082795067528,0.7229411764705882,"(0.64,)",0.37823529411764706,0.4,0.3447058823529412,0.24
-36,50,11.452163,0.86,0.7536101536284155,0.7268571428571429,"(0.86,)",0.38342857142857145,0.56,0.3434285714285714,0.3
-12,50,11.762958,0.62,0.7510330256866452,0.7238888888888889,"(0.62,)",0.3794444444444444,0.24,0.34444444444444444,0.38
-26,50,12.064581,0.76,0.7528262881559713,0.7248648648648649,"(0.76,)",0.37891891891891893,0.36,0.34594594594594597,0.4
-28,50,12.349016,0.78,0.7541535509283418,0.7263157894736842,"(0.78,)",0.3794736842105263,0.4,0.3468421052631579,0.38
-4,50,12.690191,0.54,0.7498842208369706,0.7215384615384616,"(0.54,)",0.3779487179487179,0.32,0.3435897435897436,0.22
-16,50,12.972656,0.66,0.748587198319415,0.72,"(0.66,)",0.377,0.34,0.343,0.32
-28,50,13.268464,0.78,0.7491951639682899,0.7214634146341463,"(0.78,)",0.3780487804878049,0.42,0.3434146341463415,0.36
-16,50,13.544916,0.66,0.7478034580771019,0.72,"(0.66,)",0.3819047619047619,0.54,0.3380952380952381,0.12
-24,50,13.84984,0.74,0.7479249214055844,0.7204651162790697,"(0.74,)",0.38232558139534883,0.4,0.33813953488372095,0.34
-16,50,14.139222,0.66,0.7468280425009624,0.7190909090909091,"(0.66,)",0.3836363636363636,0.44,0.33545454545454545,0.22
-20,50,14.436159,0.7,0.7456935178731455,0.7186666666666667,"(0.7,)",0.3831111111111111,0.36,0.33555555555555555,0.34
-18,50,14.711425,0.68,0.7450193936653158,0.7178260869565217,"(0.68,)",0.3826086956521739,0.36,0.3352173913043478,0.32
-16,50,15.017354,0.66,0.7436624040920716,0.7165957446808511,"(0.66,)",0.38340425531914896,0.42,0.3331914893617021,0.24
-12,50,15.312402,0.62,0.7420477669486987,0.7145833333333333,"(0.62,)",0.38208333333333333,0.32,0.3325,0.3
-16,50,15.626331,0.66,0.7412516702177603,0.713469387755102,"(0.66,)",0.3820408163265306,0.38,0.3314285714285714,0.28
-22,50,15.924415,0.72,0.7409207580143083,0.7136,"(0.72,)",0.3816,0.36,0.332,0.36
-14,50,16.270974,0.64,0.7389261681566128,0.712156862745098,"(0.64,)",0.38,0.3,0.33215686274509804,0.34
-18,50,16.540989,0.68,0.7382373025903117,0.7115384615384616,"(0.68,)",0.37884615384615383,0.32,0.3326923076923077,0.36
-16,50,16.866181,0.66,0.7373423954378384,0.710566037735849,"(0.66,)",0.3769811320754717,0.28,0.33358490566037735,0.38
-12,50,17.161616,0.62,0.7348624889295713,0.7088888888888889,"(0.62,)",0.3751851851851852,0.28,0.3337037037037037,0.34
-14,50,17.478578,0.64,0.7335803910125475,0.7076363636363636,"(0.64,)",0.37563636363636366,0.4,0.332,0.24
-16,50,17.762115,0.66,0.732869432690958,0.7067857142857142,"(0.66,)",0.37714285714285717,0.46,0.3296428571428571,0.2
-20,50,18.084437,0.7,0.732639935543304,0.7066666666666667,"(0.7,)",0.37859649122807015,0.46,0.3280701754385965,0.24
-16,50,18.372746,0.66,0.7315415260333094,0.7058620689655173,"(0.66,)",0.3786206896551724,0.38,0.3272413793103448,0.28
-12,50,18.698086,0.62,0.7304238261371244,0.704406779661017,"(0.62,)",0.3793220338983051,0.42,0.32508474576271185,0.2
-14,50,19.003319,0.64,0.7294929162331532,0.7033333333333334,"(0.64,)",0.37866666666666665,0.34,0.32466666666666666,0.3
-16,50,19.320362,0.66,0.7295398387975338,0.7026229508196721,"(0.66,)",0.37934426229508195,0.42,0.3232786885245902,0.24
-24,50,19.613644,0.74,0.729691956498108,0.7032258064516129,"(0.74,)",0.38064516129032255,0.46,0.3225806451612903,0.28
-10,50,19.940433,0.6,0.728484425682729,0.7015873015873015,"(0.6,)",0.38031746031746033,0.36,0.32126984126984126,0.24
-6,50,20.25005,0.56,0.7263534953957451,0.699375,"(0.56,)",0.379375,0.32,0.32,0.24
-20,50,20.551395,0.7,0.7267186882655077,0.6993846153846154,"(0.7,)",0.3812307692307692,0.5,0.3181538461538462,0.2
-10,50,20.857958,0.6,0.7243936802096539,0.6978787878787879,"(0.6,)",0.3796969696969697,0.28,0.3181818181818182,0.32
-20,50,21.177753,0.7,0.7247273650720638,0.697910447761194,"(0.7,)",0.3817910447761194,0.52,0.3161194029850746,0.18
-16,50,21.468751,0.66,0.7239082108959444,0.6973529411764706,"(0.66,)",0.3811764705882353,0.34,0.3161764705882353,0.32
-2,50,21.791232,0.52,0.7214710679575507,0.6947826086956522,"(0.52,)",0.38057971014492753,0.34,0.31420289855072464,0.18
-2,50,22.103551,0.52,0.7186960989394107,0.6922857142857143,"(0.52,)",0.37885714285714284,0.26,0.31342857142857145,0.26
-22,50,22.416325,0.72,0.7194128867157361,0.6926760563380282,"(0.72,)",0.3794366197183099,0.42,0.3132394366197183,0.3
-24,50,22.691471,0.74,0.7197821111170717,0.6933333333333334,"(0.74,)",0.38055555555555554,0.46,0.31277777777777777,0.28
-16,50,23.018639,0.66,0.7194371675795824,0.6928767123287671,"(0.66,)",0.38,0.34,0.3128767123287671,0.32
-26,50,23.298472,0.76,0.7207387419904027,0.6937837837837838,"(0.76,)",0.3837837837837838,0.66,0.31,0.1
-8,50,23.629734,0.58,0.7197682978390061,0.6922666666666667,"(0.58,)",0.3832,0.34,0.30906666666666666,0.24
-10,50,23.927577,0.6,0.7183834578509598,0.6910526315789474,"(0.6,)",0.38184210526315787,0.28,0.3092105263157895,0.32
-16,50,24.230738,0.66,0.7182294364338107,0.6906493506493506,"(0.66,)",0.3794805194805195,0.2,0.31116883116883115,0.46
-20,50,24.499517,0.7,0.7181552941952181,0.6907692307692308,"(0.7,)",0.37948717948717947,0.38,0.3112820512820513,0.32
-14,50,24.802261,0.64,0.7172884085197746,0.690126582278481,"(0.64,)",0.37924050632911394,0.36,0.31088607594936707,0.28
-14,50,25.076664,0.64,0.7168803526069015,0.6895,"(0.64,)",0.37975,0.42,0.30975,0.22
-26,50,25.366295,0.76,0.7171276637961824,0.6903703703703704,"(0.76,)",0.37876543209876545,0.3,0.31160493827160496,0.46
-10,50,25.671309,0.6,0.7158312855424,0.6892682926829268,"(0.6,)",0.3773170731707317,0.26,0.3119512195121951,0.34
