#{"t_start": 1672838541.6759806, "env_id": "DeepRMSADPP-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness
0,50,0.406324,0.5,0.49413145539906106,0.5,"(0.5,)",0.0,0.0,0.5,0.5
-4,50,0.785562,0.54,0.5056633663366337,0.52,"(0.54,)",0.03,0.06,0.49,0.48
-30,50,1.17558,0.8,0.6228541612314115,0.6133333333333333,"(0.8,)",0.19333333333333333,0.52,0.42,0.28
-34,50,1.410587,0.84,0.6829518547750592,0.67,"(0.84,)",0.32,0.7,0.35,0.14
-32,50,1.641989,0.82,0.7148223509156363,0.7,"(0.82,)",0.384,0.64,0.316,0.18
-34,50,1.852681,0.84,0.7389427981063479,0.7233333333333334,"(0.84,)",0.44666666666666666,0.76,0.27666666666666667,0.08
-32,50,2.104456,0.82,0.7582181190758958,0.7371428571428571,"(0.82,)",0.46285714285714286,0.56,0.2742857142857143,0.26
-42,50,2.309851,0.92,0.7802165179013201,0.76,"(0.92,)",0.5025,0.78,0.2575,0.14
-38,50,2.533621,0.88,0.7950536268698842,0.7733333333333333,"(0.88,)",0.5244444444444445,0.7,0.24888888888888888,0.18
-38,50,2.739616,0.88,0.8069330688507806,0.784,"(0.88,)",0.542,0.7,0.242,0.18
-36,50,2.963087,0.86,0.813855317180362,0.7909090909090909,"(0.86,)",0.5436363636363636,0.56,0.24727272727272728,0.3
-38,50,3.182663,0.88,0.8211035869220188,0.7983333333333333,"(0.88,)",0.5616666666666666,0.76,0.23666666666666666,0.12
-24,50,3.436009,0.74,0.816539842419341,0.7938461538461539,"(0.74,)",0.5584615384615385,0.52,0.2353846153846154,0.22
-36,50,3.644615,0.86,0.822218678088902,0.7985714285714286,"(0.86,)",0.5585714285714286,0.56,0.24,0.3
-30,50,3.894015,0.8,0.8245805903588872,0.7986666666666666,"(0.8,)",0.5586666666666666,0.56,0.24,0.24
-34,50,4.112416,0.84,0.8288298158421561,0.80125,"(0.84,)",0.565,0.66,0.23625,0.18
-38,50,4.337296,0.88,0.8343794592477219,0.8058823529411765,"(0.88,)",0.571764705882353,0.68,0.23411764705882354,0.2
-32,50,4.569207,0.82,0.8354008222900602,0.8066666666666666,"(0.82,)",0.5744444444444444,0.62,0.23222222222222222,0.2
-38,50,4.806647,0.88,0.8388257544059314,0.8105263157894737,"(0.88,)",0.5726315789473684,0.54,0.23789473684210527,0.34
-38,50,5.043608,0.88,0.840222114536745,0.814,"(0.88,)",0.571,0.54,0.243,0.34
-36,50,5.276619,0.86,0.8417243311176053,0.8161904761904762,"(0.86,)",0.5676190476190476,0.5,0.24857142857142858,0.36
-28,50,5.505623,0.78,0.8393411764705883,0.8145454545454546,"(0.78,)",0.5645454545454546,0.5,0.25,0.28
-34,50,5.73888,0.84,0.8415527006492609,0.8156521739130435,"(0.84,)",0.571304347826087,0.72,0.24434782608695652,0.12
