#{"t_start": 1677549297.258883, "env_id": "DeepRMSADPPKSP-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness,length_comparison,length_wp,length_bp,hops_wp,hops_bp,number_slots_wp,number_slots_bp,initial_slots_wp,initial_slots_bp,average_external_fragmentation_wp,average_external_fragmentation_bp
2,50,5.287449,0.48,0.5855997589917823,0.5210526315789473,"(0.48,)",0.5210526315789473,0.48,0.0,0.0,0.20833333333333334,750,2850,1,3,3,6,3,77,0.7781071279512465,0.7538503348937029
0,50,5.583126,0.5,0.5844170287811504,0.52,"(0.5,)",0.52,0.5,0.0,0.0,0.3170731707317073,1950,4200,3,3,8,14,5,123,0.7483537218735051,0.6702600545805542
-4,50,5.861581,0.54,0.5865950971336856,0.520952380952381,"(0.54,)",0.520952380952381,0.54,0.0,0.0,0.42857142857142855,450,600,2,2,5,5,175,120,0.7688774728268141,0.7846673288932001
18,50,6.174235,0.32,0.5777085972850678,0.5118181818181818,"(0.32,)",0.5118181818181818,0.32,0.0,0.0,0.34545454545454546,2850,5400,2,4,11,11,29,219,0.750510674556309,0.6651382111687174
-8,50,6.425656,0.58,0.5813372012708937,0.5147826086956522,"(0.58,)",0.5147826086956522,0.58,0.0,0.0,0.42857142857142855,1800,2400,2,2,6,10,121,267,0.7635946251206611,0.7612570074487853
-10,50,6.695902,0.6,0.5842412528627596,0.5183333333333333,"(0.6,)",0.5183333333333333,0.6,0.0,0.0,0.08333333333333334,150,1650,1,3,5,8,12,214,0.7881898770522547,0.7810300273292011
-6,50,6.971004,0.56,0.586326081144734,0.52,"(0.56,)",0.52,0.56,0.0,0.0,0.4615384615384615,3600,4200,2,5,7,7,109,212,0.7430571221286277,0.769146551656078
-14,50,7.239431,0.64,0.5918708649840725,0.5246153846153846,"(0.64,)",0.5246153846153846,0.64,0.0,0.0,0.4615384615384615,3600,4200,4,3,7,7,212,109,0.7793860861697192,0.7388886033114397
-16,50,7.51876,0.66,0.5973347516473126,0.5296296296296297,"(0.66,)",0.5296296296296297,0.66,0.0,0.0,0.2962962962962963,1200,2850,3,2,4,10,24,18,0.7899846678572713,0.7637674422321659
-8,50,7.801912,0.58,0.5996332239839621,0.5314285714285715,"(0.58,)",0.5314285714285715,0.58,0.0,0.0,0.4642857142857143,1950,2250,2,2,7,12,127,135,0.7666664744875709,0.7694192834678171
-8,50,8.085463,0.58,0.6026079968294509,0.5331034482758621,"(0.58,)",0.5331034482758621,0.58,0.0,0.0,0.3777777777777777,2550,4200,3,4,6,6,19,205,0.7676528717494181,0.7467858157778869
0,50,8.383408,0.5,0.6008924250240657,0.532,"(0.5,)",0.532,0.5,0.0,0.0,0.43636363636363634,3600,4650,3,3,9,9,250,63,0.766943532861792,0.6457467185237632
-4,50,8.663175,0.54,0.6014744168062894,0.532258064516129,"(0.54,)",0.532258064516129,0.54,0.0,0.0,0.4615384615384615,900,1050,2,2,5,5,313,260,0.8021157062437357,0.7736502307699423
0,50,8.964068,0.5,0.6003597931189566,0.53125,"(0.5,)",0.53125,0.5,0.0,0.0,0.3333333333333333,600,1200,1,3,3,4,18,83,0.8115864289108328,0.7960785894239525
2,50,9.271775,0.48,0.5999312022170328,0.5296969696969697,"(0.48,)",0.5296969696969697,0.48,0.0,0.0,0.42857142857142855,450,600,2,2,5,5,40,69,0.8008630509272289,0.8101292841575791
6,50,9.583492,0.44,0.5971626541397533,0.5270588235294118,"(0.44,)",0.5270588235294118,0.44,0.0,0.0,0.4615384615384615,900,1050,2,2,6,6,53,321,0.8059930686439232,0.7811343197665042
-2,50,9.879401,0.52,0.5980459743876549,0.5268571428571428,"(0.52,)",0.5268571428571428,0.52,0.0,0.0,0.4864864864864865,2700,2850,4,3,9,9,287,107,0.7684500195837976,0.7912665337438902
4,50,10.214291,0.46,0.5967530301345491,0.525,"(0.46,)",0.525,0.46,0.0,0.0,0.38181818181818183,3150,5100,2,4,8,8,70,115,0.7359157860062113,0.7095499326620813
4,50,10.525573,0.46,0.5950861077233135,0.5232432432432432,"(0.46,)",0.5232432432432432,0.46,0.0,0.0,0.42857142857142855,450,600,2,2,4,4,128,159,0.8070513877434664,0.8135843738869627
-14,50,10.811074,0.64,0.5972360159577155,0.5263157894736842,"(0.64,)",0.5263157894736842,0.64,0.0,0.0,0.2962962962962963,1200,2850,3,2,3,7,87,11,0.8085379038258637,0.7781227130162377
0,50,11.1114,0.5,0.5967360521969353,0.5256410256410257,"(0.5,)",0.5256410256410257,0.5,0.0,0.0,0.41666666666666663,1500,2100,2,2,4,7,178,248,0.7778775375559277,0.7927987256929392
4,50,11.442415,0.46,0.594554872618206,0.524,"(0.46,)",0.524,0.46,0.0,0.0,0.05405405405405405,300,5250,1,6,3,9,22,308,0.8043771335844851,0.7784272155807975
-4,50,11.734349,0.54,0.59474459610093,0.524390243902439,"(0.54,)",0.524390243902439,0.54,0.0,0.0,0.41666666666666663,1500,2100,2,2,4,6,108,50,0.7981964638564568,0.777219344030277
-4,50,12.026633,0.54,0.5957600835181248,0.5247619047619048,"(0.54,)",0.5247619047619048,0.54,0.0,0.0,0.3170731707317073,1950,4200,3,3,5,9,132,60,0.7707915130418487,0.6984612820190227
-10,50,12.328347,0.6,0.5980914113510799,0.5265116279069767,"(0.6,)",0.5265116279069767,0.6,0.0,0.0,0.29090909090909095,2400,5850,1,5,6,6,17,338,0.6969310073732881,0.7139170619867626
2,50,12.642263,0.48,0.5968255005773798,0.5254545454545455,"(0.48,)",0.5254545454545455,0.48,0.0,0.0,0.42857142857142855,450,600,2,2,5,5,119,138,0.8172265368354725,0.81938890940918
-2,50,12.933916,0.52,0.5965740174392967,0.5253333333333333,"(0.52,)",0.5253333333333333,0.52,0.0,0.0,0.28571428571428575,300,750,1,3,4,4,11,45,0.8311761513992554,0.8149735121435193
-2,50,13.211105,0.52,0.5951750647904962,0.5252173913043479,"(0.52,)",0.5252173913043479,0.52,0.0,0.0,0.36363636363636365,1800,3150,1,4,4,6,35,120,0.7355719522552011,0.7522153289453875
2,50,13.501922,0.48,0.5945132139812447,0.5242553191489362,"(0.48,)",0.5242553191489362,0.48,0.0,0.0,0.32142857142857145,1350,2850,3,2,6,10,79,0,0.8204400636264529,0.7830545544208685
-6,50,13.773229,0.56,0.5958585466423905,0.525,"(0.56,)",0.525,0.56,0.0,0.0,0.25,1050,3150,1,3,3,7,21,290,0.793937217317341,0.7710531943840113
-4,50,14.05613,0.54,0.5955364558881947,0.5253061224489796,"(0.54,)",0.5253061224489796,0.54,0.0,0.0,0.5,900,900,2,2,4,4,62,117,0.8278049136544978,0.7952469267427594
0,50,14.370217,0.5,0.5949846925827291,0.5248,"(0.5,)",0.5248,0.5,0.0,0.0,0.42857142857142855,1800,2400,2,2,5,8,48,287,0.7653455273791174,0.7897972027222298
0,50,14.645429,0.5,0.5941909419251636,0.5243137254901961,"(0.5,)",0.5243137254901961,0.5,0.0,0.0,0.4423076923076923,3450,4350,3,4,8,8,300,69,0.7711703857263098,0.753547336881654
0,50,14.938783,0.5,0.5936736201020304,0.5238461538461539,"(0.5,)",0.5238461538461539,0.5,0.0,0.0,0.28571428571428575,300,750,1,3,4,4,62,332,0.8351697389228497,0.8206504933803004
-6,50,15.216112,0.56,0.5946869725682461,0.5245283018867924,"(0.56,)",0.5245283018867924,0.56,0.0,0.0,0.36363636363636365,1800,3150,1,4,5,9,17,195,0.7457168503059756,0.7594110034142019
-14,50,15.493123,0.64,0.596349879042564,0.5266666666666666,"(0.64,)",0.5266666666666666,0.64,0.0,0.0,0.42857142857142855,450,600,2,2,4,4,49,22,0.8261299539657867,0.8239355892336057
8,50,15.782885,0.42,0.5945258243361541,0.5247272727272727,"(0.42,)",0.5247272727272727,0.42,0.0,0.0,0.28571428571428575,300,750,1,3,5,6,30,273,0.834743930879862,0.8230982972591138
-16,50,16.051844,0.66,0.5970653366526388,0.5271428571428571,"(0.66,)",0.5271428571428571,0.66,0.0,0.0,0.42857142857142855,450,600,2,2,4,4,155,296,0.8274066922205406,0.8256115071531889
0,50,16.339343,0.5,0.5966498294207631,0.5266666666666666,"(0.5,)",0.5266666666666666,0.5,0.0,0.0,0.41666666666666663,1500,2100,2,2,8,14,88,231,0.7905079174263209,0.8080634722368882
-14,50,16.602357,0.64,0.5989072096497537,0.5286206896551724,"(0.64,)",0.5286206896551724,0.64,0.0,0.0,0.25,1050,3150,2,3,5,11,347,255,0.822428744871307,0.8014902861792708
-18,50,16.854812,0.68,0.6014553885843978,0.531186440677966,"(0.68,)",0.531186440677966,0.68,0.0,0.0,0.15384615384615385,300,1650,1,3,3,5,39,273,0.8189197098194063,0.8104845103557198
-10,50,17.133613,0.6,0.6030763634612967,0.5323333333333333,"(0.6,)",0.5323333333333333,0.6,0.0,0.0,0.19047619047619047,600,2550,1,2,4,12,48,142,0.7224875551928898,0.6324811811573315
-2,50,17.411111,0.52,0.6035619271667996,0.5321311475409836,"(0.52,)",0.5321311475409836,0.52,0.0,0.0,0.41860465116279066,2700,3750,3,3,6,6,192,174,0.8128483797339743,0.7634933589729794
-4,50,17.68639,0.54,0.6036456904450093,0.532258064516129,"(0.54,)",0.532258064516129,0.54,0.0,0.0,0.41666666666666663,1500,2100,2,2,4,6,50,146,0.8129833176577668,0.7894476762577551
0,50,17.971882,0.5,0.6028154454860705,0.5317460317460317,"(0.5,)",0.5317460317460317,0.5,0.0,0.0,0.393939393939394,1950,3000,3,2,7,13,48,126,0.7569672976728695,0.7515083933392959
10,50,18.268741,0.4,0.6011794718715273,0.5296875,"(0.4,)",0.5296875,0.4,0.0,0.0,0.28571428571428575,300,750,1,3,3,4,27,219,0.8340373328978948,0.8261387022710674
-6,50,18.557508,0.56,0.6016767088107468,0.5301538461538462,"(0.56,)",0.5301538461538462,0.56,0.0,0.0,0.42857142857142855,450,600,2,2,3,3,4,322,0.829989727763148,0.826975302908483
-4,50,18.836748,0.54,0.6019787669449561,0.5303030303030303,"(0.54,)",0.5303030303030303,0.54,0.0,0.0,0.2962962962962963,1200,2850,3,2,3,7,147,27,0.8300742729540352,0.7913435209709947
-18,50,19.102619,0.68,0.604319993866912,0.5325373134328358,"(0.68,)",0.5325373134328358,0.68,0.0,0.0,0.5,900,900,2,2,3,3,42,24,0.8322225560192715,0.8080211892924215
-4,50,19.398096,0.54,0.6043883951537921,0.5326470588235294,"(0.54,)",0.5326470588235294,0.54,0.0,0.0,0.42857142857142855,450,600,2,2,4,4,187,107,0.8308731486126093,0.8286594368404798
-12,50,19.680419,0.62,0.6054985888227314,0.5339130434782609,"(0.62,)",0.5339130434782609,0.62,0.0,0.0,0.38461538461538464,750,1200,1,3,6,6,18,86,0.7862200659155353,0.8278247317961972
-6,50,19.958288,0.56,0.6059006752541378,0.5342857142857143,"(0.56,)",0.5342857142857143,0.56,0.0,0.0,0.41666666666666663,1500,2100,2,2,6,10,196,326,0.7969574935593202,0.813125188332771
4,50,20.244921,0.46,0.604850223663281,0.5332394366197183,"(0.46,)",0.5332394366197183,0.46,0.0,0.0,0.20833333333333334,750,2850,1,3,3,7,3,261,0.8320253109663289,0.7957170773154596
8,50,20.546115,0.42,0.6037006240723852,0.5316666666666666,"(0.42,)",0.5316666666666666,0.42,0.0,0.0,0.2962962962962963,1200,2850,3,2,3,7,95,73,0.832271867400412,0.7898434514770489
-22,50,20.804495,0.72,0.6058210508674905,0.5342465753424658,"(0.72,)",0.5342465753424658,0.72,0.0,0.0,0.3333333333333333,600,1200,1,3,4,5,27,210,0.8324003650592008,0.8197333870557219
-16,50,21.067895,0.66,0.6074117721241007,0.5359459459459459,"(0.66,)",0.5359459459459459,0.66,0.0,0.0,0.4615384615384615,900,1050,2,2,6,6,196,342,0.8287651453123901,0.810771081680947
-4,50,21.35463,0.54,0.6078146897796511,0.536,"(0.54,)",0.536,0.54,0.0,0.0,0.28571428571428575,300,750,1,3,3,4,3,196,0.8253254791132867,0.8337772185368125
-4,50,21.629097,0.54,0.6078054562001313,0.5360526315789473,"(0.54,)",0.5360526315789473,0.54,0.0,0.0,0.2962962962962963,1200,2850,3,2,3,6,120,0,0.8320816294401303,0.7913347920186488
-22,50,21.883695,0.72,0.6105265576180849,0.5384415584415584,"(0.72,)",0.5384415584415584,0.72,0.0,0.0,0.4727272727272727,3900,4350,3,3,6,6,68,192,0.7748587029381392,0.7232848282750904
-12,50,22.144316,0.62,0.6111587310744987,0.5394871794871795,"(0.62,)",0.5394871794871795,0.62,0.0,0.0,0.12195121951219513,750,5400,1,5,5,12,36,192,0.7942501551589369,0.7414151850438243
-12,50,22.415258,0.62,0.6113279820430868,0.540506329113924,"(0.62,)",0.540506329113924,0.62,0.0,0.0,0.42857142857142855,450,600,2,2,5,5,171,78,0.8342197818565282,0.8299872740214514
-2,50,22.704382,0.52,0.6109396492003092,0.54025,"(0.52,)",0.54025,0.52,0.0,0.0,0.41666666666666663,1500,2100,2,2,4,6,77,129,0.8173526427737206,0.7932329914161862
6,50,23.02855,0.44,0.6093376721298465,0.5390123456790124,"(0.44,)",0.5390123456790124,0.44,0.0,0.0,0.4615384615384615,900,1050,2,2,6,6,6,40,0.8280816298085114,0.815925936288588
2,50,23.34183,0.48,0.6088680125258178,0.5382926829268293,"(0.48,)",0.5382926829268293,0.48,0.0,0.0,0.4909090909090909,4050,4200,4,5,6,6,284,213,0.8016777856609568,0.7877737754540514
-12,50,23.63265,0.62,0.6099339900791655,0.5392771084337349,"(0.62,)",0.5392771084337349,0.62,0.0,0.0,0.47058823529411764,3600,4050,3,6,7,7,183,320,0.7947695687456223,0.7775856945644694
4,50,23.932235,0.46,0.6091803893145975,0.5383333333333333,"(0.46,)",0.5383333333333333,0.46,0.0,0.0,0.20833333333333334,750,2850,1,3,3,7,0,299,0.8078779789176197,0.8068327748322631
-2,50,24.230209,0.52,0.6090518340780486,0.5381176470588235,"(0.52,)",0.5381176470588235,0.52,0.0,0.0,0.14285714285714285,150,900,1,3,3,3,13,210,0.8374450316917859,0.8325666056847248
-4,50,24.532858,0.54,0.6093201142137904,0.5381395348837209,"(0.54,)",0.5381395348837209,0.54,0.0,0.0,0.45098039215686275,3450,4200,5,4,8,8,318,178,0.7856682926833972,0.7806270235521624
-2,50,24.827317,0.52,0.6091535124157667,0.5379310344827586,"(0.52,)",0.5379310344827586,0.52,0.0,0.0,0.34545454545454546,2850,5400,2,4,6,6,186,267,0.7778376772754507,0.7412248286735644
-10,50,25.134812,0.6,0.6092538887905373,0.5386363636363637,"(0.6,)",0.5386363636363637,0.6,0.0,0.0,0.5,900,900,2,2,4,4,36,0,0.8347874324964628,0.819127966141119
-2,50,25.451686,0.52,0.6093937206784554,0.5384269662921348,"(0.52,)",0.5384269662921348,0.52,0.0,0.0,0.28571428571428575,300,750,1,3,3,3,3,186,0.8268708969980502,0.8371532062733049
-6,50,25.738725,0.56,0.6095308268423137,0.5386666666666666,"(0.56,)",0.5386666666666666,0.56,0.0,0.0,0.423076923076923,3300,4500,3,4,7,7,32,319,0.7600573823036081,0.8015271921380328
-4,50,26.003109,0.54,0.6094486911308729,0.5386813186813186,"(0.54,)",0.5386813186813186,0.54,0.0,0.0,0.4615384615384615,900,1050,2,2,5,5,92,194,0.8300958930678923,0.819404189037729
-14,50,26.263348,0.64,0.6105916992558844,0.5397826086956522,"(0.64,)",0.5397826086956522,0.64,0.0,0.0,0.5,3900,3900,4,3,6,6,70,97,0.7776281301522403,0.7915331912941718
-4,50,26.543559,0.54,0.6106835601978654,0.5397849462365591,"(0.54,)",0.5397849462365591,0.54,0.0,0.0,0.5,900,900,2,2,3,3,82,71,0.835981693246731,0.8208152857754527
-4,50,26.832082,0.54,0.6110821833850902,0.5397872340425532,"(0.54,)",0.5397872340425532,0.54,0.0,0.0,0.47058823529411764,3600,4050,3,6,10,10,216,325,0.7965165862586555,0.7774179132405298
-8,50,27.111759,0.58,0.6114815546138359,0.5402105263157895,"(0.58,)",0.5402105263157895,0.58,0.0,0.0,0.42857142857142855,450,600,2,2,5,5,94,190,0.8393554905997629,0.8340166183651265
-8,50,27.405659,0.58,0.612285850704009,0.540625,"(0.58,)",0.540625,0.58,0.0,0.0,0.4642857142857143,1950,2250,2,2,3,5,3,55,0.784611272507201,0.7859454912761903
-4,50,27.685141,0.54,0.612244965395094,0.5406185567010309,"(0.54,)",0.5406185567010309,0.54,0.0,0.0,0.5,900,900,2,2,6,6,175,61,0.8370207030898836,0.8224973670284308
-8,50,27.958763,0.58,0.6126545152541154,0.5410204081632654,"(0.58,)",0.5410204081632654,0.58,0.0,0.0,0.43636363636363634,3600,4650,3,3,8,8,205,130,0.7957016986335205,0.7136989185330429
-14,50,28.227234,0.64,0.6134665682618604,0.5420202020202021,"(0.64,)",0.5420202020202021,0.64,0.0,0.0,0.5,900,900,2,2,4,4,39,13,0.8375979884372056,0.8229090077839201
-18,50,28.498117,0.68,0.6148324285522007,0.5434,"(0.68,)",0.5434,0.68,0.0,0.0,0.28571428571428575,300,750,1,3,3,3,16,0,0.8411581121182052,0.8367574806734505
-16,50,28.767448,0.66,0.6158143900358625,0.5445544554455446,"(0.66,)",0.5445544554455446,0.66,0.0,0.0,0.28571428571428575,300,750,1,3,4,5,116,234,0.8412798925446954,0.8369629217675856
6,50,29.060447,0.44,0.6149533385249196,0.5435294117647059,"(0.44,)",0.5435294117647059,0.44,0.0,0.0,0.47692307692307695,4650,5100,5,3,6,6,265,65,0.7830266340144113,0.7209288325073242
4,50,29.354113,0.46,0.6142600614955621,0.5427184466019418,"(0.46,)",0.5427184466019418,0.46,0.0,0.0,0.38461538461538464,750,1200,1,3,7,7,0,182,0.8057464615208473,0.8352799590250192
-20,50,29.62307,0.7,0.6154457027250411,0.5442307692307692,"(0.7,)",0.5442307692307692,0.7,0.0,0.0,0.42857142857142855,450,600,2,2,5,5,136,273,0.8410107991229121,0.8367977013320678
-6,50,29.897669,0.56,0.6153628892515652,0.5443809523809524,"(0.56,)",0.5443809523809524,0.56,0.0,0.0,0.28571428571428575,300,750,1,3,5,6,49,234,0.840967663077756,0.8382806677230287
-6,50,30.157233,0.56,0.6160110393860022,0.5445283018867925,"(0.56,)",0.5445283018867925,0.56,0.0,0.0,0.393939393939394,1950,3000,3,2,7,13,182,277,0.7662474665947999,0.7637198195711833
-12,50,30.434061,0.62,0.6166298286282473,0.5452336448598131,"(0.62,)",0.5452336448598131,0.62,0.0,0.0,0.42222222222222217,2850,3900,2,5,9,9,110,345,0.7778171916702561,0.775487129745367
-4,50,30.711936,0.54,0.616359052061243,0.5451851851851852,"(0.54,)",0.5451851851851852,0.54,0.0,0.0,0.42857142857142855,1800,2400,2,2,7,13,171,268,0.7757556854843175,0.8006155875451838
-12,50,30.985618,0.62,0.6168028567562639,0.5458715596330275,"(0.62,)",0.5458715596330275,0.62,0.0,0.0,0.4418604651162791,2850,3600,3,3,8,8,128,127,0.8083564074336707,0.7731584305037768
-8,50,31.272246,0.58,0.6174404360473161,0.5461818181818182,"(0.58,)",0.5461818181818182,0.58,0.0,0.0,0.36363636363636365,1800,3150,2,3,8,14,162,122,0.7709793198019835,0.7643353359666184
0,50,31.562881,0.5,0.6170784583719433,0.5457657657657657,"(0.5,)",0.5457657657657657,0.5,0.0,0.0,0.42857142857142855,450,600,2,2,5,5,176,225,0.8426321859039367,0.8349529576564291
-22,50,31.819345,0.72,0.6185841302610453,0.5473214285714286,"(0.72,)",0.5473214285714286,0.72,0.0,0.0,0.20833333333333334,750,2850,1,3,3,7,23,207,0.8106541697219444,0.8106385055077547
-12,50,32.096253,0.62,0.6193689255003154,0.5479646017699115,"(0.62,)",0.5479646017699115,0.62,0.0,0.0,0.42857142857142855,450,600,2,2,3,3,24,88,0.8401764996259653,0.8373702355664012
-4,50,32.373123,0.54,0.6192406059413732,0.5478947368421052,"(0.54,)",0.5478947368421052,0.54,0.0,0.0,0.12195121951219513,750,5400,1,5,5,13,23,329,0.8055384244026781,0.7475189378619804
2,50,32.670624,0.48,0.6185033486852459,0.547304347826087,"(0.48,)",0.547304347826087,0.48,0.0,0.0,0.423076923076923,3300,4500,3,5,6,6,6,287,0.7631529238915539,0.8113642951425959
-8,50,32.943005,0.58,0.6188682997153971,0.5475862068965517,"(0.58,)",0.5475862068965517,0.58,0.0,0.0,0.28571428571428575,300,750,1,3,4,5,60,182,0.8414587418594024,0.8388521743587959
-2,50,33.222605,0.52,0.6185362806619572,0.5473504273504274,"(0.52,)",0.5473504273504274,0.52,0.0,0.0,0.4615384615384615,900,1050,2,2,3,3,56,9,0.8349819765385855,0.8185098805009698
-12,50,33.50678,0.62,0.6193479675437321,0.5479661016949152,"(0.62,)",0.5479661016949152,0.62,0.0,0.0,0.3333333333333333,600,1200,1,3,3,3,0,136,0.8340576685325336,0.8283567639260321
-14,50,33.788657,0.64,0.6204182737289904,0.5487394957983194,"(0.64,)",0.5487394957983194,0.64,0.0,0.0,0.4423076923076923,3450,4350,3,4,8,8,205,59,0.7835921504424491,0.7667527912392562
-4,50,34.068414,0.54,0.6205459860291889,0.5486666666666666,"(0.54,)",0.5486666666666666,0.54,0.0,0.0,0.46511627906976744,3000,3450,2,4,6,6,65,240,0.7798200004667066,0.7895080613159725
0,50,34.369892,0.5,0.6200278617190045,0.5482644628099174,"(0.5,)",0.5482644628099174,0.5,0.0,0.0,0.43636363636363634,3600,4650,3,3,9,9,136,173,0.7962510492374131,0.7130466275546433
-8,50,34.648889,0.58,0.6201452084496862,0.5485245901639344,"(0.58,)",0.5485245901639344,0.58,0.0,0.0,0.42857142857142855,450,600,2,2,4,4,34,24,0.8390322801090977,0.838538554724966
-6,50,34.923696,0.56,0.6204823754454547,0.5486178861788618,"(0.56,)",0.5486178861788618,0.56,0.0,0.0,0.3333333333333333,600,1200,1,3,3,3,13,184,0.835202506572966,0.8265428414234787
-10,50,35.21023,0.6,0.6207103951655567,0.5490322580645162,"(0.6,)",0.5490322580645162,0.6,0.0,0.0,0.42857142857142855,450,600,2,2,5,5,117,120,0.8386673892677718,0.8385751982453009
-16,50,35.469245,0.66,0.6214173470762165,0.54992,"(0.66,)",0.54992,0.66,0.0,0.0,0.20833333333333334,750,2850,1,3,3,7,5,205,0.8063100147127388,0.8131158162752895
-12,50,35.76303,0.62,0.6218023233631025,0.5504761904761905,"(0.62,)",0.5504761904761905,0.62,0.0,0.0,0.2962962962962963,1200,2850,3,2,3,7,3,15,0.8353810569834637,0.7916687418419531
-4,50,36.052771,0.54,0.621690624329543,0.5503937007874016,"(0.54,)",0.5503937007874016,0.54,0.0,0.0,0.42857142857142855,450,600,2,2,3,3,16,131,0.8388962590607968,0.8381777649455266
-20,50,36.314613,0.7,0.6228528855665327,0.5515625,"(0.7,)",0.5515625,0.7,0.0,0.0,0.42857142857142855,450,600,2,2,3,3,62,237,0.8389739725724492,0.8381113164002523
-20,50,36.594365,0.7,0.6239484444245657,0.5527131782945737,"(0.7,)",0.5527131782945737,0.7,0.0,0.0,0.42857142857142855,450,600,2,2,3,3,16,116,0.8393372523176086,0.8383099607536237
-2,50,36.904471,0.52,0.623639607383324,0.5524615384615384,"(0.52,)",0.5524615384615384,0.52,0.0,0.0,0.28571428571428575,300,750,1,3,4,5,0,96,0.839125115029766,0.8392014826325219
-2,50,37.186582,0.52,0.6235694552857663,0.5522137404580153,"(0.52,)",0.5522137404580153,0.52,0.0,0.0,0.32432432432432434,1800,3750,3,4,4,6,119,292,0.8188001885860589,0.7827792631346818
-6,50,37.481118,0.56,0.6235041613829493,0.5522727272727272,"(0.56,)",0.5522727272727272,0.56,0.0,0.0,0.47619047619047616,1500,1650,1,2,9,9,14,33,0.629840980431862,0.7248644131232157
