#{"t_start": 1669664758.240039, "env_id": "DeepRMSA-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate
49,49,1.278954,0.0,0.0
49,49,1.755758,0.0,0.0
15,49,2.465175,0.3469387755102041,0.1463780540077154
-15,49,2.842488,0.6530612244897959,0.28945887271850124
-11,49,3.252893,0.6122448979591837,0.369503728464901
-5,49,3.692803,0.5510204081632653,0.4129727423054355
-7,49,4.118657,0.5714285714285714,0.4407818911069107
-9,49,4.56321,0.5918367346938775,0.46218895407647176
-13,49,4.949183,0.6326530612244898,0.48737857065472534
-3,49,5.363842,0.5306122448979592,0.49607376755400606
5,49,5.836721,0.4489795918367347,0.49650204541412224
-5,49,6.251777,0.5510204081632653,0.50689608454139
-7,49,6.676533,0.5714285714285714,0.513939424355725
-5,49,7.118419,0.5510204081632653,0.520798397615055
-5,49,7.580587,0.5510204081632653,0.5244863311857914
-17,49,8.009212,0.673469387755102,0.5390457960862571
-21,49,8.419253,0.7142857142857143,0.5515670276040873
-3,49,8.842077,0.5306122448979592,0.5552476245321049
-19,49,9.285077,0.6938775510204082,0.5641656416564166
1,49,9.717286,0.4897959183673469,0.5644904458598726
3,49,10.199553,0.46938775510204084,0.5624188662916486
-9,49,10.608858,0.5918367346938775,0.5647378847461636
-11,49,11.014629,0.6122448979591837,0.5688676046787591
-13,49,11.463377,0.6326530612244898,0.5754460112975982
-7,49,11.884555,0.5714285714285714,0.5774139051332033
1,49,12.294392,0.4897959183673469,0.5761408947164481
3,49,12.787231,0.46938775510204084,0.5742258707068268
-15,49,13.170219,0.6530612244897959,0.5801983424899898
-21,49,13.616968,0.7142857142857143,0.5862669723945688
-9,49,14.020637,0.5918367346938775,0.589282023950663
-17,49,14.427001,0.673469387755102,0.5937200761840624
-23,49,14.849737,0.7346938775510204,0.5983992322848714
-19,49,15.249534,0.6938775510204082,0.6028315429929212
-9,49,15.795187,0.5918367346938775,0.6047522011611365
-5,49,16.267172,0.5510204081632653,0.6058944226823354
-13,49,16.686781,0.6326530612244898,0.60797318045953
-15,49,17.182842,0.6530612244897959,0.6106872253706667
-15,49,17.582947,0.6530612244897959,0.6133210548058387
-5,49,18.034503,0.5510204081632653,0.6126219778008786
-13,49,18.487932,0.6326530612244898,0.6145987309002116
-29,49,18.891057,0.7959183673469388,0.6209441991806864
-11,49,19.36447,0.6122448979591837,0.6226055872867856
3,49,19.831503,0.46938775510204084,0.6208968391591372
-17,49,20.238497,0.673469387755102,0.6232652031289427
-17,49,20.737787,0.673469387755102,0.62500907072261
-1,49,21.171446,0.5102040816326531,0.6240392129004759
-9,49,21.608571,0.5918367346938775,0.6241221543895757
-1,49,22.070024,0.5102040816326531,0.6238852374069327
-19,49,22.467613,0.6938775510204082,0.6258614460249702
-19,49,22.942528,0.6938775510204082,0.628002100978268
-13,49,23.3684,0.6326530612244898,0.6281516929093341
-15,49,23.800297,0.6530612244897959,0.630204328589616
-13,49,24.261649,0.6326530612244898,0.6310846118602722
-17,49,24.693975,0.673469387755102,0.632509113001215
-7,49,25.150024,0.5714285714285714,0.6319985212921998
-17,49,25.578437,0.673469387755102,0.6335343307022016
-1,49,26.013593,0.5102040816326531,0.6323662998608668
-11,49,26.50806,0.6122448979591837,0.632918907000017
-3,49,26.930325,0.5306122448979592,0.6318206809990059
-19,49,27.371179,0.6938775510204082,0.633534059737052
-13,49,27.84617,0.6326530612244898,0.6345329076779207
-13,49,28.274665,0.6326530612244898,0.6353189419019112
-15,49,28.735381,0.6530612244897959,0.6367448224197937
-9,49,29.156789,0.5918367346938775,0.6370216689718764
-13,49,29.559672,0.6326530612244898,0.6375508186467864
-13,49,30.015246,0.6326530612244898,0.6381775724151637
-7,49,30.435158,0.5714285714285714,0.6381627240073209
-9,49,30.89754,0.5918367346938775,0.6387014628076454
-19,49,31.285408,0.6938775510204082,0.6399002730618545
-25,49,31.702599,0.7551020408163265,0.6423162958733843
-11,49,32.169241,0.6122448979591837,0.6425839707349518
-11,49,32.612617,0.6122448979591837,0.6428620204586116
-13,49,33.039482,0.6326530612244898,0.6439769162314489
-1,49,33.526765,0.5102040816326531,0.643480577136515
-3,49,33.946213,0.5306122448979592,0.6432339590234327
-5,49,34.438651,0.5510204081632653,0.6429840910171977
-13,49,34.833397,0.6326530612244898,0.6434223266805155
-19,49,35.237376,0.6938775510204082,0.6448700790384081
-21,49,35.671011,0.7142857142857143,0.6465457083042568
-25,49,36.077982,0.7551020408163265,0.6483917769143757
-19,49,36.528488,0.6938775510204082,0.649894584346686
-5,49,36.983904,0.5510204081632653,0.6491698896519176
-9,49,37.384402,0.5918367346938775,0.6489639863813383
-11,49,37.862383,0.6122448979591837,0.6496680465515895
-13,49,38.257172,0.6326530612244898,0.650177182584822
-13,49,38.698635,0.6326530612244898,0.6508176158177874
-17,49,39.152252,0.673469387755102,0.6518495621590853
-3,49,39.587107,0.5306122448979592,0.650928599370378
-15,49,40.028815,0.6530612244897959,0.6517634747748677
-23,49,40.418324,0.7346938775510204,0.6533233261315485
-11,49,40.818197,0.6122448979591837,0.6532537515578961
-15,49,41.279451,0.6530612244897959,0.6534934365521494
-23,49,41.670641,0.7346938775510204,0.6550166646701946
-11,49,42.099082,0.6122448979591837,0.6553815692234756
-23,49,42.529769,0.7346938775510204,0.657089562531031
-19,49,42.959027,0.6938775510204082,0.6577758966149309
-7,49,43.441457,0.5714285714285714,0.6577181434599156
-5,49,43.871217,0.5510204081632653,0.6570134477022667
-3,49,44.280611,0.5306122448979592,0.6562426646830316
1,49,44.758156,0.4897959183673469,0.6551251476221788
-13,49,45.207663,0.6326530612244898,0.6552067133229653
-1,49,45.67801,0.5102040816326531,0.6543541799678526
3,49,46.141392,0.46938775510204084,0.6530066617132478
11,49,46.582445,0.3877551020408163,0.6511981837791606
17,49,47.106699,0.32653061224489793,0.648653366039453
-3,49,47.505746,0.5306122448979592,0.6485048643271348
5,49,47.946865,0.4489795918367347,0.6468195549243874
3,49,48.446194,0.46938775510204084,0.6455838141880424
-3,49,48.889466,0.5306122448979592,0.6452330489393766
1,49,49.400195,0.4897959183673469,0.644372776065406
7,49,49.8524,0.42857142857142855,0.6432735254031282
-3,49,50.274781,0.5306122448979592,0.6426637822667876
1,49,50.772481,0.4897959183673469,0.6415605409226277
13,49,51.203847,0.3673469387755102,0.6390775779968101
5,49,51.688672,0.4489795918367347,0.6379734522587196
7,49,52.109664,0.42857142857142855,0.6367281068285761
-11,49,52.525297,0.6122448979591837,0.6371969372950579
3,49,52.981741,0.46938775510204084,0.6361337337470572
13,49,53.443955,0.3673469387755102,0.6340926901026988
1,49,53.862913,0.4897959183673469,0.633129476974779
-3,49,54.344567,0.5306122448979592,0.6322713763795029
15,49,54.790286,0.3469387755102041,0.6302667917951468
3,49,55.272614,0.46938775510204084,0.629651009675111
13,49,55.720378,0.3673469387755102,0.6278190130286969
3,49,56.174377,0.46938775510204084,0.6267809476907602
-1,49,56.640171,0.5102040816326531,0.626571223605003
9,49,57.09613,0.40816326530612246,0.6251050858996643
1,49,57.521659,0.4897959183673469,0.6244974681601964
-5,49,58.002935,0.5510204081632653,0.624291693088142
1,49,58.413134,0.4897959183673469,0.6236224794237388
3,49,58.894921,0.46938775510204084,0.6225704749627764
-5,49,59.295805,0.5510204081632653,0.6224256292906178
3,49,59.747395,0.46938775510204084,0.6214436572913948
-5,49,60.206451,0.5510204081632653,0.62122877464486
-9,49,60.647516,0.5918367346938775,0.6213365646773705
-1,49,61.117727,0.5102040816326531,0.6208355889181614
3,49,61.567324,0.46938775510204084,0.6199254502950229
7,49,62.016721,0.42857142857142855,0.6186870961471909
15,49,62.53251,0.3469387755102041,0.6169089471157014
-11,49,62.951923,0.6122448979591837,0.6169478850198644
1,49,63.407007,0.4897959183673469,0.6159465693850745
7,49,63.860505,0.42857142857142855,0.6147343050825588
1,49,64.286235,0.4897959183673469,0.6137609937479133
15,49,64.766878,0.3469387755102041,0.6123575854487308
13,49,65.210689,0.3673469387755102,0.6108042047919475
13,49,65.642067,0.3673469387755102,0.6095695322716443
21,49,66.148652,0.2857142857142857,0.607131425218064
5,49,66.59176,0.4489795918367347,0.6063211984628526
21,49,67.106555,0.2857142857142857,0.604383529195015
21,49,67.553346,0.2857142857142857,0.6022527194756293
21,49,67.993289,0.2857142857142857,0.6003659553274651
13,49,68.511759,0.3673469387755102,0.5989905403514814
13,49,68.935592,0.3673469387755102,0.5973379518265499
17,49,69.412874,0.32653061224489793,0.5954240123645504
7,49,69.894352,0.42857142857142855,0.594970646989708
15,49,70.345243,0.3469387755102041,0.5934053958900033
3,49,70.824886,0.46938775510204084,0.5928480486437715
5,49,71.262334,0.4489795918367347,0.592186325448284
27,49,71.716564,0.22448979591836735,0.5900931022066767
19,49,72.225129,0.30612244897959184,0.5883509512013669
3,49,72.654094,0.46938775510204084,0.5878589383830057
9,49,73.140282,0.40816326530612246,0.586799459143105
3,49,73.554471,0.46938775510204084,0.5863515334274348
9,49,74.044645,0.40816326530612246,0.5855615239727734
11,49,74.509826,0.3877551020408163,0.5846030091812919
15,49,74.96612,0.3469387755102041,0.5836227495956708
25,49,75.401811,0.24489795918367346,0.5816987958651573
19,49,75.912204,0.30612244897959184,0.580217836402563
25,49,76.41967,0.24489795918367346,0.5785547171565362
21,49,76.976785,0.2857142857142857,0.5772845500260101
27,49,77.438918,0.22448979591836735,0.5753956015960066
13,49,77.907974,0.3673469387755102,0.574274600004189
13,49,78.400112,0.3673469387755102,0.5734019537512516
23,49,78.872658,0.2653061224489796,0.5717120112042076
11,49,79.302598,0.3877551020408163,0.570916338389273
17,49,79.829907,0.32653061224489793,0.5697762048041443
9,49,80.257895,0.40816326530612246,0.5691128331268147
7,49,80.780453,0.42857142857142855,0.5686315967523681
19,49,81.22229,0.30612244897959184,0.5673983369633396
9,49,81.692348,0.40816326530612246,0.5669041287130333
7,49,82.190168,0.42857142857142855,0.5662129495467044
15,49,82.652273,0.3469387755102041,0.5652599124486513
21,49,83.155869,0.2857142857142857,0.5639422629986913
23,49,83.626428,0.2653061224489796,0.5625458883178343
15,49,84.07127,0.3469387755102041,0.561580711638644
21,49,84.579181,0.2857142857142857,0.56041941556271
17,49,85.02766,0.32653061224489793,0.559440388144991
11,49,85.47864,0.3877551020408163,0.5588325406828167
21,49,85.970843,0.2857142857142857,0.5574597611989917
17,49,86.445379,0.32653061224489793,0.556518878664345
25,49,86.954339,0.24489795918367346,0.5547908012504817
15,49,87.423101,0.3469387755102041,0.5541090345068562
