#{"t_start": 1673816790.7171214, "env_id": "DeepRMSADPPKSP-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness
48,50,0.234612,0.02,0.013644366197183098,0.02,"(0.02,)",0.02,0.02,0.0,0.0
46,50,0.476063,0.04,0.027564356435643565,0.03,"(0.04,)",0.03,0.04,0.0,0.0
44,50,0.7421,0.06,0.036003130707018,0.04,"(0.06,)",0.04,0.06,0.0,0.0
30,50,0.997413,0.2,0.07355958958168902,0.08,"(0.2,)",0.08,0.2,0.0,0.0
42,50,1.271957,0.08,0.07234308968539678,0.08,"(0.08,)",0.08,0.08,0.0,0.0
42,50,1.545207,0.08,0.07331362958700599,0.08,"(0.08,)",0.08,0.08,0.0,0.0
32,50,1.800243,0.18,0.09411342909001277,0.09428571428571429,"(0.18,)",0.09428571428571429,0.18,0.0,0.0
20,50,2.052213,0.3,0.12306291685633423,0.12,"(0.3,)",0.12,0.3,0.0,0.0
32,50,2.337077,0.18,0.13242661586226362,0.12666666666666668,"(0.18,)",0.12666666666666668,0.18,0.0,0.0
36,50,2.61733,0.14,0.13493409265421039,0.128,"(0.14,)",0.128,0.14,0.0,0.0
28,50,2.906192,0.22,0.1470537211588504,0.13636363636363635,"(0.22,)",0.13636363636363635,0.22,0.0,0.0
26,50,3.192503,0.24,0.15825044968786373,0.145,"(0.24,)",0.145,0.24,0.0,0.0
28,50,3.485216,0.22,0.16528814223921381,0.15076923076923077,"(0.22,)",0.15076923076923077,0.22,0.0,0.0
28,50,3.750553,0.22,0.16941969879929827,0.15571428571428572,"(0.22,)",0.15571428571428572,0.22,0.0,0.0
22,50,4.022021,0.28,0.18206625610533023,0.164,"(0.28,)",0.164,0.28,0.0,0.0
28,50,4.293844,0.22,0.18707608338396264,0.1675,"(0.22,)",0.1675,0.22,0.0,0.0
26,50,4.594956,0.24,0.1936747465515151,0.17176470588235293,"(0.24,)",0.17176470588235293,0.24,0.0,0.0
26,50,4.88339,0.24,0.19647615182368408,0.17555555555555555,"(0.24,)",0.17555555555555555,0.24,0.0,0.0
28,50,5.167174,0.22,0.1962292255937338,0.17789473684210527,"(0.22,)",0.17789473684210527,0.22,0.0,0.0
26,50,5.452969,0.24,0.19887830570141643,0.181,"(0.24,)",0.181,0.24,0.0,0.0
16,50,5.720728,0.34,0.20641097466801933,0.18857142857142858,"(0.34,)",0.18857142857142858,0.34,0.0,0.0
24,50,5.995358,0.26,0.20970135746606336,0.1918181818181818,"(0.26,)",0.1918181818181818,0.26,0.0,0.0
34,50,6.295771,0.16,0.20863378919740297,0.19043478260869565,"(0.16,)",0.19043478260869565,0.16,0.0,0.0
38,50,6.589354,0.12,0.20466911131998042,0.1875,"(0.12,)",0.1875,0.12,0.0,0.0
12,50,6.830716,0.38,0.21289353413705744,0.1952,"(0.38,)",0.1952,0.38,0.0,0.0
22,50,7.105891,0.28,0.21515559911786328,0.19846153846153847,"(0.28,)",0.19846153846153847,0.28,0.0,0.0
22,50,7.360141,0.28,0.21905859409626807,0.20148148148148148,"(0.28,)",0.20148148148148148,0.28,0.0,0.0
16,50,7.59958,0.34,0.22483255877528704,0.20642857142857143,"(0.34,)",0.20642857142857143,0.34,0.0,0.0
22,50,7.869547,0.28,0.22795477563961425,0.20896551724137932,"(0.28,)",0.20896551724137932,0.28,0.0,0.0
26,50,8.107,0.24,0.2294936365521973,0.21,"(0.24,)",0.21,0.24,0.0,0.0
6,50,8.350674,0.44,0.23762856038149247,0.21741935483870967,"(0.44,)",0.21741935483870967,0.44,0.0,0.0
32,50,8.656551,0.18,0.23650401019413836,0.21625,"(0.18,)",0.21625,0.18,0.0,0.0
36,50,8.937294,0.14,0.23518667454772724,0.21393939393939393,"(0.14,)",0.21393939393939393,0.14,0.0,0.0
28,50,9.219126,0.22,0.23480446271285965,0.21411764705882352,"(0.22,)",0.21411764705882352,0.22,0.0,0.0
30,50,9.489141,0.2,0.23458351405026595,0.21371428571428572,"(0.2,)",0.21371428571428572,0.2,0.0,0.0
30,50,9.763689,0.2,0.23363949738685644,0.21333333333333335,"(0.2,)",0.21333333333333335,0.2,0.0,0.0
30,50,10.053248,0.2,0.23292333774467827,0.21297297297297296,"(0.2,)",0.21297297297297296,0.2,0.0,0.0
30,50,10.314712,0.2,0.23303651084888985,0.21263157894736842,"(0.2,)",0.21263157894736842,0.2,0.0,0.0
