#{"t_start": 1672759297.4576042, "env_id": "DeepRMSADPP-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness
-4,50,0.685767,0.54,0.5306631455399061,0.54,"(0.54,)",0.0,0.0,0.54,0.54
-18,50,0.974715,0.68,0.5824950495049505,0.61,"(0.68,)",0.0,0.0,0.61,0.68
-12,50,2.190665,0.62,0.6108531176624055,0.6133333333333333,"(0.62,)",0.10666666666666667,0.32,0.5066666666666667,0.3
-32,50,2.461756,0.82,0.6722178374112076,0.665,"(0.82,)",0.2,0.48,0.465,0.34
-26,50,2.757855,0.76,0.6971043981843794,0.684,"(0.76,)",0.256,0.48,0.428,0.28
-26,50,3.037759,0.76,0.7098579760939503,0.6966666666666667,"(0.76,)",0.30333333333333334,0.54,0.3933333333333333,0.22
-22,50,3.330281,0.72,0.7200573643758263,0.7,"(0.72,)",0.32,0.42,0.38,0.3
-28,50,3.596705,0.78,0.7321432105606903,0.71,"(0.78,)",0.3525,0.58,0.3575,0.2
-34,50,3.892972,0.84,0.7483770815692916,0.7244444444444444,"(0.84,)",0.37777777777777777,0.58,0.3466666666666667,0.26
-40,50,4.154588,0.9,0.7632454568722805,0.742,"(0.9,)",0.406,0.66,0.336,0.24
-38,50,4.443884,0.88,0.7745041346209449,0.7545454545454545,"(0.88,)",0.4381818181818182,0.76,0.31636363636363635,0.12
-38,50,4.70648,0.88,0.785459210665538,0.765,"(0.88,)",0.44333333333333336,0.5,0.32166666666666666,0.38
-12,50,5.036561,0.62,0.7809187712139593,0.7538461538461538,"(0.62,)",0.4338461538461538,0.32,0.32,0.3
-26,50,5.295292,0.76,0.7827800688068169,0.7542857142857143,"(0.76,)",0.44,0.52,0.3142857142857143,0.24
-28,50,5.597487,0.78,0.7856657464429815,0.756,"(0.78,)",0.452,0.62,0.304,0.16
-32,50,5.864771,0.82,0.7881238608408115,0.76,"(0.82,)",0.45375,0.48,0.30625,0.34
-28,50,6.172672,0.78,0.7893043340390409,0.7611764705882353,"(0.78,)",0.46352941176470586,0.62,0.29764705882352943,0.16
-30,50,6.438373,0.8,0.790968925905666,0.7633333333333333,"(0.8,)",0.4688888888888889,0.56,0.29444444444444445,0.24
-22,50,6.751111,0.72,0.7906408475455656,0.7610526315789473,"(0.72,)",0.4673684210526316,0.44,0.29368421052631577,0.28
-34,50,7.019418,0.84,0.7942898451712331,0.765,"(0.84,)",0.476,0.64,0.289,0.2
-32,50,7.31811,0.82,0.7977832624199386,0.7676190476190476,"(0.82,)",0.4857142857142857,0.68,0.2819047619047619,0.14
-38,50,7.585811,0.88,0.8023384615384616,0.7727272727272727,"(0.88,)",0.4909090909090909,0.6,0.2818181818181818,0.28
-22,50,7.883838,0.72,0.8011258461113413,0.7704347826086957,"(0.72,)",0.49130434782608695,0.5,0.2791304347826087,0.22
-36,50,8.147785,0.86,0.8042468129045923,0.7741666666666667,"(0.86,)",0.49666666666666665,0.62,0.2775,0.24
-26,50,8.452156,0.76,0.8055467148731398,0.7736,"(0.76,)",0.4968,0.5,0.2768,0.26
-30,50,8.721804,0.8,0.8073388875275668,0.7746153846153846,"(0.8,)",0.5046153846153846,0.7,0.27,0.1
-34,50,9.025445,0.84,0.8079130100759389,0.7770370370370371,"(0.84,)",0.5088888888888888,0.62,0.26814814814814814,0.22
-24,50,9.302852,0.74,0.8062465828321487,0.7757142857142857,"(0.74,)",0.5107142857142857,0.56,0.265,0.18
-34,50,9.588034,0.84,0.8080716896384693,0.7779310344827586,"(0.84,)",0.5144827586206897,0.62,0.263448275862069,0.22
-28,50,9.858218,0.78,0.8081977588325081,0.778,"(0.78,)",0.5193333333333333,0.66,0.25866666666666666,0.12
-28,50,10.16251,0.78,0.8085732697512567,0.7780645161290323,"(0.78,)",0.5206451612903226,0.56,0.2574193548387097,0.22
