#{"t_start": 1672837568.9868102, "env_id": "DeepRMSADPP-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness
-12,50,0.269857,0.62,0.613849765258216,0.62,"(0.62,)",0.0,0.0,0.62,0.62
-6,50,0.521773,0.56,0.5699801980198019,0.59,"(0.56,)",0.0,0.0,0.59,0.56
-20,50,0.782681,0.7,0.6306287503261153,0.6266666666666667,"(0.7,)",0.16666666666666666,0.5,0.46,0.2
-38,50,0.982421,0.88,0.6971586424625099,0.69,"(0.88,)",0.285,0.64,0.405,0.24
-40,50,1.218072,0.9,0.7421505712944123,0.732,"(0.9,)",0.376,0.74,0.356,0.16
-40,50,1.420539,0.9,0.7733633248764157,0.76,"(0.9,)",0.4266666666666667,0.68,0.3333333333333333,0.22
-34,50,1.642706,0.84,0.785891948820221,0.7714285714285715,"(0.84,)",0.4514285714285714,0.6,0.32,0.24
-22,50,1.878678,0.72,0.7849268707819581,0.765,"(0.72,)",0.4475,0.42,0.3175,0.3
-30,50,2.122801,0.8,0.7903436353372848,0.7688888888888888,"(0.8,)",0.46,0.56,0.3088888888888889,0.24
-30,50,2.348753,0.8,0.7947594061940108,0.772,"(0.8,)",0.452,0.38,0.32,0.42
-22,50,2.591871,0.72,0.7910281616839183,0.7672727272727272,"(0.72,)",0.4672727272727273,0.62,0.3,0.1
-32,50,2.808824,0.82,0.7954713786900857,0.7716666666666666,"(0.82,)",0.48333333333333334,0.66,0.28833333333333333,0.16
-32,50,3.04642,0.82,0.7990907865554044,0.7753846153846153,"(0.82,)",0.4969230769230769,0.66,0.2784615384615385,0.16
-40,50,3.263033,0.9,0.8055979585792076,0.7842857142857143,"(0.9,)",0.5071428571428571,0.64,0.27714285714285714,0.26
-36,50,3.495672,0.86,0.8098747080059461,0.7893333333333333,"(0.86,)",0.5173333333333333,0.66,0.272,0.2
-28,50,3.716094,0.78,0.8090096909454897,0.78875,"(0.78,)",0.52125,0.58,0.2675,0.2
-30,50,3.96388,0.8,0.8111937027261451,0.7894117647058824,"(0.8,)",0.5152941176470588,0.42,0.2741176470588235,0.38
-24,50,4.217685,0.74,0.8101939263468088,0.7866666666666666,"(0.74,)",0.5088888888888888,0.4,0.2777777777777778,0.34
-18,50,4.475671,0.68,0.8066913253778306,0.7810526315789473,"(0.68,)",0.5063157894736842,0.46,0.27473684210526317,0.22
-32,50,4.701771,0.82,0.8078502712879625,0.783,"(0.82,)",0.509,0.56,0.274,0.26
-32,50,4.945827,0.82,0.8097754493284678,0.7847619047619048,"(0.82,)",0.5057142857142857,0.44,0.27904761904761904,0.38
-22,50,5.189013,0.72,0.8073990950226244,0.7818181818181819,"(0.72,)",0.4954545454545455,0.28,0.2863636363636364,0.44
-28,50,5.435991,0.78,0.8088410001381406,0.7817391304347826,"(0.78,)",0.4991304347826087,0.58,0.2826086956521739,0.2
-42,50,5.627915,0.92,0.8137319795072744,0.7875,"(0.92,)",0.5075,0.7,0.28,0.22
-28,50,5.859664,0.78,0.8133569273465646,0.7872,"(0.78,)",0.5128,0.64,0.2744,0.14
-36,50,6.075172,0.86,0.81587846116148,0.79,"(0.86,)",0.5176923076923077,0.64,0.2723076923076923,0.22
-38,50,6.333181,0.88,0.8178057500812576,0.7933333333333333,"(0.88,)",0.5155555555555555,0.46,0.2777777777777778,0.42
-30,50,6.568349,0.8,0.8198981683980318,0.7935714285714286,"(0.8,)",0.5185714285714286,0.6,0.275,0.2
-18,50,6.836068,0.68,0.8166585935091814,0.7896551724137931,"(0.68,)",0.5151724137931034,0.42,0.27448275862068966,0.26
-24,50,7.189626,0.74,0.8159838746562994,0.788,"(0.74,)",0.51,0.36,0.278,0.38
-34,50,7.55595,0.84,0.815455599948447,0.7896774193548387,"(0.84,)",0.5103225806451613,0.52,0.2793548387096774,0.32
-22,50,7.897301,0.72,0.813822052319916,0.7875,"(0.72,)",0.505,0.34,0.2825,0.38
-32,50,8.245447,0.82,0.8145657503318766,0.7884848484848485,"(0.82,)",0.5018181818181818,0.4,0.2866666666666667,0.42
-20,50,8.597624,0.7,0.8119882560187903,0.7858823529411765,"(0.7,)",0.49823529411764705,0.38,0.2876470588235294,0.32
-30,50,8.923118,0.8,0.8133905540210469,0.7862857142857143,"(0.8,)",0.49942857142857144,0.54,0.28685714285714287,0.26
-24,50,9.267495,0.74,0.8124897142221728,0.785,"(0.74,)",0.49666666666666665,0.4,0.28833333333333333,0.34
-26,50,9.625713,0.76,0.8127600314848933,0.7843243243243243,"(0.76,)",0.49567567567567566,0.46,0.28864864864864864,0.3
-32,50,9.937872,0.82,0.8143274361607218,0.7852631578947369,"(0.82,)",0.4957894736842105,0.5,0.2894736842105263,0.32
-32,50,10.287161,0.82,0.815409079545408,0.7861538461538462,"(0.82,)",0.4958974358974359,0.5,0.29025641025641025,0.32
-20,50,10.671093,0.7,0.8139574821577625,0.784,"(0.7,)",0.4955,0.48,0.2885,0.22
-34,50,12.569242,0.84,0.81513715341383,0.7853658536585366,"(0.84,)",0.49414634146341463,0.44,0.29121951219512193,0.4
-32,50,12.778978,0.82,0.815947694488261,0.7861904761904762,"(0.82,)",0.49666666666666665,0.6,0.2895238095238095,0.22
-26,50,13.050156,0.76,0.8160239596703686,0.7855813953488372,"(0.76,)",0.5,0.64,0.2855813953488372,0.12
-32,50,13.2748,0.82,0.8168435119216216,0.7863636363636364,"(0.82,)",0.5018181818181818,0.58,0.28454545454545455,0.24
-30,50,13.524094,0.8,0.8164642039231306,0.7866666666666666,"(0.8,)",0.5008888888888889,0.46,0.2857777777777778,0.34
-26,50,13.763063,0.76,0.8163776459742925,0.7860869565217391,"(0.76,)",0.5,0.46,0.28608695652173916,0.3
-32,50,14.025048,0.82,0.8166206308610401,0.7868085106382978,"(0.82,)",0.49957446808510636,0.48,0.2872340425531915,0.34
-34,50,14.244958,0.84,0.8177780604048409,0.7879166666666667,"(0.84,)",0.5008333333333334,0.56,0.28708333333333336,0.28
-26,50,14.487227,0.76,0.8164648179093306,0.7873469387755102,"(0.76,)",0.49795918367346936,0.36,0.2893877551020408,0.4
-32,50,14.710768,0.82,0.8177180543999589,0.788,"(0.82,)",0.5,0.6,0.288,0.22
-26,50,14.947935,0.76,0.8175443126462262,0.7874509803921569,"(0.76,)",0.5015686274509804,0.58,0.2858823529411765,0.18
-34,50,15.171972,0.84,0.8183290125421393,0.7884615384615384,"(0.84,)",0.5,0.42,0.28846153846153844,0.42
-28,50,15.4082,0.78,0.8186286244125338,0.7883018867924528,"(0.78,)",0.5018867924528302,0.6,0.28641509433962264,0.18
-32,50,15.633424,0.82,0.8191255401477642,0.7888888888888889,"(0.82,)",0.5044444444444445,0.64,0.28444444444444444,0.18
-32,50,15.864447,0.82,0.8196235774730085,0.7894545454545454,"(0.82,)",0.504,0.48,0.28545454545454546,0.34
-20,50,16.120861,0.7,0.8182995339030392,0.7878571428571428,"(0.7,)",0.5035714285714286,0.48,0.2842857142857143,0.22
-36,50,16.351186,0.86,0.8193550386373945,0.7891228070175439,"(0.86,)",0.5017543859649123,0.4,0.2873684210526316,0.46
-34,50,16.565561,0.84,0.8199551817628506,0.79,"(0.84,)",0.5024137931034482,0.54,0.28758620689655173,0.3
-26,50,16.804291,0.76,0.8201827671976967,0.7894915254237288,"(0.76,)",0.5023728813559322,0.5,0.28711864406779664,0.26
-36,50,17.026521,0.86,0.8215136820877119,0.7906666666666666,"(0.86,)",0.5043333333333333,0.62,0.28633333333333333,0.24
-24,50,17.302135,0.74,0.8213984037640223,0.7898360655737705,"(0.74,)",0.5022950819672131,0.38,0.2875409836065574,0.36
-36,50,17.513224,0.86,0.822542407097786,0.7909677419354839,"(0.86,)",0.5025806451612903,0.52,0.28838709677419355,0.34
-24,50,17.755226,0.74,0.8219863428743106,0.7901587301587302,"(0.74,)",0.5006349206349207,0.38,0.2895238095238095,0.36
-32,50,17.967937,0.82,0.8222163134354941,0.790625,"(0.82,)",0.501875,0.58,0.28875,0.24
-28,50,18.208655,0.78,0.8226738443303042,0.7904615384615384,"(0.78,)",0.5027692307692307,0.56,0.2876923076923077,0.22
-26,50,18.445193,0.76,0.8219328747356818,0.79,"(0.76,)",0.4993939393939394,0.28,0.2906060606060606,0.48
-16,50,18.711366,0.66,0.8201615685372585,0.7880597014925373,"(0.66,)",0.4991044776119403,0.48,0.288955223880597,0.18
-30,50,18.93284,0.8,0.820133851243882,0.788235294117647,"(0.8,)",0.49911764705882355,0.5,0.28911764705882353,0.3
-38,50,19.164888,0.88,0.8211795254814639,0.7895652173913044,"(0.88,)",0.5023188405797101,0.72,0.2872463768115942,0.16
-30,50,19.388371,0.8,0.8216517119894308,0.7897142857142857,"(0.8,)",0.5037142857142857,0.6,0.286,0.2
-20,50,19.639104,0.7,0.8200330799915829,0.7884507042253521,"(0.7,)",0.5016901408450705,0.36,0.28676056338028166,0.34
-26,50,19.861084,0.76,0.8198013339770757,0.7880555555555555,"(0.76,)",0.5008333333333334,0.44,0.2872222222222222,0.32
-24,50,20.120306,0.74,0.8192250359433022,0.7873972602739726,"(0.74,)",0.5,0.44,0.2873972602739726,0.3
-30,50,20.343172,0.8,0.8195609207748354,0.7875675675675675,"(0.8,)",0.5021621621621621,0.66,0.28540540540540543,0.14
-16,50,20.615393,0.66,0.8179841740298706,0.7858666666666667,"(0.66,)",0.5021333333333333,0.5,0.28373333333333334,0.16
-36,50,20.955249,0.86,0.8184257867891384,0.7868421052631579,"(0.86,)",0.503421052631579,0.6,0.28342105263157896,0.26
-26,50,21.475815,0.76,0.8183468112479324,0.7864935064935065,"(0.76,)",0.5036363636363637,0.52,0.28285714285714286,0.24
-26,50,21.924095,0.76,0.8180287807732566,0.7861538461538462,"(0.76,)",0.5056410256410256,0.66,0.2805128205128205,0.1
-32,50,22.313282,0.82,0.8184038028317921,0.7865822784810127,"(0.82,)",0.5055696202531645,0.5,0.2810126582278481,0.32
-20,50,22.558996,0.7,0.8172488228029839,0.7855,"(0.7,)",0.50575,0.52,0.27975,0.18
-24,50,22.815117,0.74,0.8160224612087781,0.7849382716049382,"(0.74,)",0.5049382716049383,0.44,0.28,0.3
-28,50,24.731875,0.78,0.8161769604903725,0.7848780487804878,"(0.78,)",0.5060975609756098,0.6,0.2787804878048781,0.18
-24,50,25.004089,0.74,0.8158299993035295,0.7843373493975904,"(0.74,)",0.5074698795180723,0.62,0.27686746987951805,0.12
-22,50,25.236054,0.72,0.8151759641550603,0.7835714285714286,"(0.72,)",0.5083333333333333,0.58,0.2752380952380952,0.14
-30,50,25.472544,0.8,0.8153565659332873,0.7837647058823529,"(0.8,)",0.5094117647058823,0.6,0.2743529411764706,0.2
-30,50,25.695578,0.8,0.815450235019711,0.783953488372093,"(0.8,)",0.5097674418604651,0.54,0.2741860465116279,0.26
-26,50,25.937532,0.76,0.8148472260684945,0.7836781609195402,"(0.76,)",0.5094252873563219,0.48,0.27425287356321837,0.28
-28,50,26.167565,0.78,0.8146758383051571,0.7836363636363637,"(0.78,)",0.5106818181818182,0.62,0.27295454545454545,0.16
-30,50,26.411153,0.8,0.8150866113316492,0.7838202247191012,"(0.8,)",0.5112359550561798,0.56,0.2725842696629214,0.24
-24,50,26.636854,0.74,0.8146464520318705,0.7833333333333333,"(0.74,)",0.5104444444444445,0.44,0.2728888888888889,0.3
-20,50,26.892493,0.7,0.8137511508383042,0.7824175824175824,"(0.7,)",0.5103296703296704,0.5,0.2720879120879121,0.2
-26,50,27.119182,0.76,0.813770499809872,0.7821739130434783,"(0.76,)",0.5119565217391304,0.66,0.27021739130434785,0.1
-30,50,27.366744,0.8,0.8140647960978841,0.7823655913978494,"(0.8,)",0.5133333333333333,0.64,0.26903225806451614,0.16
-20,50,27.608599,0.7,0.8137467968471245,0.7814893617021277,"(0.7,)",0.5136170212765957,0.54,0.26787234042553193,0.16
-34,50,27.842149,0.84,0.8144086489697621,0.7821052631578947,"(0.84,)",0.5153684210526316,0.68,0.26673684210526316,0.16
