#{"t_start": 1673817841.4009664, "env_id": "DeepRMSADPPKSP-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness
48,50,0.22809,0.02,0.013644366197183098,0.02,"(0.02,)",0.02,0.02,0.0,0.0
46,50,0.474042,0.04,0.027564356435643565,0.03,"(0.04,)",0.03,0.04,0.0,0.0
44,50,0.727156,0.06,0.036003130707018,0.04,"(0.06,)",0.04,0.06,0.0,0.0
30,50,0.97555,0.2,0.07355958958168902,0.08,"(0.2,)",0.08,0.2,0.0,0.0
42,50,1.232531,0.08,0.07234308968539678,0.08,"(0.08,)",0.08,0.08,0.0,0.0
42,50,1.495654,0.08,0.07331362958700599,0.08,"(0.08,)",0.08,0.08,0.0,0.0
24,50,1.762499,0.26,0.10388329934792838,0.10571428571428572,"(0.26,)",0.10571428571428572,0.26,0.0,0.0
18,50,1.978959,0.32,0.13545233241633187,0.1325,"(0.32,)",0.1325,0.32,0.0,0.0
16,50,2.223061,0.34,0.1604219587919842,0.15555555555555556,"(0.34,)",0.15555555555555556,0.34,0.0,0.0
32,50,2.523046,0.18,0.16579216790376247,0.158,"(0.18,)",0.158,0.18,0.0,0.0
22,50,2.772584,0.28,0.18102700514659112,0.1690909090909091,"(0.28,)",0.1690909090909091,0.28,0.0,0.0
16,50,3.021086,0.34,0.19634165696751665,0.18333333333333332,"(0.34,)",0.18333333333333332,0.34,0.0,0.0
16,50,3.293207,0.34,0.21011162984474752,0.19538461538461538,"(0.34,)",0.19538461538461538,0.34,0.0,0.0
16,50,3.540447,0.34,0.21819963090382993,0.2057142857142857,"(0.34,)",0.2057142857142857,0.34,0.0,0.0
18,50,3.789567,0.32,0.2292418772563177,0.21333333333333335,"(0.32,)",0.21333333333333335,0.32,0.0,0.0
24,50,4.030954,0.26,0.23209465852613967,0.21625,"(0.26,)",0.21625,0.26,0.0,0.0
10,50,4.282208,0.4,0.24686395388962984,0.22705882352941176,"(0.4,)",0.22705882352941176,0.4,0.0,0.0
-4,50,4.498517,0.54,0.2652414815337651,0.24444444444444444,"(0.54,)",0.24444444444444444,0.54,0.0,0.0
20,50,4.759001,0.3,0.26712580963698135,0.24736842105263157,"(0.3,)",0.24736842105263157,0.3,0.0,0.0
14,50,5.012284,0.36,0.2739968700598184,0.253,"(0.36,)",0.253,0.36,0.0,0.0
12,50,5.248765,0.38,0.28096845994276454,0.259047619047619,"(0.38,)",0.259047619047619,0.38,0.0,0.0
22,50,5.517709,0.28,0.281020814479638,0.26,"(0.28,)",0.26,0.28,0.0,0.0
22,50,5.779491,0.28,0.2823110926923608,0.2608695652173913,"(0.28,)",0.2608695652173913,0.28,0.0,0.0
24,50,6.056325,0.26,0.2824898396854605,0.2608333333333333,"(0.26,)",0.2608333333333333,0.26,0.0,0.0
12,50,6.309862,0.38,0.2879212231543838,0.2656,"(0.38,)",0.2656,0.38,0.0,0.0
8,50,6.5802,0.42,0.29434574859103163,0.27153846153846156,"(0.42,)",0.27153846153846156,0.42,0.0,0.0
24,50,6.859881,0.26,0.2942469639216381,0.27111111111111114,"(0.26,)",0.27111111111111114,0.26,0.0,0.0
14,50,7.132895,0.36,0.2990933114634591,0.2742857142857143,"(0.36,)",0.2742857142857143,0.36,0.0,0.0
