#{"t_start": 1677536667.3756633, "env_id": "DeepRMSADPP-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness,length_comparison,length_wp,length_bp,hops_wp,hops_bp,number_slots_wp,number_slots_bp,initial_slots_wp,initial_slots_bp,average_external_fragmentation_wp,average_external_fragmentation_bp
-16,50,0.34282,0.66,0.6176643192488263,0.66,"(0.66,)",0.0,0.0,0.66,0.66,0.2368421052631579,1350,4350,3,4,5,9,95,170,0.35975711577994723,0.35287859878771705
-12,50,0.669878,0.62,0.6129108910891089,0.64,"(0.62,)",0.0,0.0,0.64,0.62,0.4615384615384615,3600,4200,2,5,6,6,0,77,0.3405144422690688,0.40819863306098336
-18,50,1.036619,0.68,0.6490999217323246,0.6533333333333333,"(0.68,)",0.12666666666666668,0.38,0.5266666666666666,0.3,0.41071428571428575,3450,4950,3,7,7,7,127,170,0.3288389716622377,0.4787442485195225
-42,50,1.320352,0.92,0.7232833464877664,0.72,"(0.92,)",0.26,0.66,0.46,0.26,0.09302325581395347,600,5850,1,5,3,7,0,232,0.5203292364696354,0.5518481011355583
-30,50,1.643135,0.8,0.7446861793707935,0.736,"(0.8,)",0.336,0.64,0.4,0.16,0.25,1500,4500,2,7,6,10,16,344,0.5134129709145182,0.5435543440815053
-36,50,1.947093,0.86,0.7659090314649648,0.7566666666666667,"(0.86,)",0.37,0.54,0.38666666666666666,0.32,0.14705882352941177,750,4350,1,5,4,8,17,144,0.4927267464028418,0.5955317896650133
-26,50,2.284957,0.76,0.7730297801779192,0.7571428571428571,"(0.76,)",0.38571428571428573,0.48,0.37142857142857144,0.28,0.4727272727272727,3900,4350,4,6,6,6,144,262,0.5675229250856115,0.5601435106269639
-30,50,2.592174,0.8,0.7824925287470066,0.7625,"(0.8,)",0.4025,0.52,0.36,0.28,0.11764705882352941,600,4500,1,5,3,8,29,270,0.6740046038427424,0.6096484971433768
-26,50,2.934242,0.76,0.7815763477279142,0.7622222222222222,"(0.76,)",0.4177777777777778,0.54,0.34444444444444444,0.22,0.37499999999999994,3150,5250,2,5,9,9,65,203,0.5859443983743643,0.5649966408390567
-34,50,3.242662,0.84,0.7900883030458152,0.77,"(0.84,)",0.43,0.54,0.34,0.3,0.5416666666666667,3900,3300,2,5,7,7,17,183,0.6133025197338794,0.6126636163450131
-32,50,3.558519,0.82,0.7974324871335222,0.7745454545454545,"(0.82,)",0.4490909090909091,0.64,0.32545454545454544,0.18,0.8095238095238095,2550,600,2,1,10,4,64,6,0.6224925388622731,0.4935554226733762
-34,50,3.864604,0.84,0.8026399322822981,0.78,"(0.84,)",0.4716666666666667,0.72,0.30833333333333335,0.12,0.7916666666666666,2850,750,3,1,12,5,240,35,0.6587410807945445,0.6386440898948443
-32,50,4.190152,0.82,0.8046661520175471,0.7830769230769231,"(0.82,)",0.4753846153846154,0.52,0.3076923076923077,0.3,0.6666666666666666,1200,600,3,1,4,3,68,18,0.7033902182261885,0.6589193718912444
-38,50,4.479856,0.88,0.8105078489895423,0.79,"(0.88,)",0.48714285714285716,0.64,0.3028571428571429,0.24,0.5833333333333334,2100,1500,2,2,11,6,197,168,0.6734605360045824,0.6627279532910378
-36,50,4.793607,0.86,0.8152049267360374,0.7946666666666666,"(0.86,)",0.504,0.74,0.2906666666666667,0.12,0.41071428571428575,3450,4950,2,5,6,6,40,313,0.5625740898752041,0.6427763202388886
-34,50,5.102064,0.84,0.8173958945449837,0.7975,"(0.84,)",0.515,0.68,0.2825,0.16,0.4615384615384615,900,1050,2,2,4,4,43,23,0.6559793632773117,0.6733777681855098
-20,50,5.454995,0.7,0.812462110967068,0.7917647058823529,"(0.7,)",0.5117647058823529,0.46,0.28,0.24,0.15384615384615385,300,1650,1,3,3,5,0,109,0.6316000680989969,0.6768473069589778
-34,50,5.759665,0.84,0.8150906107180039,0.7944444444444444,"(0.84,)",0.5177777777777778,0.62,0.27666666666666667,0.22,0.18918918918918917,1050,4500,1,6,3,6,0,132,0.7567162969091435,0.7003306521593821
-28,50,6.093385,0.78,0.814532460794323,0.7936842105263158,"(0.78,)",0.5157894736842106,0.48,0.27789473684210525,0.3,0.5,900,900,2,2,4,4,15,58,0.6957517568421726,0.7194606933753609
-36,50,6.394369,0.86,0.8175499082466774,0.797,"(0.86,)",0.514,0.48,0.283,0.38,0.4888888888888889,3300,3450,4,3,6,6,205,16,0.709555837522794,0.665536303668912
-26,50,6.726985,0.76,0.8170585830443802,0.7952380952380952,"(0.76,)",0.518095238095238,0.6,0.27714285714285714,0.16,0.0810810810810811,450,5100,2,5,5,14,57,138,0.7142512588522996,0.7208617229410127
-24,50,7.05234,0.74,0.816731221719457,0.7927272727272727,"(0.74,)",0.5209090909090909,0.58,0.2718181818181818,0.16,0.5777777777777778,3900,2850,5,2,11,11,153,99,0.6957021552420379,0.6956004015758978
-30,50,7.413088,0.8,0.8178753971543031,0.7930434782608695,"(0.8,)",0.5217391304347826,0.54,0.271304347826087,0.26,0.13953488372093023,900,5550,2,5,3,6,3,114,0.6828421808210908,0.7181946074957704
-28,50,7.736532,0.78,0.8183984431882868,0.7925,"(0.78,)",0.525,0.6,0.2675,0.18,0.28571428571428575,300,750,1,3,3,4,18,37,0.6829267926914441,0.7366719986886839
-34,50,8.07636,0.84,0.8200850402922942,0.7944,"(0.84,)",0.5328,0.72,0.2616,0.12,0.3333333333333333,600,1200,1,3,5,6,18,193,0.6975276836383982,0.720279044630678
-32,50,8.412821,0.82,0.8218267581475128,0.7953846153846154,"(0.82,)",0.536923076923077,0.64,0.25846153846153846,0.18,0.28571428571428575,300,750,1,3,4,4,3,58,0.7625897720884932,0.7208979871416644
-28,50,8.76177,0.78,0.8225984694028308,0.7948148148148149,"(0.78,)",0.5370370370370371,0.54,0.2577777777777778,0.24,0.2962962962962963,1200,2850,3,2,4,10,104,0,0.7326442731646585,0.7636620130991911
-36,50,9.070107,0.86,0.825992117732823,0.7971428571428572,"(0.86,)",0.5442857142857143,0.74,0.25285714285714284,0.12,0.07317073170731707,450,5700,2,5,3,6,0,350,0.7381443097554459,0.7357495988869017
-28,50,9.438959,0.78,0.8262528072570346,0.7965517241379311,"(0.78,)",0.5482758620689655,0.66,0.2482758620689655,0.12,0.28888888888888886,1950,4800,3,4,9,16,193,251,0.7125473914426877,0.6971553618165163
-24,50,9.793264,0.74,0.8231158291096492,0.7946666666666666,"(0.74,)",0.546,0.48,0.24866666666666667,0.26,0.5384615384615384,1050,900,2,2,5,5,92,112,0.6929766107397961,0.7090911365881762
-28,50,10.140541,0.78,0.8228276839798944,0.7941935483870968,"(0.78,)",0.5470967741935484,0.58,0.2470967741935484,0.2,0.28888888888888886,1950,4800,2,5,5,8,3,204,0.7485895658994639,0.6876626228362867
-34,50,10.452025,0.84,0.8247007970417011,0.795625,"(0.84,)",0.546875,0.54,0.24875,0.3,0.5555555555555556,2250,1800,4,1,8,5,345,0,0.7496682094745797,0.7756184110944191
-28,50,10.780599,0.78,0.8246964661195143,0.7951515151515152,"(0.78,)",0.5478787878787879,0.58,0.24727272727272728,0.2,0.5833333333333334,2100,1500,2,2,7,4,23,40,0.7269930436436665,0.7505072317013319
-26,50,11.095435,0.76,0.824253669994128,0.7941176470588235,"(0.76,)",0.5488235294117647,0.58,0.24529411764705883,0.18,0.5384615384615384,1050,900,2,2,6,6,92,58,0.6981793510694303,0.7162375534319307
-34,50,11.422548,0.84,0.8259958454128336,0.7954285714285714,"(0.84,)",0.5468571428571428,0.48,0.24857142857142858,0.36,0.4864864864864865,2700,2850,4,3,9,9,135,141,0.7347203138744576,0.7223789736699895
-14,50,11.759878,0.64,0.8212965639942177,0.7911111111111111,"(0.64,)",0.5422222222222223,0.38,0.24888888888888888,0.26,0.1212121212121212,600,4350,1,4,4,11,17,75,0.6501579966452151,0.6873944277311106
-32,50,12.073304,0.82,0.821933034053853,0.7918918918918919,"(0.82,)",0.5421621621621622,0.54,0.24972972972972973,0.28,0.5714285714285715,600,450,2,2,4,4,25,18,0.7248285045426077,0.7465156438816885
-28,50,12.407087,0.78,0.8224830407191072,0.791578947368421,"(0.78,)",0.5452631578947369,0.66,0.2463157894736842,0.12,0.43636363636363634,3600,4650,4,5,7,7,67,67,0.7330103783611434,0.6938338971392196
-30,50,12.724733,0.8,0.8228230443567391,0.7917948717948718,"(0.8,)",0.5461538461538461,0.58,0.24564102564102563,0.22,0.2702702702702703,1500,4050,2,5,4,7,23,142,0.7525819442218438,0.757904300695387
-26,50,13.047352,0.76,0.8228236863440487,0.791,"(0.76,)",0.547,0.58,0.244,0.18,0.4615384615384615,900,1050,2,2,6,6,33,28,0.7325519530257802,0.7066602074094563
-22,50,13.391343,0.72,0.8213887611371378,0.7892682926829269,"(0.72,)",0.5473170731707317,0.56,0.24195121951219511,0.16,0.41666666666666663,1500,2100,2,2,4,6,48,27,0.7621625063764988,0.7408564369514923
-18,50,13.708744,0.68,0.8182261542799228,0.7866666666666666,"(0.68,)",0.5480952380952381,0.58,0.23857142857142857,0.1,0.7916666666666666,2850,750,3,1,9,4,241,3,0.7483343083526856,0.7661164160417765
-32,50,14.030633,0.82,0.8182562270960061,0.7874418604651163,"(0.82,)",0.5488372093023256,0.58,0.2386046511627907,0.24,0.28571428571428575,300,750,1,3,4,5,3,107,0.7198889740490348,0.7509866351873313
-22,50,14.346704,0.72,0.8165203244947019,0.7859090909090909,"(0.72,)",0.5495454545454546,0.58,0.23636363636363636,0.14,0.5384615384615384,1050,900,2,2,7,7,26,47,0.7097407603638828,0.7348318304517674
-30,50,14.665014,0.8,0.8163930811794996,0.7862222222222223,"(0.8,)",0.5511111111111111,0.62,0.2351111111111111,0.18,0.25925925925925924,1050,3000,1,4,3,6,15,117,0.7845555479727735,0.7638808559355963
-14,50,15.002903,0.64,0.8132050858365366,0.7830434782608696,"(0.64,)",0.5504347826086956,0.52,0.2326086956521739,0.12,0.7916666666666666,2850,750,3,1,7,3,40,11,0.7549765956816342,0.7683994291023889
-20,50,15.346102,0.7,0.811307757885763,0.7812765957446809,"(0.7,)",0.548936170212766,0.48,0.2323404255319149,0.22,0.7142857142857143,750,300,3,1,3,3,96,21,0.745028434342999,0.7481648214697479
-30,50,15.653612,0.8,0.8114055638856164,0.7816666666666666,"(0.8,)",0.5504166666666667,0.62,0.23125,0.18,0.5,2550,2550,3,3,8,8,55,141,0.775430137014466,0.7560248428576678
-20,50,15.9892,0.7,0.8101352260826459,0.78,"(0.7,)",0.5485714285714286,0.46,0.23142857142857143,0.24,0.5,900,900,2,2,4,4,66,64,0.7511899651506337,0.7276866572345224
-14,50,16.335226,0.64,0.8070012560755829,0.7772,"(0.64,)",0.5472,0.48,0.23,0.16,0.423076923076923,3300,4500,3,5,13,13,162,189,0.7382884699550433,0.7176655203727218
-22,50,16.675509,0.72,0.8057423017699867,0.7760784313725491,"(0.72,)",0.5443137254901961,0.4,0.23176470588235293,0.32,0.4423076923076923,3450,4350,3,4,8,8,105,16,0.678425681191587,0.6950837129420837
-20,50,17.011072,0.7,0.8045138105670382,0.7746153846153846,"(0.7,)",0.54,0.32,0.23461538461538461,0.38,0.7142857142857143,750,300,3,1,4,4,155,5,0.7455604012951044,0.7510030736355806
-24,50,17.360168,0.74,0.8039749226559683,0.7739622641509434,"(0.74,)",0.539622641509434,0.52,0.23433962264150943,0.22,0.7142857142857143,750,300,3,1,4,4,217,91,0.7545045244740837,0.7250660904008857
-24,50,17.670479,0.74,0.8028780142771381,0.7733333333333333,"(0.74,)",0.5388888888888889,0.5,0.23444444444444446,0.24,0.42857142857142855,450,600,2,2,4,4,82,176,0.754981178446218,0.7366976003570009
-26,50,18.003253,0.76,0.8030551502772104,0.773090909090909,"(0.76,)",0.54,0.6,0.2330909090909091,0.16,0.4615384615384615,3600,4200,4,3,11,11,283,111,0.7412012557891099,0.691046187005567
-30,50,18.320495,0.8,0.8033999008791958,0.7735714285714286,"(0.8,)",0.54,0.54,0.23357142857142857,0.26,0.48484848484848486,2400,2550,2,3,15,15,81,85,0.6495430437972081,0.7127135336724887
-24,50,18.655436,0.74,0.8029563311519099,0.7729824561403509,"(0.74,)",0.5375438596491228,0.4,0.23543859649122806,0.34,0.2702702702702703,1500,4050,2,5,8,14,166,330,0.7680159377345119,0.7372635039043792
-22,50,18.964378,0.72,0.802210479721131,0.7720689655172414,"(0.72,)",0.5337931034482759,0.32,0.2382758620689655,0.4,0.7916666666666666,2850,750,3,1,11,5,318,27,0.7645522869889841,0.7732811562502464
-26,50,19.293553,0.76,0.8019849671530662,0.7718644067796611,"(0.76,)",0.5349152542372881,0.6,0.2369491525423729,0.16,0.8571428571428571,3600,600,3,1,12,4,174,3,0.757388946046881,0.7888431713969328
-28,50,19.609784,0.78,0.8023820286025307,0.772,"(0.78,)",0.5336666666666666,0.46,0.23833333333333334,0.32,0.3653846153846154,2850,4950,2,6,11,11,52,228,0.7171956081323088,0.7205640959664662
-26,50,19.942892,0.76,0.8024730342430247,0.7718032786885246,"(0.76,)",0.5344262295081967,0.58,0.23737704918032787,0.18,0.20833333333333334,750,2850,1,3,5,13,40,283,0.7767219206638979,0.7656055003308482
-24,50,20.29317,0.74,0.801438502590754,0.7712903225806451,"(0.74,)",0.5341935483870968,0.52,0.23709677419354838,0.22,0.7142857142857143,750,300,3,1,6,5,344,64,0.7382879312596459,0.753319130561318
-30,50,20.631808,0.8,0.8015566679057546,0.7717460317460317,"(0.8,)",0.5336507936507936,0.5,0.23809523809523808,0.3,0.423076923076923,3300,4500,3,4,14,14,0,145,0.69291271790557,0.7314774459401467
-16,50,20.981023,0.66,0.8002297737631474,0.77,"(0.66,)",0.5315625,0.4,0.2384375,0.26,0.7142857142857143,750,300,3,1,4,3,119,4,0.7386584803472377,0.7513013520539138
-12,50,21.36449,0.62,0.7980319043856183,0.7676923076923077,"(0.62,)",0.5313846153846153,0.52,0.2363076923076923,0.1,0.14285714285714285,600,3600,2,3,3,9,21,95,0.7274277859731986,0.7738813884965706
-20,50,21.699689,0.7,0.7962979635636298,0.7666666666666667,"(0.7,)",0.53,0.44,0.23666666666666666,0.26,0.5,900,900,2,2,7,7,189,129,0.7522540039627668,0.7051421086664054
-24,50,22.036321,0.74,0.7962257551364612,0.7662686567164179,"(0.74,)",0.531044776119403,0.6,0.23522388059701493,0.14,0.5,900,900,2,2,3,3,29,67,0.7496807991230929,0.7031638775144042
-16,50,22.390502,0.66,0.7941612350561883,0.7647058823529411,"(0.66,)",0.5305882352941177,0.5,0.23411764705882354,0.16,0.14285714285714285,600,3600,2,3,4,13,209,210,0.7274945028678318,0.7725467435337272
-24,50,22.743454,0.74,0.7932584583382777,0.7643478260869565,"(0.74,)",0.5313043478260869,0.58,0.23304347826086957,0.16,0.5833333333333334,1050,750,3,1,6,6,290,0,0.7497883010424086,0.6487733422936998
-26,50,23.081041,0.76,0.7933410400381665,0.7642857142857142,"(0.76,)",0.5334285714285715,0.68,0.23085714285714284,0.08,0.2702702702702703,1500,4050,2,5,4,6,94,108,0.7740084595165648,0.7580954176726222
-20,50,23.429897,0.7,0.7926074590629447,0.7633802816901408,"(0.7,)",0.5338028169014084,0.56,0.2295774647887324,0.14,0.20833333333333334,750,2850,1,3,3,7,11,249,0.7777138035575653,0.7718346723927781
-22,50,23.75413,0.72,0.7920377125690682,0.7627777777777778,"(0.72,)",0.5322222222222223,0.42,0.23055555555555557,0.3,0.4642857142857143,1950,2250,2,2,6,11,60,116,0.7708367634325461,0.7490979184401021
-24,50,24.088365,0.74,0.7916413078951778,0.7624657534246575,"(0.74,)",0.5315068493150685,0.48,0.23095890410958905,0.26,0.5294117647058824,4050,3600,6,3,10,10,343,317,0.7311069907627911,0.7357405164840056
-24,50,24.405865,0.74,0.7915906565749907,0.7621621621621621,"(0.74,)",0.532972972972973,0.64,0.22918918918918918,0.1,0.5714285714285715,600,450,2,2,4,4,73,35,0.7362088247834064,0.7592155452161891
-10,50,24.765406,0.6,0.7894184481792837,0.76,"(0.6,)",0.5304,0.34,0.2296,0.26,0.625,2250,1350,3,1,15,8,196,16,0.7756121974062271,0.7671037047104944
-32,50,25.066559,0.82,0.790122542276027,0.7607894736842106,"(0.82,)",0.5310526315789473,0.58,0.22973684210526316,0.24,0.30769230769230765,600,1350,1,3,5,8,0,255,0.7434883527702821,0.7133445804170341
-18,50,25.404417,0.68,0.7889863995589046,0.7597402597402597,"(0.68,)",0.5301298701298701,0.46,0.2296103896103896,0.22,0.5272727272727272,4350,3900,3,3,6,6,140,104,0.6338297094604657,0.6912834550927239
-22,50,25.719104,0.72,0.7884135134466872,0.7592307692307693,"(0.72,)",0.532051282051282,0.68,0.2271794871794872,0.04,0.7916666666666666,2850,750,3,1,12,5,70,18,0.7719357871166395,0.7752650491528886
-18,50,26.065413,0.68,0.7869141435089174,0.7582278481012659,"(0.68,)",0.5318987341772152,0.52,0.22632911392405064,0.16,0.5714285714285715,600,450,2,2,5,5,296,189,0.7393165489433596,0.7584080237490661
-24,50,26.383994,0.74,0.7867431049889058,0.758,"(0.74,)",0.533,0.62,0.225,0.12,0.5555555555555556,2250,1800,3,2,6,4,200,40,0.7580203638796283,0.771189703549727
-26,50,26.70994,0.76,0.7862256438747569,0.7580246913580246,"(0.76,)",0.534320987654321,0.64,0.2237037037037037,0.12,0.7916666666666666,2850,750,3,1,10,4,305,14,0.7712886810066849,0.7779440563345608
-30,50,27.02301,0.8,0.7869278432940235,0.7585365853658537,"(0.8,)",0.5353658536585366,0.62,0.22317073170731708,0.18,0.5294117647058824,4050,3600,6,3,6,6,59,64,0.7304262543477238,0.735585503203977
-28,50,27.352031,0.78,0.7869709726596659,0.7587951807228915,"(0.78,)",0.5371084337349398,0.68,0.2216867469879518,0.1,0.43636363636363634,3600,4650,3,7,7,7,82,343,0.7354430123692892,0.7281002784123173
-18,50,27.681072,0.68,0.7857756172562098,0.7578571428571429,"(0.68,)",0.5378571428571428,0.6,0.22,0.08,0.7142857142857143,750,300,3,1,6,5,249,44,0.7540198000131623,0.7550541344051414
-24,50,28.019606,0.74,0.7856372275806041,0.7576470588235295,"(0.74,)",0.5395294117647059,0.68,0.21811764705882353,0.06,0.42222222222222217,2850,3900,2,5,9,9,104,178,0.712514789205642,0.7215429260720521
-28,50,28.338299,0.78,0.7857576374403114,0.7579069767441861,"(0.78,)",0.5416279069767442,0.72,0.21627906976744185,0.06,0.28571428571428575,300,750,1,3,5,7,19,75,0.7554226836473674,0.7569960716893531
-26,50,28.673414,0.76,0.7860943413643496,0.7579310344827587,"(0.76,)",0.5420689655172414,0.58,0.21586206896551724,0.18,0.42222222222222217,2850,3900,2,5,6,6,59,122,0.71051084958327,0.7231341170602296
-10,50,29.00514,0.6,0.7837096953757933,0.7561363636363636,"(0.6,)",0.5411363636363636,0.46,0.215,0.14,0.4615384615384615,900,1050,2,2,6,6,282,294,0.7459546248985258,0.7147030431238899
-30,50,29.329828,0.8,0.7841519307109347,0.756629213483146,"(0.8,)",0.5435955056179775,0.76,0.21303370786516854,0.04,0.15384615384615385,300,1650,1,3,3,4,0,138,0.7436133282848337,0.727595257222469
-26,50,29.644462,0.76,0.7838463706785509,0.7566666666666667,"(0.76,)",0.5446666666666666,0.64,0.212,0.12,0.5833333333333334,2100,1500,2,2,15,8,338,130,0.7722493838736662,0.7753061994234509
-22,50,29.985106,0.72,0.7834907174528818,0.7562637362637362,"(0.72,)",0.5441758241758242,0.5,0.21208791208791208,0.22,0.5555555555555556,2250,1800,4,1,10,6,338,0,0.7637064186453129,0.746155208247147
-16,50,30.314353,0.66,0.7828249880515892,0.7552173913043478,"(0.66,)",0.5434782608695652,0.48,0.2117391304347826,0.18,0.5,3900,3900,4,4,6,6,242,79,0.7292776121955702,0.7089927728589215
-22,50,30.641848,0.72,0.7826533146598412,0.7548387096774194,"(0.72,)",0.5432258064516129,0.52,0.21161290322580645,0.2,0.5833333333333334,2100,1500,2,2,7,4,256,30,0.7746417014018119,0.7733120027274649
-20,50,30.968817,0.7,0.7821599963124263,0.7542553191489362,"(0.7,)",0.5427659574468086,0.5,0.21148936170212765,0.2,0.6666666666666666,1200,600,3,1,3,3,61,11,0.732901981776112,0.752670023307648
-12,50,31.325051,0.62,0.7808290846248226,0.7528421052631579,"(0.62,)",0.5423157894736842,0.5,0.21052631578947367,0.12,0.42857142857142855,450,600,2,2,5,5,90,76,0.7712530820537846,0.7556769971450202
-16,50,31.654553,0.66,0.7796803996006665,0.751875,"(0.66,)",0.5416666666666666,0.48,0.21020833333333333,0.18,0.7142857142857143,750,300,3,1,6,5,178,119,0.764639695793173,0.7636231353167209
