#{"t_start": 1677550406.7933893, "env_id": "DeepRMSADPPKSP-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness,length_comparison,length_wp,length_bp,hops_wp,hops_bp,number_slots_wp,number_slots_bp,initial_slots_wp,initial_slots_bp,average_external_fragmentation_wp,average_external_fragmentation_bp
50,50,0.295221,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.41666666666666663,1500,2100,2,2,8,14,258,289,0.2629129791134029,0.3103230850531404
36,50,0.610416,0.14,0.07405940594059406,0.07,"(0.14,)",0.07,0.14,0.0,0.0,0.4615384615384615,900,1050,2,2,5,5,258,130,0.4588487460283271,0.46111350077664326
4,50,0.893659,0.46,0.23255935298721628,0.2,"(0.46,)",0.2,0.46,0.0,0.0,0.2647058823529412,1350,3750,2,4,5,8,96,321,0.5098210939585279,0.5060131834622156
-10,50,1.153694,0.6,0.34005524861878456,0.3,"(0.6,)",0.3,0.6,0.0,0.0,0.28571428571428575,300,750,1,3,4,5,43,347,0.5061075744134393,0.5780572146886517
-14,50,1.413716,0.64,0.4120519643136641,0.368,"(0.64,)",0.368,0.64,0.0,0.0,0.42857142857142855,450,600,2,2,4,4,200,271,0.6150310748606129,0.5926193077928429
-22,50,1.673118,0.72,0.46954201867496664,0.4266666666666667,"(0.72,)",0.4266666666666667,0.72,0.0,0.0,0.25,1050,3150,1,3,3,6,0,67,0.6489419916258777,0.6388655308343937
-10,50,1.94755,0.6,0.5037085172653326,0.4514285714285714,"(0.6,)",0.4514285714285714,0.6,0.0,0.0,0.5,900,900,2,2,6,6,251,329,0.6881992385067821,0.6770720851063626
-16,50,2.198668,0.66,0.5331802798503771,0.4775,"(0.66,)",0.4775,0.66,0.0,0.0,0.14285714285714285,600,3600,1,3,3,8,45,109,0.6533147375607837,0.6892303705400709
-20,50,2.464412,0.7,0.5579840530623765,0.5022222222222222,"(0.7,)",0.5022222222222222,0.7,0.0,0.0,0.38181818181818183,3150,5100,2,4,9,9,176,349,0.6460494334237548,0.5964990157093509
-6,50,2.745883,0.56,0.5702905042231892,0.508,"(0.56,)",0.508,0.56,0.0,0.0,0.4727272727272727,3900,4350,2,4,7,7,37,176,0.4326945926063823,0.685585404588281
