#{"t_start": 1669663111.9605858, "env_id": "DeepRMSA-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate
49,49,1.669478,0.0,0.0
49,49,2.138312,0.0,0.0
13,49,2.838332,0.3673469387755102,0.14230604372053152
-5,49,3.229325,0.5510204081632653,0.25006030393181633
11,49,3.712532,0.3877551020408163,0.2871560812548213
3,49,4.201446,0.46938775510204084,0.3283191977383048
3,49,4.669755,0.46938775510204084,0.3578442672075976
-3,49,5.130166,0.5306122448979592,0.3802144446692292
1,49,5.610754,0.4897959183673469,0.39687985265970893
-1,49,6.049227,0.5102040816326531,0.4073832719689811
-9,49,6.55924,0.5918367346938775,0.4310487935021047
-13,49,6.955711,0.6326530612244898,0.45291965858284783
3,49,7.432276,0.46938775510204084,0.45785551178138567
-9,49,7.893795,0.5918367346938775,0.46695081050866405
3,49,8.374746,0.46938775510204084,0.4712476057809507
-7,49,8.82132,0.5714285714285714,0.48066545846993425
13,49,9.309239,0.3673469387755102,0.47660896751563214
17,49,9.762552,0.32653061224489793,0.47261013532968615
17,49,10.277037,0.32653061224489793,0.46981344813448134
17,49,10.773189,0.32653061224489793,0.4650818926296633
15,49,11.264158,0.3469387755102041,0.4614421709834951
21,49,11.751892,0.2857142857142857,0.454584429792141
13,49,12.233143,0.3673469387755102,0.4528874950556592
3,49,12.743946,0.46938775510204084,0.4569973313826689
9,49,13.17345,0.40816326530612246,0.45603638726445744
9,49,13.641803,0.40816326530612246,0.45675787157981573
7,49,14.133334,0.42857142857142855,0.45746363252248445
13,49,14.594197,0.3673469387755102,0.4552449017599404
23,49,15.177081,0.2653061224489796,0.4491839762611276
27,49,15.701919,0.22448979591836735,0.44331567669868066
21,49,16.19079,0.2857142857142857,0.4389843528037629
19,49,16.742597,0.30612244897959184,0.4372913540167223
21,49,17.231099,0.2857142857142857,0.4339389139151527
13,49,17.756335,0.3673469387755102,0.4319274097427813
15,49,18.203116,0.3469387755102041,0.43061928744637196
13,49,18.654384,0.3673469387755102,0.43018470232308825
21,49,19.173603,0.2857142857142857,0.4283642922188724
25,49,19.629679,0.24489795918367346,0.42486573946571193
15,49,20.074928,0.3469387755102041,0.4237785453204118
23,49,20.578735,0.2653061224489796,0.41979926336678947
31,49,21.067954,0.1836734693877551,0.4152567314958438
31,49,21.597816,0.1836734693877551,0.4109880716478222
25,49,22.088848,0.24489795918367346,0.40801922667396795
23,49,22.568487,0.2653061224489796,0.40564189339626844
21,49,23.116291,0.2857142857142857,0.4039011363801286
25,49,23.606785,0.24489795918367346,0.40106556794771614
29,49,24.109859,0.20408163265306123,0.39686270146991337
19,49,24.78035,0.30612244897959184,0.3956964027599749
25,49,25.536612,0.24489795918367346,0.3940103574248284
29,49,26.413594,0.20408163265306123,0.39100518679009916
17,49,27.176004,0.32653061224489793,0.39064912009879593
21,49,27.930175,0.2857142857142857,0.38873482661691855
31,49,28.853755,0.1836734693877551,0.38515546639919757
35,49,29.70628,0.14285714285714285,0.38094167679222357
27,49,30.602126,0.22448979591836735,0.3785193841897516
19,49,31.200036,0.30612244897959184,0.3775234545763526
27,49,31.653379,0.22448979591836735,0.37522278565432865
25,49,32.189473,0.24489795918367346,0.3734133916809426
-1,49,32.616394,0.5102040816326531,0.37633220222260483
15,49,33.075908,0.3469387755102041,0.37620353875913926
1,49,33.57783,0.4897959183673469,0.37923102555007365
19,49,34.052588,0.30612244897959184,0.37919235935566437
33,49,34.601385,0.16326530612244897,0.3755585960056809
29,49,35.098409,0.20408163265306123,0.37372573126376724
35,49,35.636068,0.14285714285714285,0.3705347685292604
21,49,36.161775,0.2857142857142857,0.369662642221891
27,49,36.642696,0.22448979591836735,0.3673768999637869
31,49,37.17234,0.1836734693877551,0.36552828432389156
25,49,37.661269,0.24489795918367346,0.36410305116941705
17,49,38.152653,0.32653061224489793,0.36370188032908096
23,49,38.692263,0.2653061224489796,0.3629817462956805
27,49,39.199177,0.22448979591836735,0.3611805356386829
35,49,39.709028,0.14285714285714285,0.3584905660377358
37,49,40.290864,0.12244897959183673,0.3557069922308546
33,49,40.799076,0.16326530612244897,0.3533878402299455
15,49,41.366459,0.3469387755102041,0.3534094692825607
33,49,41.851205,0.16326530612244897,0.3507850723222017
21,49,42.35969,0.2857142857142857,0.3503404796175181
25,49,42.858505,0.24489795918367346,0.3489806599541422
25,49,43.342384,0.24489795918367346,0.34809177199626223
17,49,43.850504,0.32653061224489793,0.34834106921013125
29,49,44.336241,0.20408163265306123,0.3464425842009063
27,49,44.792348,0.22448979591836735,0.3444320686304714
19,49,45.366967,0.30612244897959184,0.3447707568538624
29,49,45.904467,0.20408163265306123,0.34338331977311376
23,49,46.396574,0.2653061224489796,0.3427428732647825
23,49,46.942335,0.2653061224489796,0.34243569977269217
17,49,47.44258,0.32653061224489793,0.3421045768679098
31,49,47.958865,0.1836734693877551,0.3406350867367242
21,49,48.44022,0.2857142857142857,0.33996553344822183
29,49,48.908474,0.20408163265306123,0.3386704032159298
21,49,49.43413,0.2857142857142857,0.3381449839433437
27,49,49.883218,0.22448979591836735,0.3370526434465216
27,49,50.366036,0.22448979591836735,0.3364543971443312
25,49,50.900723,0.24489795918367346,0.33542160865007997
37,49,51.418238,0.12244897959183673,0.3336769489662517
19,49,51.938354,0.30612244897959184,0.3334886075949367
23,49,52.44445,0.2653061224489796,0.33289910549064405
29,49,52.914798,0.20408163265306123,0.33196131911728244
27,49,53.434317,0.22448979591836735,0.3310531636128095
19,49,53.922166,0.30612244897959184,0.3309551581130119
29,49,54.427556,0.20408163265306123,0.32987047986935697
13,49,54.916394,0.3673469387755102,0.32977385737964143
29,49,55.392695,0.20408163265306123,0.3285674306575311
31,49,55.960391,0.1836734693877551,0.32704769088353275
25,49,56.435099,0.24489795918367346,0.3267178072373279
23,49,56.928591,0.2653061224489796,0.3264275504926071
33,49,57.464873,0.16326530612244897,0.3248981719439461
