#{"t_start": 1669177119.2136018, "env_id": "DeepRMSA-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate
49,49,1.107418,0.0,0.0
49,49,1.648777,0.0,0.0
23,49,2.114692,0.2653061224489796,0.10297899699957137
3,49,2.557192,0.46938775510204084,0.21460159202379994
21,49,3.033558,0.2857142857142857,0.2438930316276678
1,49,3.490601,0.4897959183673469,0.2925801461567184
1,49,3.943482,0.4897959183673469,0.3284311465584805
7,49,4.41803,0.42857142857142855,0.3465506777260773
1,49,4.844696,0.4897959183673469,0.36874796865407533
-9,49,5.302826,0.5918367346938775,0.39389397543253724
-7,49,5.729345,0.5714285714285714,0.4138851010849588
1,49,6.185569,0.4897959183673469,0.4234927516596667
13,49,6.668749,0.3673469387755102,0.42581114652078994
5,49,7.123537,0.4489795918367347,0.4331796161729085
7,49,7.617122,0.42857142857142855,0.43433310116663765
1,49,8.142445,0.4897959183673469,0.4399193630495429
-1,49,8.68365,0.5102040816326531,0.44654567637639164
7,49,9.211155,0.42857142857142855,0.4487474805643536
3,49,9.701373,0.46938775510204084,0.4529691130244636
7,49,10.190913,0.42857142857142855,0.4536429221370077
9,49,10.825285,0.40816326530612246,0.45553872782345306
9,49,11.402429,0.40816326530612246,0.4538304603648621
-1,49,11.986336,0.5102040816326531,0.4586794371927445
7,49,12.561173,0.42857142857142855,0.45791847848173284
-5,49,13.135228,0.5510204081632653,0.4637426900584795
11,49,13.74039,0.3877551020408163,0.4636201142457158
25,49,14.369444,0.24489795918367346,0.4587312126516569
11,49,14.971385,0.3877551020408163,0.4576310643449111
-5,49,15.555054,0.5510204081632653,0.46218865209963134
5,49,16.14188,0.4489795918367347,0.46360086579144866
5,49,16.713466,0.4489795918367347,0.4658907958288174
21,49,17.342383,0.2857142857142857,0.4625892009433095
13,49,17.940393,0.3673469387755102,0.46051185584872034
17,49,18.536528,0.32653061224489793,0.45915836825714174
7,49,19.126354,0.42857142857142855,0.4598955418765156
3,49,19.696731,0.46938775510204084,0.4608836275427232
3,49,20.310251,0.46938775510204084,0.46329581723500757
-1,49,20.906432,0.5102040816326531,0.4668565822087579
11,49,21.500777,0.3877551020408163,0.4666510177391771
9,49,22.117853,0.40816326530612246,0.4657204223799296
13,49,22.708342,0.3673469387755102,0.46512349361651356
21,49,23.317733,0.2857142857142857,0.462680188056106
5,49,23.911492,0.4489795918367347,0.4626798697940434
7,49,24.499018,0.42857142857142855,0.46396817621825415
7,49,25.083692,0.42857142857142855,0.46555302381608926
17,49,25.684258,0.32653061224489793,0.4645236911273709
11,49,26.308536,0.3877551020408163,0.4640726473737641
-1,49,26.885047,0.5102040816326531,0.4655003136335124
17,49,27.511244,0.32653061224489793,0.46459875015054397
23,49,28.102706,0.2653061224489796,0.46190007222112794
19,49,28.687756,0.30612244897959184,0.4598126993928167
13,49,29.289684,0.3673469387755102,0.4591405846243051
13,49,29.861182,0.3673469387755102,0.4583813167898758
-5,49,30.447577,0.5510204081632653,0.4604009720534629
11,49,31.042361,0.3877551020408163,0.46009873952085095
-1,49,31.625024,0.5102040816326531,0.4611453920034691
-1,49,32.198653,0.5102040816326531,0.4633539158531397
11,49,32.776601,0.3877551020408163,0.4627270722730125
9,49,33.361692,0.40816326530612246,0.46246508089015265
-7,49,33.91806,0.5714285714285714,0.46545392946525177
11,49,34.514085,0.3877551020408163,0.46479743746842517
1,49,35.106304,0.4897959183673469,0.46673083228447226
-3,49,35.670162,0.5306122448979592,0.46852874005712114
17,49,36.297545,0.32653061224489793,0.46669740279698785
7,49,36.864015,0.42857142857142855,0.4674357137813108
-3,49,37.433401,0.5306122448979592,0.46862423610076015
