#{"t_start": 1673821723.102047, "env_id": "DeepRMSADPPKSP-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness
50,50,0.178037,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
50,50,0.36332,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
50,50,0.578652,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
50,50,0.828991,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
50,50,1.085946,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
50,50,1.333498,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
50,50,1.582034,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
50,50,1.820656,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
50,50,2.060405,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
50,50,2.306785,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
50,50,2.544044,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0
44,50,2.801073,0.06,0.005409480478256269,0.005,"(0.06,)",0.005,0.06,0.0,0.0
48,50,3.052487,0.02,0.006188042985455036,0.006153846153846154,"(0.02,)",0.006153846153846154,0.02,0.0,0.0
48,50,3.293011,0.02,0.007097126973639243,0.007142857142857143,"(0.02,)",0.007142857142857143,0.02,0.0,0.0
48,50,3.554621,0.02,0.007485665746442982,0.008,"(0.02,)",0.008,0.02,0.0,0.0
46,50,3.807043,0.04,0.010328376642132207,0.01,"(0.04,)",0.01,0.04,0.0,0.0
44,50,4.089876,0.06,0.013896531463052947,0.012941176470588235,"(0.06,)",0.012941176470588235,0.06,0.0,0.0
46,50,4.335591,0.04,0.015395881491415362,0.014444444444444444,"(0.04,)",0.014444444444444444,0.04,0.0,0.0
42,50,4.583113,0.08,0.020594486937019867,0.017894736842105262,"(0.08,)",0.017894736842105262,0.08,0.0,0.0
42,50,4.85139,0.08,0.025031577442187463,0.021,"(0.08,)",0.021,0.08,0.0,0.0
46,50,5.119045,0.04,0.026679587541450268,0.021904761904761906,"(0.04,)",0.021904761904761906,0.04,0.0,0.0
42,50,5.359068,0.08,0.03013212669683258,0.024545454545454544,"(0.08,)",0.024545454545454544,0.08,0.0,0.0
44,50,5.600154,0.06,0.032200580190634064,0.02608695652173913,"(0.06,)",0.02608695652173913,0.06,0.0,0.0
36,50,5.843225,0.14,0.037457472299077296,0.030833333333333334,"(0.14,)",0.030833333333333334,0.14,0.0,0.0
38,50,6.109826,0.12,0.041145243217782075,0.0344,"(0.12,)",0.0344,0.12,0.0,0.0
46,50,6.376111,0.04,0.04179735358980642,0.03461538461538462,"(0.04,)",0.03461538461538462,0.04,0.0,0.0
40,50,6.615083,0.1,0.0453151316372662,0.037037037037037035,"(0.1,)",0.037037037037037035,0.1,0.0,0.0
40,50,6.855469,0.1,0.04859212684527064,0.039285714285714285,"(0.1,)",0.039285714285714285,0.1,0.0,0.0
40,50,7.109277,0.1,0.051356290457527855,0.041379310344827586,"(0.1,)",0.041379310344827586,0.1,0.0,0.0
36,50,7.342714,0.14,0.055199519217984654,0.04466666666666667,"(0.14,)",0.04466666666666667,0.14,0.0,0.0
40,50,7.605174,0.1,0.05745585771362289,0.04645161290322581,"(0.1,)",0.04645161290322581,0.1,0.0,0.0
38,50,7.874551,0.12,0.05986557729305649,0.04875,"(0.12,)",0.04875,0.12,0.0,0.0
48,50,8.149576,0.02,0.05881725952267904,0.04787878787878788,"(0.02,)",0.04787878787878788,0.02,0.0,0.0
44,50,8.397159,0.06,0.05958896065766295,0.04823529411764706,"(0.06,)",0.04823529411764706,0.06,0.0,0.0
46,50,8.65465,0.04,0.05895861392014975,0.048,"(0.04,)",0.048,0.04,0.0,0.0
48,50,8.938018,0.02,0.05794729233848549,0.04722222222222222,"(0.02,)",0.04722222222222222,0.02,0.0,0.0
36,50,9.198941,0.14,0.061533937082111564,0.04972972972972973,"(0.14,)",0.04972972972972973,0.14,0.0,0.0
38,50,9.435345,0.12,0.06408756543841634,0.05157894736842105,"(0.12,)",0.05157894736842105,0.12,0.0,0.0
36,50,9.687144,0.14,0.06686092975790885,0.05384615384615385,"(0.14,)",0.05384615384615385,0.14,0.0,0.0
38,50,9.93542,0.12,0.0693321192224898,0.0555,"(0.12,)",0.0555,0.12,0.0,0.0
36,50,10.208082,0.14,0.07205718428211744,0.0575609756097561,"(0.14,)",0.0575609756097561,0.14,0.0,0.0
40,50,10.451042,0.1,0.07332982801057693,0.05857142857142857,"(0.1,)",0.05857142857142857,0.1,0.0,0.0
38,50,10.710557,0.12,0.07518648734118348,0.06,"(0.12,)",0.06,0.12,0.0,0.0
38,50,10.952533,0.12,0.07726358295022914,0.06136363636363636,"(0.12,)",0.06136363636363636,0.12,0.0,0.0
36,50,11.21683,0.14,0.07935875734342328,0.06311111111111112,"(0.14,)",0.06311111111111112,0.14,0.0,0.0
28,50,11.439317,0.22,0.08325187414119979,0.06652173913043478,"(0.22,)",0.06652173913043478,0.22,0.0,0.0
36,50,11.694533,0.14,0.08530264279624894,0.06808510638297872,"(0.14,)",0.06808510638297872,0.14,0.0,0.0
38,50,11.928853,0.12,0.08641024954482168,0.06916666666666667,"(0.12,)",0.06916666666666667,0.12,0.0,0.0
38,50,12.186063,0.12,0.08742912859773934,0.07020408163265306,"(0.12,)",0.07020408163265306,0.12,0.0,0.0
36,50,12.431853,0.14,0.0891524541660911,0.0716,"(0.14,)",0.0716,0.14,0.0,0.0
40,50,12.666256,0.1,0.08994152525561053,0.07215686274509804,"(0.1,)",0.07215686274509804,0.1,0.0,0.0
34,50,12.909304,0.16,0.09158017359383738,0.07384615384615385,"(0.16,)",0.07384615384615385,0.16,0.0,0.0
32,50,13.150205,0.18,0.09443698696135677,0.07584905660377358,"(0.18,)",0.07584905660377358,0.18,0.0,0.0
28,50,13.370752,0.22,0.09751784642269126,0.07851851851851852,"(0.22,)",0.07851851851851852,0.22,0.0,0.0
38,50,13.617117,0.12,0.09815290341406478,0.07927272727272727,"(0.12,)",0.07927272727272727,0.12,0.0,0.0
38,50,13.900441,0.12,0.09901194319747672,0.08,"(0.12,)",0.08,0.12,0.0,0.0
46,50,14.18229,0.04,0.09823730093219933,0.07929824561403509,"(0.04,)",0.07929824561403509,0.04,0.0,0.0
42,50,14.476701,0.08,0.09845626072041166,0.07931034482758621,"(0.08,)",0.07931034482758621,0.08,0.0,0.0
36,50,14.862043,0.14,0.09986882997425583,0.08033898305084745,"(0.14,)",0.08033898305084745,0.14,0.0,0.0
42,50,15.303689,0.08,0.10005803954713105,0.08033333333333334,"(0.08,)",0.08033333333333334,0.08,0.0,0.0
30,50,15.661958,0.2,0.10250013815098719,0.08229508196721312,"(0.2,)",0.08229508196721312,0.2,0.0,0.0
34,50,16.082727,0.16,0.10412450113102849,0.08354838709677419,"(0.16,)",0.08354838709677419,0.16,0.0,0.0
38,50,16.480027,0.12,0.10475809777931673,0.08412698412698413,"(0.12,)",0.08412698412698413,0.12,0.0,0.0
40,50,16.918836,0.1,0.10542752719783872,0.084375,"(0.1,)",0.084375,0.1,0.0,0.0
42,50,17.343346,0.08,0.10538324772817069,0.0843076923076923,"(0.08,)",0.0843076923076923,0.08,0.0,0.0
34,50,17.740156,0.16,0.10667140350834503,0.08545454545454545,"(0.16,)",0.08545454545454545,0.16,0.0,0.0
26,50,18.155765,0.24,0.10939416590003066,0.08776119402985075,"(0.24,)",0.08776119402985075,0.24,0.0,0.0
34,50,18.410543,0.16,0.11060662554217777,0.0888235294117647,"(0.16,)",0.0888235294117647,0.16,0.0,0.0
44,50,18.673544,0.06,0.11022073930332284,0.08840579710144927,"(0.06,)",0.08840579710144927,0.06,0.0,0.0
42,50,18.943728,0.08,0.1101416565745532,0.08828571428571429,"(0.08,)",0.08828571428571429,0.08,0.0,0.0
48,50,19.197023,0.02,0.10893318158471714,0.08732394366197183,"(0.02,)",0.08732394366197183,0.02,0.0,0.0
42,50,19.474345,0.08,0.108897501922286,0.08722222222222223,"(0.08,)",0.08722222222222223,0.08,0.0,0.0
44,50,19.712776,0.06,0.10863036172633696,0.08684931506849315,"(0.06,)",0.08684931506849315,0.06,0.0,0.0
44,50,19.979278,0.06,0.10803036200010002,0.08648648648648649,"(0.06,)",0.08648648648648649,0.06,0.0,0.0
