#{"t_start": 1677590270.8612583, "env_id": "DeepRMSADPP-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness,length_comparison,length_wp,length_bp,hops_wp,hops_bp,number_slots_wp,number_slots_bp,initial_slots_wp,initial_slots_bp,average_external_fragmentation_wp,average_external_fragmentation_bp
8,50,0.479185,0.42,0.42473591549295775,0.42,"(0.42,)",0.0,0.0,0.42,0.42,0.42696629213483145,950,1275,2,2,6,8,67,53,0.17797593213998114,0.3455460953331007
16,50,0.743832,0.34,0.37702970297029703,0.38,"(0.34,)",0.0,0.0,0.38,0.34,0.573500588004704,1463,1088,3,3,6,5,78,79,0.22822213602311572,0.22816950072095057
12,50,1.445897,0.38,0.38429428645969216,0.38,"(0.38,)",0.0,0.0,0.38,0.38,0.48000000000000004,1200,1300,2,3,4,5,77,160,0.1635010719918477,0.1413156853026648
18,50,1.713932,0.32,0.37166535122336225,0.365,"(0.32,)",0.0,0.0,0.365,0.32,0.58,725,525,2,1,5,4,36,30,0.3577520330717816,0.30470525766696777
20,50,2.012941,0.3,0.35773986539364533,0.352,"(0.3,)",0.0,0.0,0.352,0.3,0.4328112118713932,525,688,1,2,5,7,6,201,0.22116435336049467,0.2292426477446573
24,50,2.299253,0.26,0.3407789082729579,0.33666666666666667,"(0.26,)",0.0,0.0,0.33666666666666667,0.26,0.40126525079078174,888,1325,2,3,5,7,54,238,0.19183418461772467,0.24188314458466642
0,50,2.567706,0.5,0.36632531875322116,0.36,"(0.5,)",0.0,0.0,0.36,0.5,0.5607278882776132,1325,1038,2,2,9,7,286,182,0.24183862075930246,0.20942316672825217
18,50,2.856983,0.32,0.35907534585469153,0.355,"(0.32,)",0.0,0.0,0.355,0.32,0.5658953722334004,1125,863,2,2,4,4,66,53,0.25087523157459746,0.22610505991359459
24,50,3.203702,0.26,0.35189105278012983,0.34444444444444444,"(0.26,)",0.0,0.0,0.34444444444444444,0.26,0.2731048805815161,263,700,1,2,4,4,40,0,0.3568681186563341,0.28219193024324496
20,50,3.523932,0.3,0.3513085487586383,0.34,"(0.3,)",0.004,0.04,0.336,0.26,0.4320987654320988,875,1150,1,3,3,3,34,116,0.26435597025427665,0.3983521302917748
14,50,3.858974,0.36,0.352382466894119,0.3418181818181818,"(0.36,)",0.014545454545454545,0.12,0.32727272727272727,0.24,0.3333333333333333,275,550,1,2,4,4,15,210,0.37911656163239216,0.41341084501802816
8,50,4.140248,0.42,0.3623955137022537,0.34833333333333333,"(0.42,)",0.03333333333333333,0.24,0.315,0.18,0.576923076923077,1125,825,2,2,3,3,238,56,0.4157359392221848,0.4284655667927829
2,50,4.436778,0.48,0.375681603744685,0.35846153846153844,"(0.48,)",0.046153846153846156,0.2,0.3123076923076923,0.28,0.2795527156549521,175,451,1,2,3,3,76,24,0.39226745806829605,0.3415296856790061
4,50,4.710446,0.46,0.3829258845777039,0.3657142857142857,"(0.46,)",0.05285714285714286,0.14,0.31285714285714283,0.32,0.5485036119711042,1063,875,2,2,6,6,100,122,0.4515403747152915,0.5160094603708897
12,50,5.060806,0.38,0.38684434062433637,0.36666666666666664,"(0.38,)",0.06,0.16,0.30666666666666664,0.22,0.46,1150,1350,2,3,7,9,81,348,0.46322367370863315,0.5139901378025934
6,50,5.340619,0.44,0.3929962252123941,0.37125,"(0.44,)",0.07,0.22,0.30125,0.22,0.573500588004704,1463,1088,3,3,6,4,283,106,0.47019661915118,0.3537365177896508
20,50,5.67197,0.3,0.38726555432238086,0.36705882352941177,"(0.3,)",0.07176470588235294,0.1,0.2952941176470588,0.2,0.35515643105446115,613,1113,2,3,3,4,40,132,0.3329567086830564,0.4763788867143017
16,50,5.978052,0.34,0.3850470258156729,0.3655555555555556,"(0.34,)",0.07444444444444444,0.12,0.2911111111111111,0.22,0.32857142857142857,575,1175,1,2,3,3,16,159,0.4510636659396711,0.4948550388453338
22,50,6.298563,0.28,0.3796548896215836,0.36105263157894735,"(0.28,)",0.07473684210526316,0.08,0.2863157894736842,0.2,0.21348314606741572,475,1750,1,3,3,4,32,131,0.4710564533493578,0.5602438692546867
6,50,6.577777,0.44,0.3836003844901137,0.365,"(0.44,)",0.084,0.26,0.281,0.18,0.3684210526315789,525,900,1,2,3,4,4,173,0.5593692183356447,0.5590231767003845
