#{"t_start": 1677597304.5465953, "env_id": "DeepRMSADPPKSP-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness,length_comparison,length_wp,length_bp,hops_wp,hops_bp,number_slots_wp,number_slots_bp,initial_slots_wp,initial_slots_bp,average_external_fragmentation_wp,average_external_fragmentation_bp
50,50,0.196026,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.5730337078651685,1275,950,2,2,8,6,54,47,0.45792890392294805,0.5132357585852123
50,50,0.394308,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.4060089321965083,1000,1463,2,3,5,6,99,96,0.2595673642598727,0.1864656266017246
50,50,0.599707,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.3333333333333333,275,550,1,2,5,5,28,95,0.2747261783850248,0.19388501891091764
50,50,0.827622,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.42000000000000004,525,725,1,2,4,5,30,97,0.11013462160574956,0.17984238601871677
50,50,1.045493,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.4328112118713932,525,688,1,2,5,7,109,226,0.18425108995941086,0.2174882040671696
50,50,1.278115,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.37383177570093457,1000,1675,2,3,3,4,70,265,0.18064225514401513,0.2336081662372896
50,50,1.532437,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.5607278882776132,1325,1038,2,2,9,7,335,183,0.3206109531589956,0.33272513960102745
50,50,1.783683,0.0,0.0,0.0,"(0.0,)",0.0,0.0,0.0,0.0,0.4341046277665996,863,1125,2,2,4,4,248,191,0.29283120144851105,0.21046865375957172
42,50,2.025905,0.08,0.00989627434377646,0.008888888888888889,"(0.08,)",0.008888888888888889,0.08,0.0,0.0,0.5,875,875,1,2,7,7,144,262,0.3648304109922883,0.36341482183083856
32,50,2.251807,0.18,0.029002431533145637,0.026,"(0.18,)",0.026,0.18,0.0,0.0,0.5,875,875,1,2,3,3,53,125,0.4111721723558541,0.4010797231248025
36,50,2.488654,0.14,0.0418811079627595,0.03636363636363636,"(0.14,)",0.03636363636363636,0.14,0.0,0.0,0.3666666666666667,275,475,1,2,4,4,124,72,0.41968842020483244,0.44225067691679965
28,50,2.719358,0.22,0.05991429478362078,0.051666666666666666,"(0.22,)",0.051666666666666666,0.22,0.0,0.0,0.5229395046691027,1288,1175,2,3,7,5,139,259,0.4627472029438715,0.47350046604860885
38,50,2.968982,0.12,0.06659804678405568,0.05692307692307692,"(0.12,)",0.05692307692307692,0.12,0.0,0.0,0.4600638977635783,288,338,1,2,4,4,36,83,0.39493246584614117,0.48627329231324323
36,50,3.194515,0.14,0.07387619329703128,0.06285714285714286,"(0.14,)",0.06285714285714286,0.14,0.0,0.0,0.5161290322580646,1200,1125,2,2,5,5,242,232,0.554718771459292,0.49447367979894596
32,50,3.452745,0.18,0.08340411977065194,0.07066666666666667,"(0.18,)",0.07066666666666667,0.18,0.0,0.0,0.46701692936368944,800,913,2,3,5,5,150,210,0.5760544565778039,0.4109855521286853
34,50,3.683144,0.16,0.09037578558409609,0.07625,"(0.16,)",0.07625,0.16,0.0,0.0,0.4789272030651341,1000,1088,2,3,4,4,288,263,0.5494208032094589,0.393529207861058
42,50,3.971393,0.08,0.09062590350770838,0.07647058823529412,"(0.08,)",0.07647058823529412,0.08,0.0,0.0,0.35515643105446115,613,1113,2,3,3,4,41,254,0.40924144350215663,0.5807076349241654
44,50,4.209483,0.06,0.0892961126502091,0.07555555555555556,"(0.06,)",0.07555555555555556,0.06,0.0,0.0,0.605263157894737,1150,750,2,2,3,3,112,66,0.5654146150168389,0.5906932519981256
30,50,4.439407,0.2,0.09910626119265595,0.08210526315789474,"(0.2,)",0.08210526315789474,0.2,0.0,0.0,0.37969624300559557,475,776,1,2,3,3,53,159,0.47693753209483447,0.6250901860528132
40,50,4.690653,0.1,0.10057117436308895,0.083,"(0.1,)",0.083,0.1,0.0,0.0,0.5161290322580646,1200,1125,2,2,6,6,172,280,0.651173105091096,0.5866687397551467
44,50,4.938859,0.06,0.09951092470057386,0.08190476190476191,"(0.06,)",0.08190476190476191,0.06,0.0,0.0,0.5050505050505051,600,588,1,2,3,3,0,104,0.5747827221821171,0.5838444739760953
38,50,5.180059,0.12,0.10163981900452489,0.08363636363636363,"(0.12,)",0.08363636363636363,0.12,0.0,0.0,0.15254237288135594,225,1250,1,2,4,5,56,259,0.6800978308680435,0.648816674772898
32,50,5.409382,0.18,0.10613344384583506,0.08782608695652173,"(0.18,)",0.08782608695652173,0.18,0.0,0.0,0.46052631578947373,875,1025,1,3,4,4,40,319,0.6620486813801383,0.6163004288774037
30,50,5.648588,0.2,0.11131998040747164,0.0925,"(0.2,)",0.0925,0.2,0.0,0.0,0.5624553890078516,788,613,2,2,6,5,131,290,0.6318168282149699,0.6551099551208622
42,50,5.889467,0.08,0.1105905717304681,0.092,"(0.08,)",0.092,0.08,0.0,0.0,0.5485036119711042,1063,875,2,2,3,3,237,113,0.6922074113660013,0.6620819690026424
36,50,6.11497,0.14,0.1125275667728498,0.09384615384615384,"(0.14,)",0.09384615384615384,0.14,0.0,0.0,0.5485036119711042,1063,875,2,2,3,3,90,49,0.6983159945795003,0.6681934370035711
26,50,6.329663,0.24,0.12001891085305676,0.09925925925925926,"(0.24,)",0.09925925925925926,0.24,0.0,0.0,0.5892255892255892,700,488,2,2,6,5,347,196,0.701466173067349,0.5406752494786838
28,50,6.561065,0.22,0.1256606524512484,0.10357142857142858,"(0.22,)",0.10357142857142858,0.22,0.0,0.0,0.3333333333333333,275,550,1,2,4,4,0,275,0.5796765467437665,0.7230674164402777
36,50,6.800022,0.14,0.1278898234180281,0.10482758620689656,"(0.14,)",0.10482758620689656,0.14,0.0,0.0,0.46043165467625896,1088,1275,2,2,4,5,55,170,0.7189224211690437,0.73232474930392
26,50,7.024906,0.24,0.13337446217830418,0.10933333333333334,"(0.24,)",0.10933333333333334,0.24,0.0,0.0,0.39159109645507006,475,738,1,2,3,4,6,248,0.7079215419725092,0.7195313642608231
26,50,7.23751,0.24,0.13871890707565407,0.1135483870967742,"(0.24,)",0.1135483870967742,0.24,0.0,0.0,0.5,875,875,1,2,4,4,26,171,0.7132438996865765,0.6728406823543627
30,50,7.488094,0.2,0.14266296879294404,0.11625,"(0.2,)",0.11625,0.2,0.0,0.0,0.4600638977635783,288,338,1,2,3,3,24,153,0.6333638073032108,0.6618455378333017
28,50,7.724693,0.22,0.14544432708985378,0.1193939393939394,"(0.22,)",0.1193939393939394,0.22,0.0,0.0,0.605263157894737,1150,750,2,2,6,6,119,289,0.6695646634062973,0.7144387934571004
36,50,7.968323,0.14,0.146635349383441,0.12,"(0.14,)",0.12,0.14,0.0,0.0,0.5078076202373516,813,788,2,2,5,5,292,236,0.6655310653705446,0.6348978011210613
30,50,8.198402,0.2,0.14958339991325587,0.12228571428571429,"(0.2,)",0.12228571428571429,0.2,0.0,0.0,0.42000000000000004,525,725,1,2,5,6,38,189,0.5506980539291997,0.6425460018028937
36,50,8.437274,0.14,0.15093072389636383,0.12277777777777778,"(0.14,)",0.12277777777777778,0.14,0.0,0.0,0.45945945945945943,850,1000,2,2,4,4,86,24,0.7537873683341099,0.6757072046799121
24,50,8.665915,0.26,0.15548260978626602,0.1264864864864865,"(0.26,)",0.1264864864864865,0.26,0.0,0.0,0.17559769167353667,213,1000,1,2,4,5,13,337,0.7419716344204371,0.7440779744840658
30,50,8.899712,0.2,0.15755719023010756,0.12842105263157894,"(0.2,)",0.12842105263157894,0.2,0.0,0.0,0.45945945945945943,850,1000,2,2,4,4,147,204,0.7593277342270386,0.6844347281412724
42,50,9.142994,0.08,0.15620965659695327,0.12717948717948718,"(0.08,)",0.12717948717948718,0.08,0.0,0.0,0.49325025960539975,475,488,1,2,5,5,36,199,0.769128482557923,0.7164392007025132
30,50,9.376619,0.2,0.15924022221423464,0.129,"(0.2,)",0.129,0.2,0.0,0.0,0.5,875,875,1,2,5,5,57,210,0.7534891880388768,0.7185114802828443
30,50,9.623756,0.2,0.16132967486962826,0.13073170731707318,"(0.2,)",0.13073170731707318,0.2,0.0,0.0,0.5942028985507246,1025,700,2,2,3,3,85,182,0.7720776944878647,0.7283474705973092
42,50,9.871054,0.08,0.16006751556439505,0.1295238095238095,"(0.08,)",0.1295238095238095,0.08,0.0,0.0,0.5942028985507246,1025,700,2,2,5,5,156,218,0.7745040741419925,0.7301937503900748
40,50,10.120212,0.1,0.1595847982588314,0.1288372093023256,"(0.1,)",0.1288372093023256,0.1,0.0,0.0,0.41025641025641024,800,1150,1,3,3,3,38,225,0.779316573111399,0.7356696698429329
34,50,10.352576,0.16,0.1607149341641792,0.12954545454545455,"(0.16,)",0.12954545454545455,0.16,0.0,0.0,0.31999999999999995,400,850,1,2,5,7,57,188,0.7329918405852034,0.6124516725188096
30,50,10.605557,0.2,0.16237677984665935,0.13111111111111112,"(0.2,)",0.13111111111111112,0.2,0.0,0.0,0.3772791023842917,538,888,2,2,4,4,20,156,0.6946186826887973,0.7038310500594589
24,50,10.814487,0.26,0.1653627398118032,0.13391304347826086,"(0.26,)",0.13391304347826086,0.26,0.0,0.0,0.2280701754385965,325,1100,1,2,5,6,23,161,0.7079791617802729,0.7450927131821858
30,50,11.045095,0.2,0.16718158567774935,0.13531914893617022,"(0.2,)",0.13531914893617022,0.2,0.0,0.0,0.4915254237288135,725,750,1,2,4,4,0,72,0.7547071553859844,0.7812214838960185
34,50,11.26642,0.16,0.1679239852200921,0.13583333333333333,"(0.16,)",0.13583333333333333,0.16,0.0,0.0,0.22138047138047137,263,925,1,2,4,5,24,119,0.771176017031981,0.7216667293735453
28,50,11.48801,0.22,0.1702719295077823,0.13755102040816328,"(0.22,)",0.13755102040816328,0.22,0.0,0.0,0.5078076202373516,813,788,2,2,4,4,297,47,0.7234573277992244,0.7021855563940829
24,50,11.72466,0.26,0.17341231725064007,0.14,"(0.26,)",0.14,0.26,0.0,0.0,0.23333333333333334,175,575,1,2,3,3,13,3,0.757177643371835,0.7141324789542656
40,50,11.960577,0.1,0.1723414773925995,0.1392156862745098,"(0.1,)",0.1392156862745098,0.1,0.0,0.0,0.23333333333333334,175,575,1,2,3,3,49,40,0.7582662773183246,0.7171956790348377
30,50,12.171681,0.2,0.17416547960782253,0.14038461538461539,"(0.2,)",0.14038461538461539,0.2,0.0,0.0,0.3772791023842917,538,888,2,2,4,4,155,166,0.7117990957888694,0.7248570501343794
32,50,12.402417,0.18,0.1752262748508419,0.14113207547169812,"(0.18,)",0.14113207547169812,0.18,0.0,0.0,0.4789272030651341,1000,1088,2,3,4,4,79,253,0.7729283147232091,0.679847843745739
32,50,12.647947,0.18,0.1757805766727492,0.14185185185185184,"(0.18,)",0.14185185185185184,0.18,0.0,0.0,0.2336448598130841,225,738,1,2,4,5,3,97,0.7377486041316964,0.7886239268533681
38,50,12.899739,0.12,0.17500145900204261,0.14145454545454544,"(0.12,)",0.14145454545454544,0.12,0.0,0.0,0.5624553890078516,788,613,2,2,6,5,134,145,0.7607823025192397,0.7694262593457197
36,50,13.140172,0.14,0.17506280993156081,0.14142857142857143,"(0.14,)",0.14142857142857143,0.14,0.0,0.0,0.3692307692307692,600,1025,1,3,5,7,229,330,0.7422029911877447,0.7586159765184074
42,50,13.397203,0.08,0.17379362025202344,0.14035087719298245,"(0.08,)",0.14035087719298245,0.08,0.0,0.0,0.26,325,925,1,2,3,4,3,86,0.6632410210531942,0.7114989561208858
32,50,13.626605,0.18,0.1745200022132463,0.14103448275862068,"(0.18,)",0.14103448275862068,0.18,0.0,0.0,0.26038338658146964,163,463,1,2,4,4,36,125,0.7011493159520772,0.7460203631705117
32,50,13.849004,0.18,0.17524261012023012,0.14169491525423727,"(0.18,)",0.14169491525423727,0.18,0.0,0.0,0.4341046277665996,863,1125,2,2,3,3,15,69,0.753674005356034,0.7081469726085154
30,50,14.093614,0.2,0.17680664806904833,0.14266666666666666,"(0.2,)",0.14266666666666666,0.2,0.0,0.0,0.6734006734006733,800,388,2,2,5,4,342,218,0.7270567347623031,0.7523039173445734
16,50,14.318419,0.34,0.18094884729447738,0.14590163934426228,"(0.34,)",0.14590163934426228,0.34,0.0,0.0,0.5151938526021655,1475,1388,2,3,4,4,58,354,0.7730051654692736,0.7963111239261386
26,50,14.552963,0.24,0.18291603472283333,0.1474193548387097,"(0.24,)",0.1474193548387097,0.24,0.0,0.0,0.31170336037079954,538,1188,2,3,5,6,274,291,0.7346021660553702,0.7620995487183099
28,50,14.805321,0.22,0.18410640540581827,0.14857142857142858,"(0.22,)",0.14857142857142858,0.22,0.0,0.0,0.5161290322580646,1200,1125,2,2,5,5,204,62,0.7989104637942264,0.7765910525826544
32,50,15.071802,0.18,0.184970387780852,0.1490625,"(0.18,)",0.1490625,0.18,0.0,0.0,0.5624553890078516,788,613,2,2,4,3,135,147,0.7740088315932568,0.7730266623086051
42,50,15.322963,0.08,0.18360578822599763,0.148,"(0.08,)",0.148,0.08,0.0,0.0,0.17559769167353667,213,1000,1,2,3,4,24,76,0.7936079989391007,0.7990057999886604
38,50,15.565692,0.12,0.18309920844455582,0.14757575757575758,"(0.12,)",0.14757575757575758,0.12,0.0,0.0,0.42000000000000004,525,725,1,2,5,7,121,267,0.6906387944022894,0.7215531612900552
32,50,15.813644,0.18,0.18345120361852194,0.1480597014925373,"(0.18,)",0.1480597014925373,0.18,0.0,0.0,0.22138047138047137,263,925,1,2,5,7,51,178,0.793057558032497,0.7575878804455556
32,50,16.063812,0.18,0.18384015254133293,0.14852941176470588,"(0.18,)",0.14852941176470588,0.18,0.0,0.0,0.2336448598130841,225,738,1,2,4,5,20,133,0.7604973718694459,0.800139736152653
38,50,16.322656,0.12,0.1831598737037063,0.1481159420289855,"(0.12,)",0.1481159420289855,0.12,0.0,0.0,0.42690058479532167,438,588,2,2,4,4,8,83,0.7358395985668781,0.751118395356078
40,50,16.592619,0.1,0.182392014385849,0.14742857142857144,"(0.1,)",0.14742857142857144,0.1,0.0,0.0,0.39159109645507006,475,738,1,2,5,6,75,111,0.7935228557540972,0.8074206505945113
36,50,16.830657,0.14,0.18233365538432297,0.14732394366197182,"(0.14,)",0.14732394366197182,0.14,0.0,0.0,0.49325025960539975,475,488,1,2,4,4,37,169,0.8095478903123519,0.77890219772072
46,50,17.103729,0.04,0.1807418235788495,0.14583333333333334,"(0.04,)",0.14583333333333334,0.04,0.0,0.0,0.17559769167353667,213,1000,1,2,3,3,3,131,0.801841063942035,0.8043335357135862
44,50,17.3432,0.06,0.17939456484348126,0.14465753424657535,"(0.06,)",0.14465753424657535,0.06,0.0,0.0,0.39159109645507006,475,738,1,2,4,5,112,302,0.793532396478898,0.8093477113404357
36,50,17.593571,0.14,0.17903882657088127,0.1445945945945946,"(0.14,)",0.1445945945945946,0.14,0.0,0.0,0.39159109645507006,475,738,1,2,4,5,83,153,0.7931582487974308,0.810489232559424
34,50,17.835341,0.16,0.17929017068611397,0.1448,"(0.16,)",0.1448,0.16,0.0,0.0,0.49230769230769234,800,825,2,2,5,5,353,104,0.7888064750749009,0.7676753727638055
28,50,18.074093,0.22,0.1803085779593219,0.14578947368421052,"(0.22,)",0.14578947368421052,0.22,0.0,0.0,0.17559769167353667,213,1000,1,2,3,3,3,33,0.8069788669525388,0.8075555199216635
26,50,18.286981,0.24,0.18185368665519372,0.147012987012987,"(0.24,)",0.147012987012987,0.24,0.0,0.0,0.5050505050505051,600,588,1,2,5,5,30,234,0.7716372316276028,0.7822582995614537
28,50,18.501491,0.22,0.18305915223644412,0.14794871794871794,"(0.22,)",0.14794871794871794,0.22,0.0,0.0,0.26038338658146964,163,463,1,2,4,4,19,14,0.7382526125842106,0.7660874404785736
20,50,18.714153,0.3,0.18553850407852895,0.149873417721519,"(0.3,)",0.149873417721519,0.3,0.0,0.0,0.36363636363636365,400,700,1,2,5,6,0,335,0.7704116205293013,0.7471604425618223
30,50,18.958442,0.2,0.1866125842110019,0.1505,"(0.2,)",0.1505,0.2,0.0,0.0,0.5730337078651685,1275,950,2,2,4,3,56,136,0.8075358979580896,0.7733477396281403
24,50,19.185508,0.26,0.18784078733283066,0.15185185185185185,"(0.26,)",0.15185185185185185,0.26,0.0,0.0,0.5726495726495727,938,700,2,2,4,4,161,289,0.8075333933582589,0.8052472210195316
20,50,19.403819,0.3,0.19033089949951598,0.15365853658536585,"(0.3,)",0.15365853658536585,0.3,0.0,0.0,0.39159109645507006,475,738,1,2,3,3,0,158,0.8011227140906301,0.8177421442754172
38,50,19.646232,0.12,0.1898346269626924,0.15325301204819278,"(0.12,)",0.15325301204819278,0.12,0.0,0.0,0.46043165467625896,1088,1275,2,2,3,4,8,116,0.8187317438101913,0.8161747479354922
