#{"t_start": 1677507980.7311828, "env_id": "DeepRMSADPP-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness,length_comparison,length_wp,length_bp,hops_wp,hops_bp,number_slots_wp,number_slots_bp,initial_slots_wp,initial_slots_bp,average_external_fragmentation_wp,average_external_fragmentation_bp
-4,50,0.339243,0.54,0.562206572769953,0.54,"(0.54,)",0.0,0.0,0.54,0.54,0.4390243902439025,2700,3450,4,2,17,17,173,29,0.28362545913784054,0.4052922050617553
-18,50,0.638634,0.68,0.6255841584158416,0.61,"(0.68,)",0.0,0.0,0.61,0.68,0.5384615384615384,1050,900,2,2,5,5,126,14,0.3129287748600631,0.3041099423092558
-12,50,1.023369,0.62,0.6269762588051135,0.6133333333333333,"(0.62,)",0.02666666666666667,0.08,0.5866666666666667,0.54,0.32608695652173914,2250,4650,2,7,17,17,173,260,0.4944187354159382,0.4421234896572111
-32,50,1.323284,0.82,0.6754932912391476,0.665,"(0.82,)",0.11,0.36,0.555,0.46,0.4915254237288135,4350,4500,3,3,15,15,46,238,0.669862183604862,0.37323202728170074
-24,50,1.668078,0.74,0.6911879793394897,0.68,"(0.74,)",0.164,0.38,0.516,0.36,0.43636363636363634,3600,4650,3,3,15,15,139,84,0.5869626197707368,0.5664690205736697
-24,50,1.983439,0.74,0.702455993513457,0.69,"(0.74,)",0.20666666666666667,0.42,0.48333333333333334,0.32,0.25,1050,3150,1,3,3,6,0,15,0.5977915781903279,0.549682142176267
-22,50,2.315292,0.72,0.7064557330763888,0.6942857142857143,"(0.72,)",0.24,0.44,0.4542857142857143,0.28,0.6097560975609756,3750,2400,5,1,14,14,305,0,0.5535528064846018,0.348846799602422
-26,50,2.613229,0.76,0.7175965325469551,0.7025,"(0.76,)",0.27,0.48,0.4325,0.28,0.32432432432432434,1800,3750,3,4,5,8,33,30,0.5709098766363692,0.6411532386826422
-36,50,2.935655,0.86,0.7334003669206887,0.72,"(0.86,)",0.3022222222222222,0.56,0.4177777777777778,0.3,0.7142857142857143,750,300,3,1,6,5,126,15,0.6204713076094758,0.5428630714313808
-22,50,3.267519,0.72,0.7389781162016893,0.72,"(0.72,)",0.308,0.36,0.412,0.36,0.5416666666666667,3900,3300,2,5,7,7,6,203,0.46462477613611236,0.6145655163172651
-18,50,3.614539,0.68,0.7341843520499625,0.7163636363636363,"(0.68,)",0.3109090909090909,0.34,0.40545454545454546,0.34,0.34545454545454546,2850,5400,2,4,17,17,300,167,0.6159854257701128,0.5635074188415141
-22,50,3.910398,0.72,0.7375145487250027,0.7166666666666667,"(0.72,)",0.31833333333333336,0.4,0.3983333333333333,0.32,0.4313725490196078,3300,4350,5,4,6,6,219,61,0.6226956277351139,0.6449347527244743
-32,50,4.214963,0.82,0.7447217831366638,0.7246153846153847,"(0.82,)",0.32461538461538464,0.4,0.4,0.42,0.16216216216216214,900,4650,2,5,5,13,44,270,0.6765074941402736,0.6748287910855006
