#{"t_start": 1677590728.6578183, "env_id": "DeepRMSADPP-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness,length_comparison,length_wp,length_bp,hops_wp,hops_bp,number_slots_wp,number_slots_bp,initial_slots_wp,initial_slots_bp,average_external_fragmentation_wp,average_external_fragmentation_bp
26,50,6.908788,0.24,0.3842042305770483,0.3742857142857143,"(0.24,)",0.10285714285714286,0.1,0.2714285714285714,0.14,0.30181086519114686,600,1388,1,3,3,4,42,105,0.5158505328308377,0.4346501216842101
12,50,7.199459,0.38,0.3853755656108597,0.37454545454545457,"(0.38,)",0.10818181818181818,0.22,0.26636363636363636,0.16,0.15254237288135594,225,1250,1,2,4,5,12,82,0.6783803837342164,0.6786885885389765
22,50,7.527196,0.28,0.3821453239397707,0.37043478260869567,"(0.28,)",0.11391304347826087,0.24,0.2565217391304348,0.04,0.5,875,875,2,1,4,4,143,46,0.5586118967041964,0.6280786567515187
6,50,7.807669,0.44,0.385661711169065,0.37333333333333335,"(0.44,)",0.11666666666666667,0.18,0.25666666666666665,0.26,0.4375446109921485,613,788,2,2,5,6,84,276,0.6108889667472064,0.5985698405601706
12,50,8.119613,0.38,0.38582576924545836,0.3736,"(0.38,)",0.12,0.2,0.2536,0.18,0.4749776586237712,1063,1175,2,3,3,3,223,256,0.6303535619596321,0.6191535835276726
20,50,8.421412,0.3,0.3848750306297476,0.3707692307692308,"(0.3,)",0.12230769230769231,0.18,0.24846153846153846,0.12,0.5609756097560975,1150,900,3,2,4,4,254,67,0.6702829507315132,0.6300226170776471
14,50,8.737577,0.36,0.38430399196288745,0.37037037037037035,"(0.36,)",0.12518518518518518,0.2,0.24518518518518517,0.16,0.5726495726495727,938,700,2,2,6,6,244,114,0.6663495119253042,0.7048432227244847
8,50,9.034217,0.42,0.3878542464005832,0.37214285714285716,"(0.42,)",0.13214285714285715,0.32,0.24,0.1,0.5078076202373516,813,788,2,2,6,6,339,220,0.5325063109538781,0.5739940975136888
8,50,9.350479,0.42,0.39073164824518913,0.3737931034482759,"(0.42,)",0.13655172413793104,0.26,0.23724137931034484,0.16,0.5730337078651685,1275,950,2,2,5,4,60,142,0.6849011944983511,0.6760149807206747
22,50,9.669253,0.28,0.3889228674605243,0.37066666666666664,"(0.28,)",0.13733333333333334,0.16,0.23333333333333334,0.12,0.2966237942122186,738,1750,2,3,4,5,122,308,0.6956247073413696,0.6781087182930406
6,50,9.999759,0.44,0.3926279159685526,0.37290322580645163,"(0.44,)",0.14258064516129032,0.3,0.23032258064516128,0.14,0.5,875,875,1,2,4,4,30,239,0.6842675248663234,0.6240410909487617
6,50,10.318452,0.44,0.394718037128651,0.375,"(0.44,)",0.14875,0.34,0.22625,0.1,0.4600638977635783,288,338,1,2,3,3,12,150,0.4662392015302838,0.598123620538308
22,50,10.643858,0.28,0.39293223902869157,0.37212121212121213,"(0.28,)",0.1496969696969697,0.18,0.2224242424242424,0.1,0.40579710144927533,700,1025,2,2,3,3,197,130,0.6526637984255537,0.7180471237717141
2,50,10.920062,0.48,0.39640164415736934,0.37529411764705883,"(0.48,)",0.15588235294117647,0.36,0.21941176470588236,0.12,0.49219237976264835,788,813,2,2,5,5,39,346,0.6081352077786601,0.5767750302224306
6,50,11.228211,0.44,0.3990321181546328,0.37714285714285717,"(0.44,)",0.16114285714285714,0.34,0.216,0.1,0.58,725,525,2,1,6,5,167,28,0.5988175691356656,0.5304204853933394
14,50,11.530629,0.36,0.39781607917268985,0.37666666666666665,"(0.36,)",0.16166666666666665,0.18,0.215,0.18,0.5405405405405405,1000,850,2,2,4,4,27,71,0.689930411725009,0.7451208598836725
28,50,11.924198,0.22,0.39384228144380723,0.37243243243243246,"(0.22,)",0.1616216216216216,0.16,0.21081081081081082,0.06,0.6725251076040172,1875,913,3,3,9,7,299,243,0.6769513819628165,0.5722849338823104
12,50,12.216137,0.38,0.3946883363913344,0.3726315789473684,"(0.38,)",0.16526315789473683,0.3,0.2073684210526316,0.08,0.5405405405405405,1000,850,2,2,4,4,128,75,0.6953563131890729,0.7513353068286927
26,50,12.558139,0.24,0.3919934098090566,0.36923076923076925,"(0.24,)",0.1671794871794872,0.24,0.20205128205128206,0.0,0.49325025960539975,475,488,1,2,5,5,43,198,0.7499689669313331,0.6751199941087664
14,50,12.871055,0.36,0.3932920375895107,0.369,"(0.36,)",0.17,0.28,0.199,0.08,0.5,875,875,2,1,5,5,243,24,0.6758539377256865,0.7099538365393949
20,50,13.195712,0.3,0.3920155588641094,0.3673170731707317,"(0.3,)",0.17317073170731706,0.3,0.19414634146341464,0.0,0.5942028985507246,1025,700,2,2,3,3,3,43,0.7444100355090191,0.690728827820972
12,50,13.49794,0.38,0.39300764312766234,0.3676190476190476,"(0.38,)",0.17666666666666667,0.32,0.19095238095238096,0.06,0.5942028985507246,1025,700,2,2,5,5,184,153,0.7455735004917685,0.6926017056465769
16,50,13.862716,0.34,0.39264839927823353,0.36697674418604653,"(0.34,)",0.17813953488372092,0.24,0.1888372093023256,0.1,0.41025641025641024,800,1150,1,3,3,3,24,243,0.7218960159613833,0.7205898845544132
10,50,14.164191,0.4,0.3942160344539585,0.36772727272727274,"(0.4,)",0.18136363636363637,0.32,0.18636363636363637,0.08,0.31999999999999995,400,850,1,2,5,7,83,224,0.693071925418558,0.5735208167682817
6,50,14.504626,0.44,0.39647017823359554,0.36933333333333335,"(0.44,)",0.18577777777777776,0.38,0.18355555555555556,0.06,0.3772791023842917,538,888,2,2,4,4,24,249,0.6442712574793346,0.6989256982169498
4,50,14.79241,0.46,0.39845546414346095,0.37130434782608696,"(0.46,)",0.18956521739130436,0.36,0.1817391304347826,0.1,0.4838709677419355,1125,1200,2,2,3,3,61,56,0.6811257638901782,0.7467748098618243
12,50,15.141755,0.38,0.3990997442455243,0.37148936170212765,"(0.38,)",0.19234042553191488,0.32,0.17914893617021277,0.06,0.5084745762711865,750,725,2,1,4,4,144,50,0.7853260360836536,0.7681480454295216
26,50,15.467925,0.24,0.397092883153047,0.36875,"(0.24,)",0.19125,0.14,0.1775,0.1,0.7786195286195287,925,263,2,1,5,4,73,6,0.6678222870948586,0.7333384250600854
18,50,15.832049,0.32,0.3961838601974386,0.36775510204081635,"(0.32,)",0.19224489795918367,0.24,0.17551020408163265,0.08,0.4390243902439025,900,1150,2,3,4,4,243,272,0.7315909303408148,0.7535543552718759
4,50,16.144597,0.46,0.39900798941170046,0.3696,"(0.46,)",0.1964,0.4,0.1732,0.06,0.7666666666666666,575,175,2,1,3,3,117,18,0.6986222693989157,0.6930459680478475
18,50,16.4813,0.32,0.3982832293677359,0.3686274509803922,"(0.32,)",0.1976470588235294,0.26,0.17098039215686275,0.06,0.23333333333333334,175,575,1,2,3,3,80,25,0.6960542182864896,0.7009459117733602
18,50,16.774864,0.32,0.39795877378108885,0.3676923076923077,"(0.32,)",0.19807692307692307,0.22,0.1696153846153846,0.1,0.6227208976157083,888,538,2,2,4,4,154,103,0.715834632013999,0.6684737676321109
14,50,17.094266,0.36,0.39869825676703463,0.36754716981132074,"(0.36,)",0.2,0.3,0.16754716981132076,0.06,0.5939910678034916,1463,1000,3,2,6,4,274,80,0.7436379612110456,0.75904798977747
18,50,17.40168,0.32,0.39824121349730446,0.36666666666666664,"(0.32,)",0.20185185185185187,0.3,0.1648148148148148,0.02,0.2336448598130841,225,738,1,2,4,5,9,143,0.6906999579191635,0.762664514735625
22,50,17.740211,0.28,0.3966297052815874,0.3650909090909091,"(0.28,)",0.20327272727272727,0.28,0.1618181818181818,0.0,0.4375446109921485,613,788,2,2,5,6,140,228,0.7204824593292753,0.7230870320146515
22,50,18.060625,0.28,0.3943919397024657,0.36357142857142855,"(0.28,)",0.20392857142857143,0.24,0.15964285714285714,0.04,0.5050505050505051,600,588,1,2,5,5,166,288,0.7104161907767219,0.7057975651415229
20,50,18.394691,0.3,0.39319711409793023,0.3624561403508772,"(0.3,)",0.20526315789473684,0.28,0.15719298245614036,0.02,0.26,325,925,1,2,3,4,17,116,0.6293723090191022,0.6612259034849597
16,50,18.699004,0.34,0.3927101200686106,0.3620689655172414,"(0.34,)",0.20724137931034484,0.32,0.15482758620689654,0.02,0.26038338658146964,163,463,1,2,4,4,51,143,0.660016042866774,0.6629569276208946
26,50,19.02973,0.24,0.3907533295959854,0.36,"(0.24,)",0.20745762711864407,0.22,0.15254237288135594,0.02,0.3944241316270567,863,1325,2,3,3,4,192,279,0.6736741026777018,0.6847308623053042
26,50,19.356779,0.24,0.3888997360136727,0.358,"(0.24,)",0.20733333333333334,0.2,0.15066666666666667,0.04,0.3265993265993266,388,800,2,2,4,5,195,63,0.731202953602498,0.7120127657816646
12,50,19.703892,0.38,0.39009891610682623,0.3583606557377049,"(0.38,)",0.20950819672131146,0.34,0.14885245901639343,0.04,0.32857142857142857,575,1175,1,2,3,3,0,22,0.7357957139676261,0.7430063842650956
22,50,20.033167,0.28,0.3885949882756086,0.3570967741935484,"(0.28,)",0.2103225806451613,0.26,0.14677419354838708,0.02,0.3772791023842917,538,888,2,2,5,6,283,46,0.696160478159606,0.724618184376727
6,50,20.344658,0.44,0.38984932350889345,0.3584126984126984,"(0.44,)",0.21365079365079365,0.42,0.14476190476190476,0.02,0.5161290322580646,1200,1125,2,2,5,5,203,200,0.7730879345567123,0.7242307421440839
16,50,20.649736,0.34,0.38999330244598684,0.358125,"(0.34,)",0.215,0.3,0.143125,0.04,0.5624553890078516,788,613,2,2,4,3,125,70,0.7394284557436237,0.7368459903967892
26,50,20.999368,0.24,0.3881000592651126,0.3563076923076923,"(0.24,)",0.21446153846153845,0.18,0.14184615384615384,0.06,0.8244023083264633,1000,213,2,1,4,3,95,57,0.8036277821749989,0.7559021371489545
22,50,21.301012,0.28,0.38749473796911155,0.35515151515151516,"(0.28,)",0.21545454545454545,0.28,0.1396969696969697,0.0,0.42000000000000004,525,725,1,2,5,7,64,326,0.648341027583796,0.6885257761482058
12,50,21.627322,0.38,0.3874242946948789,0.3555223880597015,"(0.38,)",0.21761194029850747,0.36,0.13791044776119402,0.02,0.7786195286195287,925,263,2,1,7,5,220,85,0.7101185439256157,0.7704009672963509
18,50,21.933931,0.32,0.3867668505784016,0.355,"(0.32,)",0.21911764705882353,0.32,0.13588235294117648,0.0,0.766355140186916,738,225,2,1,5,4,111,9,0.7843058781827119,0.7157551113066184
30,50,22.284862,0.2,0.38488027679084563,0.3527536231884058,"(0.2,)",0.21855072463768116,0.18,0.13420289855072465,0.02,0.5730994152046783,588,438,2,2,4,4,54,22,0.6931113900854013,0.6885647238488608
28,50,22.624881,0.22,0.3832824140335425,0.35085714285714287,"(0.22,)",0.21857142857142858,0.22,0.13228571428571428,0.0,0.45945945945945943,850,1000,2,2,6,6,244,263,0.8051196617406102,0.75173436145819
28,50,22.974075,0.22,0.3815489672118907,0.34901408450704224,"(0.22,)",0.21830985915492956,0.2,0.13070422535211268,0.02,0.5067497403946002,488,475,2,1,4,4,9,16,0.7442701490727495,0.7976728410672221
30,50,23.304618,0.2,0.3801253509289559,0.34694444444444444,"(0.2,)",0.21777777777777776,0.18,0.12916666666666668,0.02,0.8244023083264633,1000,213,2,1,3,3,95,57,0.8055404822233765,0.7662688456861863
26,50,23.643508,0.24,0.3783374348389828,0.3454794520547945,"(0.24,)",0.21780821917808219,0.22,0.12767123287671234,0.02,0.5726495726495727,938,700,2,2,5,5,257,217,0.7859866993663589,0.8029641713055244
20,50,23.951152,0.3,0.377378961856161,0.34486486486486484,"(0.3,)",0.2181081081081081,0.24,0.12675675675675677,0.06,0.6734006734006733,800,388,2,2,6,5,320,197,0.7350444577218705,0.7492407052396004
8,50,24.263229,0.42,0.37869868202762996,0.34586666666666666,"(0.42,)",0.21973333333333334,0.34,0.12613333333333332,0.08,0.49230769230769234,800,825,2,2,5,5,274,104,0.7548473040171637,0.7280576931691769
20,50,24.578978,0.3,0.37839742640055873,0.3452631578947368,"(0.3,)",0.22052631578947368,0.28,0.12473684210526316,0.02,0.17559769167353667,213,1000,1,2,3,3,6,0,0.7720100813105358,0.8082598644509815
14,50,24.909233,0.36,0.37905172845900653,0.34545454545454546,"(0.36,)",0.22181818181818183,0.32,0.12363636363636364,0.04,0.5050505050505051,600,588,1,2,5,5,31,214,0.7368143714157226,0.7398963746609049
14,50,25.21319,0.36,0.379119928130486,0.34564102564102567,"(0.36,)",0.2235897435897436,0.36,0.12205128205128205,0.0,0.3125851885506588,688,1513,2,3,4,6,216,306,0.684699789661289,0.7743495315367341
20,50,25.536638,0.3,0.37868104520945667,0.3450632911392405,"(0.3,)",0.22430379746835444,0.28,0.12075949367088608,0.02,0.36363636363636365,400,700,1,2,5,6,26,259,0.7432780656188229,0.7439254688498292
10,50,25.851905,0.4,0.37950622985712995,0.34575,"(0.4,)",0.2265,0.4,0.11925,0.0,0.5730337078651685,1275,950,2,2,4,3,83,70,0.7939676155603812,0.7794582550887637
8,50,26.152257,0.42,0.38042184213659275,0.3466666666666667,"(0.42,)",0.2288888888888889,0.42,0.11777777777777777,0.0,0.4273504273504274,700,938,2,2,4,4,245,270,0.8079332724306005,0.7953467434735251
6,50,26.484344,0.44,0.3818003315657664,0.34780487804878046,"(0.44,)",0.23073170731707318,0.38,0.11707317073170732,0.06,0.5,875,875,1,2,4,4,14,16,0.7754123992745184,0.7629696114497309
8,50,26.813612,0.42,0.3833373315895777,0.3486746987951807,"(0.42,)",0.2325301204819277,0.38,0.116144578313253,0.04,0.539568345323741,1275,1088,2,2,4,3,161,69,0.792302469475739,0.8070813250517153
36,50,27.178944,0.14,0.38076260376846127,0.3461904761904762,"(0.14,)",0.23095238095238096,0.1,0.11523809523809524,0.04,0.49325025960539975,475,488,1,2,3,3,43,65,0.7971857465013764,0.7524226796654662
30,50,27.536185,0.2,0.3789546274691329,0.34447058823529414,"(0.2,)",0.23058823529411765,0.2,0.11388235294117648,0.0,0.49325025960539975,475,488,1,2,5,5,128,342,0.7977434480376191,0.7535635508717412
26,50,27.853721,0.24,0.377269662942331,0.34325581395348836,"(0.24,)",0.2302325581395349,0.2,0.11302325581395349,0.04,0.39159109645507006,475,738,1,2,3,4,0,336,0.8077440060526802,0.804216049746501
22,50,28.200168,0.28,0.376566048186098,0.3425287356321839,"(0.28,)",0.23080459770114942,0.28,0.11172413793103449,0.0,0.847457627118644,1250,225,2,1,3,3,0,12,0.8209540434548837,0.8113309618283712
6,50,28.491699,0.44,0.3777442368516629,0.34363636363636363,"(0.44,)",0.23295454545454544,0.42,0.11068181818181819,0.02,0.3333333333333333,275,550,1,2,3,3,3,143,0.7080946477111146,0.8087489275873563
12,50,28.826421,0.38,0.378253338145074,0.3440449438202247,"(0.38,)",0.23438202247191012,0.36,0.10966292134831461,0.02,0.4838709677419355,750,800,2,2,3,3,14,55,0.7058024703124404,0.7272382279527551
10,50,29.11243,0.4,0.37904045900399275,0.3446666666666667,"(0.4,)",0.236,0.38,0.10866666666666666,0.02,0.5067497403946002,488,475,2,1,5,5,352,56,0.7575703587212819,0.798353721432755
0,50,29.407971,0.5,0.3808348824822127,0.3463736263736264,"(0.5,)",0.2389010989010989,0.5,0.10747252747252747,0.0,0.8244023083264633,1000,213,2,1,6,5,291,25,0.8179041444506662,0.7894943524229401
14,50,29.71173,0.36,0.3812903585918667,0.34652173913043477,"(0.36,)",0.24021739130434783,0.36,0.10630434782608696,0.0,0.4341046277665996,863,1125,2,2,4,4,331,28,0.7278298461791315,0.71431743567819
20,50,30.039389,0.3,0.381330762278626,0.3460215053763441,"(0.3,)",0.24021505376344085,0.24,0.10580645161290322,0.06,0.74,925,325,2,1,4,3,130,17,0.7179699685043275,0.6864593211326796
16,50,30.36714,0.34,0.3812319569236758,0.34595744680851065,"(0.34,)",0.24085106382978724,0.3,0.1051063829787234,0.04,0.3666666666666667,275,475,1,2,4,4,132,235,0.7092581282342526,0.774407264146042
24,50,30.70044,0.26,0.3803315595924615,0.3450526315789474,"(0.26,)",0.24105263157894738,0.26,0.104,0.0,0.8244023083264633,1000,213,2,1,7,5,300,65,0.8207984942939489,0.792989442131347
26,50,31.022026,0.24,0.37937522328956025,0.3439583333333333,"(0.24,)",0.24104166666666665,0.24,0.10291666666666667,0.0,0.5405405405405405,1000,850,2,2,6,6,97,139,0.7660912698190107,0.8212231156459429
22,50,31.341449,0.28,0.3785176973239644,0.34329896907216495,"(0.28,)",0.24123711340206186,0.26,0.10206185567010309,0.02,0.42000000000000004,525,725,1,2,5,6,12,208,0.6795621375163469,0.7234368269731819
4,50,31.617459,0.46,0.3800098418921283,0.34448979591836737,"(0.46,)",0.24346938775510205,0.46,0.10102040816326531,0.0,0.539568345323741,1275,1088,2,2,5,4,321,121,0.7981286929407729,0.8188441540282905
16,50,31.940259,0.34,0.38013711932877564,0.34444444444444444,"(0.34,)",0.24424242424242423,0.32,0.10020202020202021,0.02,0.598573611818645,1175,788,2,2,4,4,138,142,0.7679731626372501,0.7824468712113448
20,50,32.255498,0.3,0.3798558545855419,0.344,"(0.3,)",0.2446,0.28,0.0994,0.02,0.45149638802889575,875,1063,2,2,5,5,310,245,0.7895272024472291,0.7917035509663639
14,50,32.575219,0.36,0.38032666288276346,0.34415841584158413,"(0.36,)",0.24574257425742574,0.36,0.09841584158415842,0.0,0.2280701754385965,325,1100,1,2,5,7,77,345,0.7389438430307006,0.7800919312116373
22,50,32.893484,0.28,0.3798514117765273,0.34352941176470586,"(0.28,)",0.24568627450980393,0.24,0.09784313725490196,0.04,0.4328112118713932,525,688,1,2,3,3,15,184,0.8333514017579501,0.8054587175553488
18,50,33.227821,0.32,0.3795405883158432,0.3433009708737864,"(0.32,)",0.2462135922330097,0.3,0.0970873786407767,0.02,0.8285714285714285,1450,300,2,1,6,4,319,6,0.7851738723533334,0.7716322474335959
20,50,33.531941,0.3,0.3790832438967223,0.3428846153846154,"(0.3,)",0.24634615384615385,0.26,0.09653846153846155,0.04,0.41092636579572445,1038,1488,2,3,3,4,46,336,0.8022736067952163,0.8066267532440886
16,50,33.846112,0.34,0.3789241947032627,0.34285714285714286,"(0.34,)",0.24723809523809523,0.34,0.09561904761904762,0.0,0.5624553890078516,788,613,2,2,6,5,97,297,0.785326688993345,0.784626229995865
24,50,34.15545,0.26,0.3782395323072831,0.3420754716981132,"(0.26,)",0.24716981132075472,0.24,0.0949056603773585,0.02,0.5161290322580646,1200,1125,2,2,5,5,340,219,0.8052682434953566,0.7716685100591423
10,50,34.47676,0.4,0.3787204921322336,0.34261682242990654,"(0.4,)",0.2485981308411215,0.4,0.09401869158878505,0.0,0.3333333333333333,275,550,1,2,3,3,4,22,0.7031016450807451,0.817117463193158
12,50,34.77454,0.38,0.37921260356671677,0.34296296296296297,"(0.38,)",0.24962962962962962,0.36,0.09333333333333334,0.02,0.39473684210526316,750,1150,2,2,4,4,270,106,0.783876214450083,0.7503005469966386
22,50,35.11729,0.28,0.37831430201843713,0.3423853211009174,"(0.28,)",0.24972477064220183,0.26,0.0926605504587156,0.02,0.45945945945945943,850,1000,2,2,6,6,139,240,0.8265352674771906,0.7674953037277141
18,50,35.432253,0.32,0.3780572181008578,0.3421818181818182,"(0.32,)",0.25018181818181817,0.3,0.092,0.02,0.4341046277665996,863,1125,2,2,7,7,309,184,0.7458506906842559,0.7286347198963867
12,50,35.753003,0.38,0.3785120650783891,0.3425225225225225,"(0.38,)",0.25135135135135134,0.38,0.09117117117117117,0.0,0.32857142857142857,575,1175,1,2,3,3,0,199,0.785805605749902,0.7884593517866366
24,50,36.066877,0.26,0.3778345202063887,0.3417857142857143,"(0.26,)",0.25142857142857145,0.26,0.09035714285714286,0.0,0.5067497403946002,488,475,2,1,3,3,142,61,0.7807333793103162,0.8004703360178491
10,50,36.386062,0.4,0.3785029171776749,0.3423008849557522,"(0.4,)",0.25256637168141594,0.38,0.08973451327433628,0.02,0.5726495726495727,938,700,2,2,4,4,13,234,0.8180673433587438,0.8210289436136537
24,50,36.691744,0.26,0.3777999494112026,0.34157894736842104,"(0.26,)",0.25263157894736843,0.26,0.08894736842105264,0.0,0.2280701754385965,325,1100,1,2,4,5,3,166,0.7439138184561394,0.789438950946916
10,50,37.020482,0.4,0.3785288624775954,0.34208695652173915,"(0.4,)",0.2539130434782609,0.4,0.08817391304347826,0.0,0.3333333333333333,275,550,1,2,3,3,0,0,0.71496530665537,0.8198400484473126
22,50,37.343913,0.28,0.378242863869798,0.34155172413793106,"(0.28,)",0.25413793103448273,0.28,0.08741379310344828,0.0,0.3772791023842917,538,888,2,2,4,5,284,259,0.7541828553533432,0.7714128418810728
38,50,37.697478,0.12,0.37619534887543715,0.33965811965811965,"(0.12,)",0.252991452991453,0.12,0.08666666666666667,0.0,0.494949494949495,588,600,2,1,4,4,168,80,0.7721974203684446,0.7723547602974813
16,50,37.990757,0.34,0.37652911378304615,0.3396610169491525,"(0.34,)",0.25372881355932203,0.34,0.08593220338983051,0.0,0.4600638977635783,288,338,1,2,3,3,30,33,0.7111923238354273,0.7507650896043926
8,50,38.301919,0.42,0.3777239285690246,0.3403361344537815,"(0.42,)",0.25512605042016806,0.42,0.08521008403361345,0.0,0.6734006734006733,800,388,2,2,4,3,117,151,0.7639055750271728,0.7700052893928525
16,50,38.622755,0.34,0.37776875650166186,0.3403333333333333,"(0.34,)",0.25583333333333336,0.34,0.0845,0.0,0.45945945945945943,850,1000,2,2,3,3,72,104,0.8288930276178899,0.7769098501233322
8,50,38.962734,0.42,0.37860421262835064,0.3409917355371901,"(0.42,)",0.2571900826446281,0.42,0.08380165289256199,0.0,0.49230769230769234,800,825,2,2,4,4,57,29,0.7787141125202854,0.7756797488662184
12,50,39.271034,0.38,0.3785603994874996,0.3413114754098361,"(0.38,)",0.25754098360655736,0.3,0.08377049180327868,0.08,0.32857142857142857,575,1175,1,2,4,5,19,161,0.7927006194774716,0.7963466311909437
18,50,39.63227,0.32,0.3785918350582139,0.3411382113821138,"(0.32,)",0.2580487804878049,0.32,0.08308943089430894,0.0,0.5726495726495727,938,700,2,2,5,5,89,146,0.8200500702301343,0.8257730303546071
20,50,39.977117,0.3,0.37823802027889625,0.34080645161290324,"(0.3,)",0.2583870967741935,0.3,0.08241935483870967,0.0,0.3333333333333333,275,550,1,2,3,3,6,50,0.7274842371427115,0.8226381337278368
10,50,40.312596,0.4,0.378694255055769,0.34128,"(0.4,)",0.25952,0.4,0.08176,0.0,0.2280701754385965,325,1100,1,2,3,3,61,81,0.7524484305022108,0.7944207482965447
18,50,40.633068,0.32,0.3785754075551271,0.3411111111111111,"(0.32,)",0.26,0.32,0.0811111111111111,0.0,0.4341046277665996,863,1125,2,2,5,5,260,165,0.7569031257618428,0.7400235176541025
22,50,40.994504,0.28,0.37833840251397705,0.34062992125984254,"(0.28,)",0.2601574803149606,0.28,0.08047244094488189,0.0,0.37969624300559557,475,776,1,2,5,6,10,61,0.7677109450801127,0.813766294383147
18,50,41.314114,0.32,0.3780812140791105,0.34046875,"(0.32,)",0.260625,0.32,0.07984375,0.0,0.22138047138047137,263,925,1,2,4,5,22,240,0.8054753252160769,0.7654729808482967
12,50,41.644436,0.38,0.37840097704126957,0.3407751937984496,"(0.38,)",0.26155038759689925,0.38,0.07922480620155038,0.0,0.2336448598130841,225,738,1,2,3,3,67,49,0.7830799524250203,0.807394745779159
