#{"t_start": 1677587325.306967, "env_id": "DeepRMSADPP-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness,length_comparison,length_wp,length_bp,hops_wp,hops_bp,number_slots_wp,number_slots_bp,initial_slots_wp,initial_slots_bp,average_external_fragmentation_wp,average_external_fragmentation_bp
16,50,0.479815,0.34,0.3484448356807512,0.34,"(0.34,)",0.0,0.0,0.34,0.34,0.38183279742765275,950,1538,2,3,6,8,16,59,0.36900029574479076,0.5435699746019438
24,50,0.758834,0.26,0.33544554455445547,0.3,"(0.26,)",0.0,0.0,0.3,0.26,0.4060089321965083,1000,1463,2,3,5,6,54,83,0.2880823866438898,0.2760532049676366
22,50,1.548937,0.28,0.29793895121314895,0.29333333333333333,"(0.28,)",0.0,0.0,0.29333333333333333,0.28,0.3333333333333333,275,550,1,2,5,5,0,42,0.14874697500215806,0.3288733657252073
20,50,1.833409,0.3,0.29175217048145224,0.295,"(0.3,)",0.0,0.0,0.295,0.3,0.58,725,525,2,1,5,4,83,17,0.13505479437510756,0.14217583259181268
18,50,2.141597,0.32,0.30148693066207544,0.3,"(0.32,)",0.0,0.0,0.3,0.32,0.5671887881286067,688,525,2,1,7,5,35,3,0.15698505235199228,0.2913846891707825
14,50,2.424082,0.36,0.3128187691261476,0.31,"(0.36,)",0.0,0.0,0.31,0.36,0.38461538461538464,1000,1600,2,3,3,4,3,105,0.2668961710360771,0.2690760220551444
14,50,2.724357,0.36,0.32115087279001503,0.3171428571428571,"(0.36,)",0.0,0.0,0.3171428571428571,0.36,0.4392721117223868,1038,1325,2,2,7,9,113,260,0.3872163144116392,0.3504532230790566
24,50,3.026474,0.26,0.31428741069131355,0.31,"(0.26,)",0.0,0.0,0.31,0.26,0.3944241316270567,863,1325,2,3,4,5,79,154,0.19384772720670576,0.2568861906688856
16,50,3.344034,0.34,0.31916807790008467,0.31333333333333335,"(0.34,)",0.0,0.0,0.31333333333333335,0.34,0.5,875,875,1,2,7,7,24,129,0.37245719189821025,0.2522292610386271
18,50,3.63822,0.32,0.31152418735602766,0.314,"(0.32,)",0.0,0.0,0.314,0.32,0.5,875,875,1,2,3,3,3,46,0.38067704929110296,0.2609688334908887
16,50,3.955177,0.34,0.31480946047533687,0.31636363636363635,"(0.34,)",0.0,0.0,0.31636363636363635,0.34,0.3333333333333333,275,550,1,2,4,4,43,64,0.27290706105401696,0.39336265043180935
34,50,4.269692,0.16,0.29998148344090575,0.30333333333333334,"(0.16,)",0.0,0.0,0.30333333333333334,0.16,0.4619799139167862,1288,1500,2,3,9,9,182,305,0.385489738198916,0.39755044745744145
22,50,4.60506,0.28,0.30012621156980235,0.30153846153846153,"(0.28,)",0.0,0.0,0.30153846153846153,0.28,0.5084151472650772,725,701,1,3,5,5,11,105,0.2658119690093257,0.2929900704808308
32,50,4.926153,0.18,0.2911872593470188,0.29285714285714287,"(0.18,)",0.0,0.0,0.29285714285714287,0.18,0.4838709677419355,1125,1200,2,3,5,5,52,225,0.4810274990663644,0.3701390080967233
24,50,5.260918,0.26,0.2863134423444468,0.2906666666666667,"(0.26,)",0.0,0.0,0.2906666666666667,0.26,0.605263157894737,1150,750,2,2,7,7,132,114,0.3661675923533209,0.31194888514409325
30,50,5.564082,0.2,0.28152545242672034,0.285,"(0.2,)",0.0,0.0,0.285,0.2,0.41666666666666663,1000,1400,2,3,4,6,10,210,0.4216836388232772,0.34225542853951246
28,50,5.9054,0.22,0.2753751597168465,0.2811764705882353,"(0.22,)",0.0,0.0,0.2811764705882353,0.22,0.35785172212492705,613,1100,2,3,3,4,16,149,0.23105071402855987,0.42473604833677747
32,50,6.232514,0.18,0.2731026450918459,0.27555555555555555,"(0.18,)",0.0,0.0,0.27555555555555555,0.18,0.605263157894737,1150,750,2,2,3,3,58,142,0.3795670030585491,0.31755782334035965
26,50,6.553182,0.24,0.27300038494368106,0.2736842105263158,"(0.24,)",0.0,0.0,0.2736842105263158,0.24,0.23307163886162904,475,1563,1,3,3,4,26,75,0.2749997009140843,0.4975992084848239
30,50,6.886233,0.2,0.2696594402650122,0.27,"(0.2,)",0.0,0.0,0.27,0.2,0.4838709677419355,1125,1200,2,2,6,6,115,115,0.5430199613554598,0.5082198925177464
30,50,7.223787,0.2,0.2673712581197099,0.26666666666666666,"(0.2,)",0.0,0.0,0.26666666666666666,0.2,0.494949494949495,588,600,2,1,3,3,57,3,0.4920084911001858,0.45566462727788665
32,50,7.543003,0.18,0.26360904977375565,0.26272727272727275,"(0.18,)",0.0,0.0,0.26272727272727275,0.18,0.21951219512195122,225,800,1,3,4,5,15,150,0.4482831682784316,0.4282348687294428
26,50,7.879529,0.24,0.2625086337891974,0.2617391304347826,"(0.24,)",0.0,0.0,0.2617391304347826,0.24,0.5,875,875,2,1,4,4,141,30,0.3969901705546156,0.5077551972916424
36,50,8.225296,0.14,0.2571651729570156,0.25666666666666665,"(0.14,)",0.0,0.0,0.25666666666666665,0.14,0.38461538461538464,1000,1600,2,3,4,5,84,204,0.45735702274095313,0.5302012704995042
42,50,8.599076,0.08,0.2512507797481891,0.2496,"(0.08,)",0.0,0.0,0.2496,0.08,0.45149638802889575,875,1063,2,2,3,3,13,78,0.4772306916206096,0.49283738275176353
34,50,8.941244,0.16,0.24775177652536143,0.24615384615384617,"(0.16,)",0.0,0.0,0.24615384615384617,0.16,0.3272727272727273,900,1850,2,3,4,6,71,284,0.33678354536827215,0.5118499668313026
38,50,9.317661,0.12,0.24281535324882547,0.2414814814814815,"(0.12,)",0.0,0.0,0.2414814814814815,0.12,0.41000000000000003,1025,1475,2,3,6,9,178,260,0.5277000017413431,0.45902230190664967
34,50,9.657667,0.16,0.24021550938582104,0.23857142857142857,"(0.16,)",0.0007142857142857143,0.02,0.23785714285714285,0.14,0.3333333333333333,275,550,1,2,4,4,36,137,0.3187303166483703,0.5311802865771044
36,50,10.072521,0.14,0.23806090096437535,0.23517241379310344,"(0.14,)",0.0020689655172413794,0.04,0.23310344827586207,0.1,0.4838709677419355,1125,1200,2,2,6,6,65,15,0.5688734443322536,0.5512559382230763
34,50,10.422551,0.16,0.2356948736085775,0.23266666666666666,"(0.16,)",0.002,0.0,0.23066666666666666,0.16,0.6084089035449298,738,475,2,1,4,3,32,15,0.4769589167890097,0.502120359626307
30,50,10.770158,0.2,0.23501997680113418,0.23161290322580644,"(0.2,)",0.001935483870967742,0.0,0.2296774193548387,0.2,0.5,875,875,2,1,4,4,16,10,0.4245696783026174,0.5374945729969243
36,50,11.119441,0.14,0.2315618519351373,0.22875,"(0.14,)",0.001875,0.0,0.226875,0.14,0.4600638977635783,288,338,1,2,3,3,6,103,0.21893544837994836,0.3373147775958065
42,50,11.469708,0.08,0.22664509064834643,0.22424242424242424,"(0.08,)",0.0018181818181818182,0.0,0.2224242424242424,0.08,0.39473684210526316,750,1150,2,2,6,6,195,88,0.379208433970302,0.45153741845830975
36,50,11.79633,0.14,0.22360070463887258,0.22176470588235295,"(0.14,)",0.0017647058823529412,0.0,0.22,0.14,0.33692498963945294,813,1600,2,3,5,7,103,255,0.3091575885694151,0.5029505286287191
38,50,12.14291,0.12,0.22079576323418632,0.21885714285714286,"(0.12,)",0.0017142857142857142,0.0,0.21714285714285714,0.12,0.5424222797927462,1675,1413,3,3,5,5,141,123,0.5821022485211466,0.5620809400235592
