#{"t_start": 1677585839.9618278, "env_id": "DeepRMSADPP-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness,length_comparison,length_wp,length_bp,hops_wp,hops_bp,number_slots_wp,number_slots_bp,initial_slots_wp,initial_slots_bp,average_external_fragmentation_wp,average_external_fragmentation_bp
48,50,48.684884,0.02,0.11115056305623634,0.11045045045045045,"(0.02,)",0.0,0.0,0.11045045045045045,0.02,0.3125851885506588,688,1513,2,3,5,7,62,129,0.12634608744352285,0.20434761655841335
48,50,49.024298,0.02,0.11028412039625024,0.10964285714285714,"(0.02,)",0.0,0.0,0.10964285714285714,0.02,0.49325025960539975,475,488,1,2,3,3,0,42,0.2466134092323737,0.1844788016147011
48,50,49.405311,0.02,0.10963909230758324,0.1088495575221239,"(0.02,)",0.0,0.0,0.1088495575221239,0.02,0.5726495726495727,938,700,2,2,4,4,18,109,0.18654007414952029,0.20461879041005343
46,50,49.758059,0.04,0.10903712655630814,0.10824561403508771,"(0.04,)",0.0,0.0,0.10824561403508771,0.04,0.7719298245614035,1100,325,2,1,5,4,46,7,0.16442464682479568,0.2269149556129209
46,50,50.149989,0.04,0.10842247609126474,0.10765217391304348,"(0.04,)",0.0,0.0,0.10765217391304348,0.04,0.3333333333333333,275,550,1,2,3,3,0,0,0.1290562409893776,0.2218248496090806
48,50,50.483026,0.02,0.10766024963855023,0.10689655172413794,"(0.02,)",0.0,0.0,0.10689655172413794,0.02,0.3772791023842917,538,888,2,2,4,5,10,74,0.15176523174551332,0.16455821805343976
50,50,50.840423,0.0,0.10679751293463029,0.10598290598290598,"(0.0,)",0.0,0.0,0.10598290598290598,0.0,0.5050505050505051,600,588,1,2,4,4,55,0,0.17991171213239893,0.2011925863157508
46,50,51.164495,0.04,0.10607515802257485,0.10542372881355933,"(0.04,)",0.0,0.0,0.10542372881355933,0.04,0.5399361022364217,338,288,2,1,3,3,34,16,0.1522648450298556,0.12550507667881744
48,50,51.521429,0.02,0.10533847593276927,0.10470588235294118,"(0.02,)",0.0,0.0,0.10470588235294118,0.02,0.6734006734006733,800,388,2,2,4,3,20,68,0.16753890820795891,0.1691653718024289
44,50,51.84775,0.06,0.10489726205753645,0.10433333333333333,"(0.06,)",0.0,0.0,0.10433333333333333,0.06,0.45945945945945943,850,1000,2,2,3,3,33,26,0.22865583260412256,0.1661206264436096
