#{"t_start": 1677539010.5591214, "env_id": "DeepRMSADPP-v0"}
r,l,t,episode_service_blocking_rate,bit_rate_blocking_rate,failure,episode_failure,failure_slots,episode_failure_slots,failure_disjointness,episode_failure_disjointness,length_comparison,length_wp,length_bp,hops_wp,hops_bp,number_slots_wp,number_slots_bp,initial_slots_wp,initial_slots_bp,average_external_fragmentation_wp,average_external_fragmentation_bp
-2,50,0.359686,0.52,0.5010269953051644,0.52,"(0.52,)",0.0,0.0,0.52,0.52,0.5833333333333334,2100,1500,2,2,14,8,180,102,0.27252994177880707,0.39305929413607865
-10,50,0.696927,0.6,0.558970297029703,0.56,"(0.6,)",0.0,0.0,0.56,0.6,0.43636363636363634,3600,4650,2,7,6,6,0,314,0.4498561724648874,0.42945715391474415
-20,50,1.059179,0.7,0.6329246021393165,0.6066666666666667,"(0.7,)",0.12,0.36,0.4866666666666667,0.34,0.21951219512195122,1350,4800,2,4,5,8,21,180,0.5072894843332583,0.40077996261469523
-38,50,1.360695,0.88,0.6941199684293607,0.675,"(0.88,)",0.29,0.8,0.385,0.08,0.047619047619047616,300,6000,1,6,4,13,51,281,0.5958555593447543,0.5855212737519955
-40,50,1.657826,0.9,0.7383941148849585,0.72,"(0.9,)",0.384,0.76,0.336,0.14,0.0810810810810811,450,5100,2,5,4,10,139,214,0.6438134966401734,0.6371589639224451
-34,50,1.959319,0.84,0.7589778463630895,0.74,"(0.84,)",0.43666666666666665,0.7,0.30333333333333334,0.14,0.20833333333333334,750,2850,1,3,4,8,28,41,0.6969439249791761,0.6463261292481363
-32,50,2.27583,0.82,0.7729401483406906,0.7514285714285714,"(0.82,)",0.4657142857142857,0.64,0.2857142857142857,0.18,0.5357142857142857,2250,1950,2,2,17,9,294,72,0.6758185352075875,0.6372030791161553
-34,50,2.571887,0.84,0.7843331288222138,0.7625,"(0.84,)",0.4925,0.68,0.27,0.16,0.5714285714285715,600,450,2,2,5,5,62,298,0.6553866541362536,0.6819578189541411
-36,50,2.882611,0.86,0.7971704769968952,0.7733333333333333,"(0.86,)",0.5266666666666666,0.8,0.24666666666666667,0.06,0.4909090909090909,4050,4200,6,4,7,7,81,197,0.6743841927417221,0.6062860680695619
-44,50,3.169213,0.94,0.8125,0.79,"(0.94,)",0.548,0.74,0.242,0.2,0.4727272727272727,3900,4350,2,4,7,7,14,329,0.2299282407962056,0.6429574889170311
-32,50,3.484278,0.82,0.8152431619730527,0.7927272727272727,"(0.82,)",0.5654545454545454,0.74,0.22727272727272727,0.08,0.7272727272727273,3600,1350,3,2,14,8,9,35,0.6025103750378705,0.6849614529472119
-32,50,3.779647,0.82,0.8192916093535075,0.795,"(0.82,)",0.5816666666666667,0.76,0.21333333333333335,0.06,0.5,900,900,2,2,4,4,26,63,0.674894075671348,0.6991141991442613
-38,50,4.083989,0.88,0.8238919726990895,0.8015384615384615,"(0.88,)",0.6,0.82,0.20153846153846153,0.06,0.5,900,900,2,2,5,5,218,337,0.6823191072086888,0.7013274203996667
-44,50,4.371142,0.94,0.8330181586202182,0.8114285714285714,"(0.94,)",0.62,0.88,0.19142857142857142,0.06,0.14285714285714285,600,3600,2,3,3,9,78,253,0.6740288453851752,0.7224332134483801
-40,50,4.67564,0.9,0.8384264174984073,0.8173333333333334,"(0.9,)",0.6266666666666667,0.72,0.19066666666666668,0.18,0.5,900,900,2,2,7,7,16,18,0.7088568798981982,0.6922440930861633
-38,50,4.975392,0.88,0.8416282382000538,0.82125,"(0.88,)",0.62875,0.66,0.1925,0.22,0.5384615384615384,1050,900,2,2,4,4,35,34,0.7256196460634443,0.7041999944347698
-24,50,5.314819,0.74,0.840040663675959,0.8164705882352942,"(0.74,)",0.6282352941176471,0.62,0.18823529411764706,0.12,0.7142857142857143,750,300,3,1,4,3,263,7,0.7259342220453338,0.6660788058878555
-30,50,5.628186,0.8,0.84123272926188,0.8155555555555556,"(0.8,)",0.6333333333333333,0.72,0.18222222222222223,0.08,0.2926829268292683,1800,4350,3,6,4,7,49,298,0.7337345957205629,0.6915912825813272
-40,50,5.935404,0.9,0.8461229476643961,0.82,"(0.9,)",0.6368421052631579,0.7,0.1831578947368421,0.2,0.1111111111111111,600,4800,1,6,3,7,23,220,0.7558973024842597,0.7099372016890033
-34,50,6.242755,0.84,0.846632931101596,0.821,"(0.84,)",0.64,0.7,0.181,0.14,0.42857142857142855,1800,2400,1,4,8,14,0,164,0.7347085384830828,0.7053265132853844
-28,50,6.572917,0.78,0.8451463440485744,0.819047619047619,"(0.78,)",0.6419047619047619,0.68,0.17714285714285713,0.1,0.5714285714285715,600,450,2,2,5,5,229,134,0.6930362812589599,0.7581145343592195
-32,50,6.885679,0.82,0.8438877828054299,0.8190909090909091,"(0.82,)",0.6463636363636364,0.74,0.17272727272727273,0.08,0.4406779661016949,3900,4950,5,5,11,11,347,311,0.7155202884725257,0.6801278023023078
-34,50,7.20453,0.84,0.8465741124464705,0.82,"(0.84,)",0.6521739130434783,0.78,0.16782608695652174,0.06,0.3684210526315789,2100,3600,3,4,6,6,116,187,0.7688827056641387,0.7099809568345521
-30,50,7.516528,0.8,0.844616688068415,0.8191666666666667,"(0.8,)",0.6466666666666666,0.52,0.1725,0.28,0.7916666666666666,2850,750,3,1,15,6,274,172,0.7646621500477809,0.7007320913755393
-30,50,7.842252,0.8,0.8439867092716834,0.8184,"(0.8,)",0.648,0.68,0.1704,0.12,0.4615384615384615,3600,4200,2,5,7,7,27,56,0.6707904749678619,0.7292763033315932
-34,50,8.150159,0.84,0.8444682675814751,0.8192307692307692,"(0.84,)",0.6515384615384615,0.74,0.1676923076923077,0.1,0.16666666666666669,300,1500,1,3,4,6,22,130,0.7255330702828647,0.7304321730023752
-36,50,8.464869,0.86,0.8452028484472417,0.8207407407407408,"(0.86,)",0.6511111111111111,0.64,0.16962962962962963,0.22,0.3170731707317073,1950,4200,2,5,7,12,102,267,0.7457556562143772,0.7043736224605708
-26,50,8.7867,0.76,0.8429469655549481,0.8185714285714286,"(0.76,)",0.65,0.62,0.16857142857142857,0.14,0.28571428571428575,300,750,1,3,4,5,18,267,0.7004756242785146,0.7552027521805155
-32,50,9.111538,0.82,0.8422156413756661,0.8186206896551724,"(0.82,)",0.6482758620689655,0.6,0.1703448275862069,0.22,0.7142857142857143,750,300,3,1,6,5,220,197,0.7505320043535852,0.7283731085510953
-28,50,9.421527,0.78,0.8401293431262531,0.8173333333333334,"(0.78,)",0.648,0.64,0.16933333333333334,0.14,0.5384615384615384,1050,900,2,2,5,5,146,74,0.7547553321252432,0.7339706933169017
-26,50,9.765317,0.76,0.8377316664518624,0.8154838709677419,"(0.76,)",0.6464516129032258,0.6,0.16903225806451613,0.16,0.28571428571428575,300,750,1,3,3,3,14,226,0.7134403086771015,0.7612767762147188
-28,50,10.102843,0.78,0.8370387027459211,0.814375,"(0.78,)",0.6475,0.68,0.166875,0.1,0.28571428571428575,300,750,1,3,3,4,7,235,0.7178099515106814,0.7629922663736721
-34,50,10.439497,0.84,0.8377244406546448,0.8151515151515152,"(0.84,)",0.6509090909090909,0.76,0.16424242424242425,0.08,0.5714285714285715,600,450,2,2,5,5,142,12,0.7305545225498595,0.7780192903566456
-20,50,10.776141,0.7,0.8342501467997652,0.8117647058823529,"(0.7,)",0.6464705882352941,0.5,0.1652941176470588,0.2,0.4615384615384615,900,1050,2,2,6,6,163,17,0.7423193445371056,0.7671235197000008
-28,50,11.118309,0.78,0.8345789485698633,0.8108571428571428,"(0.78,)",0.6457142857142857,0.62,0.16514285714285715,0.16,0.7142857142857143,750,300,3,1,3,3,118,7,0.7666407105220726,0.7270438430856379
-24,50,11.450021,0.74,0.8336750806182587,0.8088888888888889,"(0.74,)",0.645,0.62,0.1638888888888889,0.12,0.46875,4500,5100,6,4,8,8,314,347,0.7009722778244551,0.6137347068225805
-30,50,11.796027,0.8,0.8328403006634317,0.8086486486486486,"(0.8,)",0.6464864864864864,0.7,0.16216216216216217,0.1,0.5357142857142857,2250,1950,2,2,17,9,318,49,0.7376857593255581,0.7624402450604237
-32,50,12.135841,0.82,0.8331888497988452,0.8089473684210526,"(0.82,)",0.6473684210526316,0.68,0.16157894736842104,0.14,0.28571428571428575,300,750,1,3,5,7,56,197,0.7335973182299157,0.7705101028512753
-30,50,12.480055,0.8,0.8335443997721302,0.8087179487179487,"(0.8,)",0.6461538461538462,0.6,0.16256410256410256,0.2,0.7142857142857143,750,300,3,1,3,3,39,22,0.7671630942737898,0.7506281876833172
-10,50,12.824702,0.6,0.8278957941443115,0.8035,"(0.6,)",0.642,0.48,0.1615,0.12,0.4615384615384615,900,1050,2,2,6,6,197,129,0.7474384492554457,0.7791894263573611
